year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2016,10,8호선,산성,4,0,6095,984,11771,3367,31085,4867,37889,12855,21581,9503,12423,8961,11472,7144,12085,7428,11400,8168,11119,8598,11134,11023,12296,14023,12899,17114,10364,24984,6194,24113,4429,17122,3765,16655,2406,17417,1147,10051,178,3086,0,16,0,0,0,0,227479,233748
2016,10,8호선,복정,7,0,2757,2975,10388,15792,33609,13590,37825,23606,21806,21265,13389,12329,13897,10260,14707,9942,15611,10260,15252,9903,17109,9529,22373,11976,30216,15455,30415,21214,17807,22246,12920,14701,9971,13053,8100,12526,3312,6371,448,1781,0,0,0,0,0,0,258774,333928
2016,10,8호선,남한산성입구(성남법원.검찰청),131,0,11030,1343,22614,5234,63727,14106,70065,38575,37521,32909,24778,20891,23629,14714,24047,16712,22225,19401,19995,15918,22534,19618,24883,23672,27679,28177,31937,41772,16332,41780,11499,27280,9613,27025,6977,28523,2954,17340,417,4854,0,4,0,0,0,0,439848,476472
2016,10,8호선,단대오거리,8,1,9348,1542,19017,5727,50281,11695,57167,24694,29996,14285,19788,10986,19274,8815,20315,11899,19184,12317,16988,14190,17317,16331,19011,22986,20646,25320,25682,39952,15931,39052,10933,27065,9940,24738,7859,24831,3512,16604,644,4604,0,134,0,0,0,0,357768,394849
2016,10,8호선,신흥,0,0,5316,524,7674,2320,16190,3117,19297,6190,11710,7555,8311,5330,8109,5441,8718,6884,8022,9007,7508,9953,9146,10004,9484,11986,10475,13324,8883,17481,5941,16643,4368,11381,4125,10510,3038,8685,1467,5869,220,1583,2,198,0,0,0,0,163985,160020
2016,10,8호선,수진,1,0,3878,694,6531,2433,14884,6569,20451,10261,10997,6776,8251,5713,8513,6450,8905,5382,9345,8310,8280,8605,8528,8263,10614,8729,11591,10489,9351,14104,5876,13253,4587,8125,4669,7704,3080,8209,1396,4907,207,1580,5,193,0,0,0,0,146749,161955
2016,10,8호선,모란,6,0,2057,327,2833,2513,8479,9019,10721,7741,6662,5703,7074,5796,7235,6593,8730,6318,10242,6568,9752,6497,10516,6760,11747,6950,12431,7907,12485,8748,7672,6677,5290,4261,5018,4148,5132,3780,2423,2317,546,1165,2,348,0,0,0,0,110136,149063
2016,10,9호선,개화,3,0,3067,339,13763,2628,43272,3953,35222,6076,17268,4280,12756,3681,9850,3639,8734,3968,7810,4381,6849,5374,6919,6903,7764,8126,10648,9106,12443,15461,6798,19405,3593,11996,2346,9767,1458,9054,514,6307,180,1672,0,96,0,0,0,0,136212,213270
2016,10,9호선,김포공항,12,2,2759,2497,4903,15240,13341,20803,15310,22770,12309,21850,9589,20718,12568,21735,13739,24391,15084,24496,16341,24519,19386,22500,18462,25537,21874,31513,27098,33599,21858,24794,19783,11156,15823,8276,17887,6462,8180,4372,297,2749,0,285,0,0,0,0,370264,288607
2016,10,9호선,공항시장,2,0,3093,321,5020,1585,10481,1848,10516,4456,6608,3505,5078,3274,5205,3253,5371,3949,5055,4539,4608,4770,4540,5625,4709,6921,4926,8021,5321,11351,3445,10865,2721,7650,2183,6413,1925,7335,1075,5716,152,2022,0,17,0,0,0,0,103436,94048
2016,10,9호선,신방화,0,0,5685,858,15239,3482,37426,6131,35356,14921,20765,7115,15411,6122,13864,6358,13800,7715,12716,9045,11283,9764,11809,12190,14494,14975,11792,18665,12319,27606,7466,30061,5492,19663,4927,17275,3795,17471,1804,14226,381,4353,0,0,0,0,0,0,247996,257840
2016,10,9호선,양천향교,5,0,4577,795,10776,6075,28546,7972,26258,23877,15474,11853,11399,8150,11059,7416,12082,8075,11360,9070,10501,9136,10702,9495,12684,12072,15843,13882,21250,20031,10575,22532,6895,16150,6240,14078,4485,15054,1952,10816,344,3965,0,1,0,0,0,0,230495,235018
2016,10,9호선,마곡나루,0,0,1713,795,4676,15219,12549,2864,11700,2892,6123,1695,4256,1315,4125,1393,3723,1782,3658,2097,3184,2515,3470,3116,7896,3923,10993,4477,5397,6982,2533,7812,1683,6076,1119,5741,746,6684,369,4502,86,1771,0,0,0,0,0,0,83651,92015
2016,10,9호선,가양,57,1,14880,1399,30633,8092,84779,21501,77276,49461,46723,25139,36960,20895,34740,18915,34862,21314,34156,25885,30610,26963,30366,30990,32892,34642,35198,42402,50019,61922,26426,70246,17851,44719,16939,42484,12588,42032,5827,30871,797,10023,0,934,0,0,0,0,630830,656538
2016,10,9호선,증미,3,1,2343,665,7483,2351,22611,7420,19798,35442,11943,14081,9909,7500,10142,8365,10628,8730,10744,9153,10186,10641,10779,11338,11412,12953,13120,13191,30131,17980,13503,19837,8233,12160,6921,10094,4873,10611,2178,6881,325,2105,0,1,0,0,0,0,221500,219278
2016,10,9호선,등촌,8,2,5655,1043,12444,4771,38462,8664,42515,17191,22388,13308,17802,11641,17828,11793,17872,12652,17792,14063,16250,15931,16531,17962,18608,20524,18562,22758,18891,33887,10607,33413,7987,20775,7198,18210,6190,17866,3134,11794,698,3819,0,1,0,0,0,0,312068,319430
2016,10,9호선,염창,33,1,11126,642,27666,5378,72281,9152,75914,20269,43609,13264,29680,10314,26753,11144,25909,13546,24094,15839,19688,17814,18346,21503,19846,27055,22267,31912,26810,57365,15076,61677,10760,40930,9886,38467,8261,42078,4276,27978,714,7766,0,6,0,0,0,0,474100,494978
2016,10,9호선,신목동,3,0,2185,251,6433,1755,19896,3808,18794,6146,9940,3570,7153,2892,6262,2987,6421,3535,6492,4936,5183,5237,5436,5824,6363,6697,7174,7827,7600,12570,3950,12090,3059,8261,2498,8201,2347,7655,1107,5754,229,2075,0,0,0,0,0,0,112071,130538
2016,10,9호선,선유도,1,0,2374,822,6060,4532,17706,9220,18927,41031,9417,17917,8121,7971,8719,7288,8561,6860,8912,7972,8556,8851,9642,9564,11072,9982,13988,10073,32565,16589,15676,15058,9194,8780,7709,8325,5682,8254,2678,4834,413,1762,0,0,0,0,0,0,205685,207988
2016,10,9호선,여의도,5,0,2354,2037,4499,17220,8707,90384,11564,119910,12375,48057,13278,24296,18808,23080,19076,23253,24820,28759,25157,23950,29496,23634,35206,23455,60202,25496,126784,31555,62784,24502,47954,12294,49647,9698,32713,8267,11978,5974,1626,1986,0,0,0,0,0,0,567807,601044
2016,10,9호선,당산,10,1,7889,1391,17506,6629,47716,16216,54548,38197,36295,23338,29192,16400,29128,18140,30401,19616,30191,22508,26628,21828,26771,24990,29471,28719,34985,34889,47341,53785,30250,50713,22453,33954,20548,34305,17731,36769,9526,23862,1583,8379,3,292,0,0,0,0,514921,552172
2016,10,9호선,국회의사당,12,0,1212,1642,2240,11247,3936,42998,6805,143912,8461,53158,10073,26868,13135,23708,17845,22833,20485,27793,23829,20669,28438,16594,33638,15926,46041,17260,112955,16817,45393,10444,30165,5580,35588,4790,22701,3753,10093,2723,1341,933,0,1,0,0,0,0,469649,476390
2016,10,9호선,샛강,3,0,982,974,2176,4435,4817,13943,6152,25099,5278,14127,5183,8123,6111,7900,6834,7477,7620,7683,7970,7874,9336,8369,9998,9723,13780,11643,23805,14158,12170,10782,13896,5368,15563,4199,9958,4141,3976,2355,594,1142,0,263,0,0,0,0,169778,168215
2016,10,9호선,노량진,119,2,14101,3214,21828,23191,60977,64128,83822,87650,48858,50929,33078,34632,32475,35723,39143,44491,50132,50709,41204,41381,40301,43258,44701,48991,54389,66825,77014,94852,44202,76319,41895,50198,56005,46681,85953,47137,23648,29662,2247,7160,0,156,0,0,0,0,947289,897989
2016,10,9호선,노들,13,0,3246,235,6199,1865,19019,4167,21066,5328,12465,5064,8999,4957,7980,4287,8237,4633,8695,5799,7522,6035,6768,7946,6941,9108,8121,12060,8182,17633,5165,16136,9887,9498,7290,8623,3981,9465,1349,5490,268,1513,1,1,0,0,0,0,139843,163397
2016,10,9호선,흑석(중앙대입구),12,0,4089,889,6954,5409,19145,14581,25535,35281,17636,24197,14733,23147,15194,15919,18313,17348,19853,17887,19168,18184,23324,16452,25008,16666,28698,22462,28273,31475,17379,26103,15790,17812,16397,15684,14212,16183,8626,10887,1440,3115,2,121,0,0,0,0,349802,341785
2016,10,9호선,동작(현충원),4,0,1019,272,1963,1384,4995,2111,6128,5011,3869,3851,3375,2966,4723,2288,4874,2790,3820,3142,4769,2816,4811,2534,4859,2515,4470,2754,4230,3886,2395,3477,2069,2391,1814,2335,1599,2390,728,1548,93,1532,0,152,0,0,0,0,52145,68619
2016,10,9호선,신반포,0,0,626,317,2290,3568,7456,9757,9975,11468,7378,7355,5088,5547,5295,5001,5793,5205,6623,5933,5453,5366,7026,5578,8974,6550,10985,7357,10273,9202,6053,8492,4840,4847,4331,4292,2874,4550,1011,2557,150,858,0,0,0,0,0,0,113800,114510
2016,10,9호선,구반포,2,0,517,279,1839,1934,5116,5210,6568,7340,4904,5953,4138,6496,4610,6840,5668,7016,7009,7153,7463,6671,7027,6893,7180,7076,8151,7606,10633,9635,7075,8317,5167,4469,4834,3735,4337,3905,1290,2176,133,695,0,0,0,0,0,0,109399,105675
2016,10,9호선,고속터미널,12,1,3047,2257,5357,16333,17693,22185,24790,31154,21019,32850,20124,34122,23079,38340,28215,39833,32281,42654,33856,44561,37257,47147,41754,50368,45435,53524,46556,62442,42701,47196,41241,31349,35296,25428,26127,23297,11357,13579,1172,3032,0,3,0,0,0,0,661655,540373
2016,10,9호선,사평,0,0,618,463,2515,2601,8288,4438,9371,5694,6351,3180,4847,2638,4358,2372,4210,3294,4531,4107,3963,4231,4685,4202,6981,5119,7593,5847,6733,8124,4369,7207,2641,4767,2034,4094,1545,4669,540,2698,105,844,0,0,0,0,0,0,80589,88294
2016,10,9호선,신논현,1,0,6211,1782,14320,20520,34317,48141,42757,90272,32361,73262,26232,43492,29708,40997,35244,39561,41777,45649,42651,42014,46958,41248,55493,46601,71421,58003,101861,88604,76728,79797,58401,40443,65272,33975,63326,29049,33750,18126,5215,5428,0,606,0,0,0,0,887570,886019
2016,10,9호선2단계,언주,11,0,1450,616,2525,4056,5663,11382,8569,39120,7641,32108,8152,15912,9324,11702,10805,10291,11846,11651,12032,11287,13492,10205,15333,9944,19853,11208,38508,13093,23647,11175,13401,7741,12792,6138,9482,6147,3958,4016,535,1317,0,0,0,0,0,0,229109,231024
2016,10,9호선2단계,선정릉,10,0,1189,461,3504,3200,8180,9654,8893,33600,6595,28501,6288,14276,7257,10446,8423,9580,9602,11192,9898,11185,11465,10012,12507,9826,16557,10652,33736,12224,21900,10718,13059,7107,12485,6554,9970,6419,4308,4634,720,1739,0,0,0,0,0,0,211980,208552
2016,10,9호선2단계,삼성중앙,13,0,749,100,2252,2505,4549,8302,5685,26431,4923,20741,4679,9251,5114,5897,5728,5571,6502,6077,6826,6318,7155,5805,8117,6227,10824,7356,26019,8948,16538,8311,8095,4858,7002,4279,5670,4576,2253,2915,369,948,0,0,0,0,0,0,145416,141065
2016,10,경강선,판교,11,3,407,11,941,971,2503,3218,2250,8670,2377,6815,2824,3875,2697,5165,2857,4872,3928,5414,4831,5225,6110,4923,6279,4529,7008,5644,10244,4453,8020,3348,7363,1401,4668,1069,3181,841,988,583,4,150,0,0,0,0,0,0,71180,81496
2016,10,경강선,삼동,0,0,303,67,1615,374,6180,791,7240,1091,3264,520,2153,525,1941,722,1976,813,1728,946,1579,1266,1343,1606,1339,2207,1747,2652,2014,4045,891,4285,527,2659,448,2382,309,2457,83,876,1,26,0,0,0,0,0,0,30310,38697
2016,10,경강선,이매,4,1,524,38,1567,451,4599,1428,4304,2222,3427,1492,3697,1262,3466,1081,3262,1233,2844,1658,3121,1732,2937,2202,3340,2303,3559,3003,3378,3685,2313,2358,1731,1328,1884,1212,1668,884,765,414,13,163,0,0,0,0,0,0,30150,54415
2016,10,경강선,경기광주,0,0,719,105,4195,1009,16044,2987,17926,6060,10622,2900,8333,2717,8005,3208,7831,4069,7640,4806,6601,5595,5923,7347,6406,9583,7763,13151,7237,16245,3555,17921,2182,10312,1729,8777,1032,5860,423,4459,0,45,0,0,0,0,0,0,127156,126182
2016,10,경강선,초월,0,0,597,29,2829,608,7092,2403,8084,3229,5010,1452,3913,1324,3712,1380,3959,1683,3456,2062,2946,2656,2939,3315,3346,4186,4049,4899,4202,7750,2239,6372,1364,5857,957,3625,486,3705,153,2703,0,0,0,0,0,0,0,0,59238,63349
2016,10,경강선,곤지암,0,1,385,81,1208,1020,4304,4504,4568,6264,3447,5626,2960,5859,3301,4703,3777,4381,4902,3660,5370,3193,6375,3341,8908,3981,12517,3951,10970,5211,4980,4339,2296,2943,1308,3297,473,2361,198,1731,1,1,0,0,0,0,0,0,70448,84264
2016,10,경강선,신둔도예촌,2,0,358,72,885,241,2343,1093,2119,2844,1843,2220,1821,1226,1830,1554,2335,1694,2522,1239,2434,1436,2336,1520,3147,1632,3630,2037,3256,2134,1251,2017,926,1472,650,1595,327,1294,115,1049,0,0,0,0,0,0,0,0,28369,36144
2016,10,경강선,이천,2,1,516,37,1661,750,4478,3589,4480,4696,4890,3275,4844,2881,4660,4138,4479,3911,4856,3892,4707,4322,5084,4741,5667,5397,5570,5893,6100,6206,3486,5875,2470,4928,2101,2906,1081,3684,399,2415,1,7,0,0,0,0,0,0,73544,73546
2016,10,경강선,부발,2,0,469,10,1430,517,2612,2375,2929,3550,2826,1235,3043,1349,2602,1280,2852,1219,3281,1757,2902,1805,2799,2356,3228,2778,4937,3294,4410,3307,1751,3334,1289,2644,860,2057,804,2074,275,1729,2,629,0,0,0,0,0,0,39299,47317
2016,10,경강선,세종대왕릉,1,1,119,2,274,70,521,368,575,403,549,647,666,1669,786,3029,820,2266,1132,1477,1979,1837,2705,1417,1580,918,2327,705,682,539,310,671,162,367,140,369,68,228,17,266,2,100,0,0,0,0,0,0,17349,17430
2016,10,경부선,남영,156,2,3449,1062,6187,8305,15905,30081,20474,77098,14641,42299,14066,22318,15118,18495,16396,18078,17699,17632,18708,16092,21109,16045,28176,16681,32780,20250,53631,25588,28797,21827,20803,14168,21482,13908,16981,13840,8018,8683,449,1967,0,0,0,0,0,0,404419,376885
2016,10,경강선,여주,4,1,665,12,1775,458,3363,2052,3938,3616,4423,7396,4451,5198,5256,8420,6504,10001,7563,6813,10023,6905,11354,6278,12322,6621,7656,4868,6757,4133,3900,5174,2270,4079,1624,2505,752,2410,208,2112,1,904,0,0,0,0,0,0,89956,96821
2016,10,경부선,서울역,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,1,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040
2016,10,경부선,용산,708,50,6434,7825,6606,57584,21903,75894,42904,135857,45350,104871,40674,79185,41858,78912,55623,74708,65987,77689,61417,77091,86591,77764,85004,75479,134111,76431,150130,82678,118010,64837,103677,43695,103755,37111,60962,20724,29008,8226,1570,2942,1,0,0,0,0,0,1259553,1263591
2016,10,경부선,노량진,770,11,7729,2562,11918,15042,31516,31862,41628,47629,24587,32356,19716,21587,20670,22438,24895,26755,32415,30845,29004,25803,29180,25969,31438,29526,39711,40420,50088,57972,32336,46111,37024,26972,44324,23675,55841,21213,17393,15747,796,3392,0,1,0,0,0,0,547888,584225
2016,10,경부선,대방,655,5,7152,2766,14244,11824,40452,39577,50255,59783,29996,31587,23800,21225,22499,18742,25457,20664,27262,22304,24781,21212,25687,22231,27151,24426,36231,31580,54007,43567,29744,36851,23139,24709,29688,24244,17579,22304,5127,15743,197,3246,0,0,0,0,0,0,498590,516464
2016,10,경부선,영등포,3974,86,22816,7920,22051,29976,48705,76078,70587,150837,53957,115895,48612,80629,51752,89638,67819,103253,71121,114750,81884,113258,99607,105138,105505,104607,138336,121391,175341,151117,131772,124707,138155,65060,113634,52156,81087,47050,43722,24987,1347,6751,0,0,0,0,0,0,1685284,1569826
2016,10,경부선,신길,731,8,14371,2635,14283,8917,31328,18888,39997,32970,24437,11762,16088,8662,14980,7873,16320,8626,15234,10100,12928,10400,13340,11905,15959,14624,19478,19972,36026,25787,17828,22605,12753,16033,14092,16592,9082,16269,3889,9897,216,2863,0,0,0,0,0,0,277388,344645
2016,10,경부선,신도림,352,3,2340,423,4109,2366,12878,7101,15391,17190,7544,7183,5628,5063,5305,4914,5710,5067,6129,5500,5695,6085,5780,6418,6146,6921,8438,9271,14076,14381,8029,11860,5969,7378,6255,7003,4464,6354,1767,4285,88,1896,0,0,0,0,0,0,136662,133757
2016,10,경부선,구로,10210,62,26051,5067,24043,13400,48398,34276,47858,91926,34858,56499,28405,33557,28386,30626,30824,30223,33484,30574,32677,32589,32992,32478,37331,34822,50571,45908,75561,56384,46103,47629,36754,31318,26240,31184,18824,29607,8827,21569,199,19833,1,4,0,0,0,0,709535,670403
2016,10,경부선,가산디지털단지,1703,8,9666,1971,9982,10779,18343,49156,16677,149440,14820,67722,13091,24305,12855,19999,14442,20569,16754,20432,16162,21163,18117,19775,20689,23943,42504,27693,105460,33862,57190,27584,35534,16512,31227,16199,22745,16059,10291,8746,284,1453,0,0,0,0,0,0,577370,488849
2016,10,경부선,금천구청,919,17,10923,2225,19643,10522,48173,15740,46202,30024,26999,12412,20915,11375,18790,11150,18824,13154,17571,13973,14953,15870,15341,15935,17397,22573,22351,25696,28634,34722,15216,34992,10019,21074,7905,20693,6256,18726,2201,11876,122,1532,0,0,0,0,0,0,344281,370451
2016,10,경부선,석수,463,1,9315,3234,18495,9050,49485,15951,51320,24758,29165,16909,19769,13900,17899,9827,17511,10779,15999,11761,14338,12476,16232,12773,18827,19031,24636,23248,27418,35421,16600,34915,11065,22270,9350,23036,7613,22684,2819,13215,84,1548,0,0,0,0,0,0,336787,379956
2016,10,경부선,관악,316,2,7638,2284,14571,6163,41623,7450,38694,13002,20651,14738,14339,14295,12759,10399,15062,10058,14377,9735,13274,10558,12894,11065,14792,14701,18358,17191,14868,27777,9327,28263,7014,18880,6446,17742,4728,16570,1927,11217,70,1838,0,0,0,0,0,0,263928,285428
2016,10,경부선,안양,367,20,16926,3321,33688,13639,95526,23654,88414,65908,52304,64770,39599,44556,41068,41541,45278,43239,46284,46332,45047,44088,53081,44390,64027,53112,67040,62743,57289,91813,40687,89944,42872,54336,40412,48837,37878,42879,18355,26534,648,5919,0,0,0,0,0,0,911575,928439
2016,10,경부선,명학,152,2,7693,2159,11684,7288,29666,26007,29705,74209,16279,19815,12175,13880,13441,16684,13423,12286,13155,14733,14452,13254,14010,11233,18802,13629,30116,15797,42265,20115,19181,22430,19638,15068,15312,13352,9555,12698,3835,8859,161,1907,0,0,0,0,0,0,335405,336564
2016,10,경부선,금정,503,15,26551,6719,41429,18688,104278,49211,105691,94674,68743,33223,48406,24501,41350,23910,42153,27088,39714,30909,34361,33431,33340,40452,38278,50163,52985,63243,76599,89170,43092,91807,34176,60641,32390,59119,24418,55856,12186,38616,1335,17008,3,793,0,0,0,0,909237,903494
2016,10,중앙선,용문,217,5,1247,15,2871,866,6988,3140,6395,5977,4942,5542,6114,10698,4405,15830,6237,17460,8164,7417,11965,7880,17020,7232,17630,6247,13211,6549,7446,5736,4191,4942,1991,4321,901,2779,646,3025,157,2380,7,1320,0,0,0,0,0,0,119361,124544
2016,10,9호선2단계,종합운동장,22,0,2657,460,7202,1730,20904,3711,20786,8989,11904,7819,7822,4554,7628,4324,7531,5105,8000,5699,7172,5962,7446,6332,8621,7698,11262,9653,15205,15767,10189,16851,7778,10179,8773,10617,9037,10990,5441,7848,1126,2225,0,63,0,0,0,0,146576,188500
