year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2017,3,1호선,시청,45,0,2242,4759,3958,24156,8239,80364,10873,189813,14051,82245,17435,48089,22799,49568,26036,50910,35403,73507,43838,75691,63233,50443,73949,39509,88151,36210,169409,35474,96886,20959,69867,10897,67858,8431,43949,6947,15622,4153,1124,1431,0,28,0,0,0,0,893584,876939,37.564718,126.977108
2017,3,1호선,시청,45,0,2242,4759,3958,24156,8239,80364,10873,189813,14051,82245,17435,48089,22799,49568,26036,50910,35403,73507,43838,75691,63233,50443,73949,39509,88151,36210,169409,35474,96886,20959,69867,10897,67858,8431,43949,6947,15622,4153,1124,1431,0,28,0,0,0,0,893584,876939,37.564718,126.977108
2017,3,1호선,시청,45,0,2242,4759,3958,24156,8239,80364,10873,189813,14051,82245,17435,48089,22799,49568,26036,50910,35403,73507,43838,75691,63233,50443,73949,39509,88151,36210,169409,35474,96886,20959,69867,10897,67858,8431,43949,6947,15622,4153,1124,1431,0,28,0,0,0,0,893584,876939,37.564718,126.977108
2017,3,1호선,시청,45,0,2242,4759,3958,24156,8239,80364,10873,189813,14051,82245,17435,48089,22799,49568,26036,50910,35403,73507,43838,75691,63233,50443,73949,39509,88151,36210,169409,35474,96886,20959,69867,10897,67858,8431,43949,6947,15622,4153,1124,1431,0,28,0,0,0,0,893584,876939,37.564718,126.977108
2017,3,2호선,시청,46,0,1471,1780,2747,21057,6370,90138,9876,213098,12451,85469,18043,33774,23992,33165,25963,34776,34525,49308,38918,50916,51552,38379,60110,30518,83743,28097,182334,28759,97063,18021,62412,9217,56102,7548,36877,7016,15910,4743,2075,1790,4,135,0,0,0,0,787704,824555,37.564718,126.977108
2017,3,2호선,시청,46,0,1471,1780,2747,21057,6370,90138,9876,213098,12451,85469,18043,33774,23992,33165,25963,34776,34525,49308,38918,50916,51552,38379,60110,30518,83743,28097,182334,28759,97063,18021,62412,9217,56102,7548,36877,7016,15910,4743,2075,1790,4,135,0,0,0,0,787704,824555,37.564718,126.977108
2017,3,2호선,시청,46,0,1471,1780,2747,21057,6370,90138,9876,213098,12451,85469,18043,33774,23992,33165,25963,34776,34525,49308,38918,50916,51552,38379,60110,30518,83743,28097,182334,28759,97063,18021,62412,9217,56102,7548,36877,7016,15910,4743,2075,1790,4,135,0,0,0,0,787704,824555,37.564718,126.977108
2017,3,2호선,시청,46,0,1471,1780,2747,21057,6370,90138,9876,213098,12451,85469,18043,33774,23992,33165,25963,34776,34525,49308,38918,50916,51552,38379,60110,30518,83743,28097,182334,28759,97063,18021,62412,9217,56102,7548,36877,7016,15910,4743,2075,1790,4,135,0,0,0,0,787704,824555,37.564718,126.977108
2017,3,1호선,종각,90,3,4344,4848,5289,27922,9271,119887,16350,299095,18791,156402,25620,83399,37739,76510,45814,71569,66138,79648,75185,70093,89567,61865,99750,63296,134525,73900,259811,96741,160013,67802,130791,26517,151114,15414,123824,9792,57228,6386,4565,1793,0,7,0,0,0,0,1412889,1517746,37.570161,126.982923
2017,3,1호선,종로3가,207,7,5502,2402,4818,12952,8134,32018,14317,96985,17416,104256,26890,85896,41892,92439,58275,94986,74679,94316,85043,87256,96159,72146,104568,63090,109355,61520,137844,70979,112898,47720,78213,18300,86027,12644,70355,9329,30438,6350,3139,2880,6,41,1,1,0,0,1068513,1167986,37.571607,126.99180600000001
