year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2016,1,분당선,강남구청,20,1,1086,655,2499,4349,6634,12406,10450,49349,9036,39008,7647,19317,9800,14479,10323,14707,12728,15959,13331,15635,15188,14569,15191,14954,20478,15444,44215,19460,27178,16028,16712,8480,15169,7497,11939,7377,4819,4434,163,1043,0,0,0,0,0,0,295151,256602,37.517185999999995,127.04128
2016,1,분당선,강남구청,20,1,1086,655,2499,4349,6634,12406,10450,49349,9036,39008,7647,19317,9800,14479,10323,14707,12728,15959,13331,15635,15188,14569,15191,14954,20478,15444,44215,19460,27178,16028,16712,8480,15169,7497,11939,7377,4819,4434,163,1043,0,0,0,0,0,0,295151,256602,37.517185999999995,127.04128
2016,1,경부선,수원,1202,34,18746,6566,36971,30330,70498,50543,69973,76383,49670,73077,53824,62534,54373,70400,59926,79696,66443,84370,63609,81645,77254,78935,84794,93930,98412,99817,101042,117884,86724,125731,91739,69033,75051,55867,61166,47158,31782,30404,871,9244,1,10,0,0,0,0,1343591,1254885,37.265974,126.999874
2016,1,경부선,수원,1202,34,18746,6566,36971,30330,70498,50543,69973,76383,49670,73077,53824,62534,54373,70400,59926,79696,66443,84370,63609,81645,77254,78935,84794,93930,98412,99817,101042,117884,86724,125731,91739,69033,75051,55867,61166,47158,31782,30404,871,9244,1,10,0,0,0,0,1343591,1254885,37.265974,126.999874
2016,1,경부선,수원,1202,34,18746,6566,36971,30330,70498,50543,69973,76383,49670,73077,53824,62534,54373,70400,59926,79696,66443,84370,63609,81645,77254,78935,84794,93930,98412,99817,101042,117884,86724,125731,91739,69033,75051,55867,61166,47158,31782,30404,871,9244,1,10,0,0,0,0,1343591,1254885,37.265974,126.999874
2016,1,경부선,수원,1202,34,18746,6566,36971,30330,70498,50543,69973,76383,49670,73077,53824,62534,54373,70400,59926,79696,66443,84370,63609,81645,77254,78935,84794,93930,98412,99817,101042,117884,86724,125731,91739,69033,75051,55867,61166,47158,31782,30404,871,9244,1,10,0,0,0,0,1343591,1254885,37.265974,126.999874
2016,1,분당선,수원,525,0,4724,631,8490,2984,27650,5917,31800,10097,15897,7674,10142,5372,10476,6133,11334,8496,12040,9011,11621,8266,13130,8429,15226,11660,17856,14289,21299,23064,17073,21053,16545,11894,15141,10030,13208,8465,6867,5236,185,2843,0,0,0,0,0,0,181544,282720,37.265974,126.999874
2016,1,분당선,수원,525,0,4724,631,8490,2984,27650,5917,31800,10097,15897,7674,10142,5372,10476,6133,11334,8496,12040,9011,11621,8266,13130,8429,15226,11660,17856,14289,21299,23064,17073,21053,16545,11894,15141,10030,13208,8465,6867,5236,185,2843,0,0,0,0,0,0,181544,282720,37.265974,126.999874
2016,1,분당선,수원,525,0,4724,631,8490,2984,27650,5917,31800,10097,15897,7674,10142,5372,10476,6133,11334,8496,12040,9011,11621,8266,13130,8429,15226,11660,17856,14289,21299,23064,17073,21053,16545,11894,15141,10030,13208,8465,6867,5236,185,2843,0,0,0,0,0,0,181544,282720,37.265974,126.999874
2016,1,분당선,수원,525,0,4724,631,8490,2984,27650,5917,31800,10097,15897,7674,10142,5372,10476,6133,11334,8496,12040,9011,11621,8266,13130,8429,15226,11660,17856,14289,21299,23064,17073,21053,16545,11894,15141,10030,13208,8465,6867,5236,185,2843,0,0,0,0,0,0,181544,282720,37.265974,126.999874
