year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2016,8,경춘선,가평,6,0,774,181,1593,1386,3383,3925,4226,8634,3732,10114,5387,10105,21719,14536,15214,20462,8594,13838,6693,12977,8658,9084,10147,4803,11702,4873,11669,4441,6555,4404,4271,2587,3339,2048,1427,1848,544,1539,6,635,0,0,0,0,0,0,132420,131649,37.814536,127.51073899999999
2016,8,과천선,정부과천청사,16,0,2003,1668,6780,8787,20815,26603,20421,72228,17152,24530,15098,17889,15012,17211,16030,13474,20774,15404,22062,14673,20290,13777,21593,15540,30709,18916,59134,23495,25542,24456,19807,14308,17047,12014,13210,11082,4459,6913,671,2256,0,0,0,0,0,0,355224,370625,37.426513,126.98978000000001
2016,8,3호선,수서,100,2,4964,1018,14178,8615,34113,21681,34340,44939,22631,20226,17954,13586,16856,12281,18015,12763,18148,13032,16628,13888,17043,15517,20825,18137,25305,21867,37136,30108,17956,31404,12206,21971,10293,18832,6936,21066,2605,12088,306,5497,1,382,0,0,0,0,358900,350455,37.487371,127.10188000000001
2016,8,3호선,수서,100,2,4964,1018,14178,8615,34113,21681,34340,44939,22631,20226,17954,13586,16856,12281,18015,12763,18148,13032,16628,13888,17043,15517,20825,18137,25305,21867,37136,30108,17956,31404,12206,21971,10293,18832,6936,21066,2605,12088,306,5497,1,382,0,0,0,0,358900,350455,37.487371,127.10188000000001
2016,8,3호선,수서,100,2,4964,1018,14178,8615,34113,21681,34340,44939,22631,20226,17954,13586,16856,12281,18015,12763,18148,13032,16628,13888,17043,15517,20825,18137,25305,21867,37136,30108,17956,31404,12206,21971,10293,18832,6936,21066,2605,12088,306,5497,1,382,0,0,0,0,358900,350455,37.487371,127.10188000000001
2016,8,3호선,수서,100,2,4964,1018,14178,8615,34113,21681,34340,44939,22631,20226,17954,13586,16856,12281,18015,12763,18148,13032,16628,13888,17043,15517,20825,18137,25305,21867,37136,30108,17956,31404,12206,21971,10293,18832,6936,21066,2605,12088,306,5497,1,382,0,0,0,0,358900,350455,37.487371,127.10188000000001
2016,8,분당선,수서,46,1,3163,1756,7987,6313,20460,16155,25952,35751,17493,14294,11877,9174,11128,8268,11469,8321,11838,9096,10765,9247,11261,10101,13299,11770,17341,14929,29457,21348,13504,21828,8800,14976,8422,13953,6020,13695,2760,9030,163,1516,1,0,0,0,0,0,251522,245176,37.487371,127.10188000000001
2016,8,분당선,수서,46,1,3163,1756,7987,6313,20460,16155,25952,35751,17493,14294,11877,9174,11128,8268,11469,8321,11838,9096,10765,9247,11261,10101,13299,11770,17341,14929,29457,21348,13504,21828,8800,14976,8422,13953,6020,13695,2760,9030,163,1516,1,0,0,0,0,0,251522,245176,37.487371,127.10188000000001
2016,8,분당선,수서,46,1,3163,1756,7987,6313,20460,16155,25952,35751,17493,14294,11877,9174,11128,8268,11469,8321,11838,9096,10765,9247,11261,10101,13299,11770,17341,14929,29457,21348,13504,21828,8800,14976,8422,13953,6020,13695,2760,9030,163,1516,1,0,0,0,0,0,251522,245176,37.487371,127.10188000000001
2016,8,분당선,수서,46,1,3163,1756,7987,6313,20460,16155,25952,35751,17493,14294,11877,9174,11128,8268,11469,8321,11838,9096,10765,9247,11261,10101,13299,11770,17341,14929,29457,21348,13504,21828,8800,14976,8422,13953,6020,13695,2760,9030,163,1516,1,0,0,0,0,0,251522,245176,37.487371,127.10188000000001
2016,8,7호선,강남구청,8,0,1823,1587,4633,12693,8424,33851,10817,109055,10064,88605,10128,35050,12266,23246,14141,21033,16792,21403,19782,18806,25108,16532,26049,18041,33646,18277,82212,20275,56866,17177,35792,10650,33740,8737,27795,7247,11983,5065,1848,2360,0,0,0,0,0,0,489690,445925,37.517185999999995,127.04128
2016,8,7호선,강남구청,8,0,1823,1587,4633,12693,8424,33851,10817,109055,10064,88605,10128,35050,12266,23246,14141,21033,16792,21403,19782,18806,25108,16532,26049,18041,33646,18277,82212,20275,56866,17177,35792,10650,33740,8737,27795,7247,11983,5065,1848,2360,0,0,0,0,0,0,489690,445925,37.517185999999995,127.04128
2016,8,7호선,강남구청,8,0,1823,1587,4633,12693,8424,33851,10817,109055,10064,88605,10128,35050,12266,23246,14141,21033,16792,21403,19782,18806,25108,16532,26049,18041,33646,18277,82212,20275,56866,17177,35792,10650,33740,8737,27795,7247,11983,5065,1848,2360,0,0,0,0,0,0,489690,445925,37.517185999999995,127.04128
2016,8,7호선,강남구청,8,0,1823,1587,4633,12693,8424,33851,10817,109055,10064,88605,10128,35050,12266,23246,14141,21033,16792,21403,19782,18806,25108,16532,26049,18041,33646,18277,82212,20275,56866,17177,35792,10650,33740,8737,27795,7247,11983,5065,1848,2360,0,0,0,0,0,0,489690,445925,37.517185999999995,127.04128
2016,8,분당선,강남구청,18,0,1260,714,2822,4385,7307,14268,10016,51807,8828,38299,7917,18090,9634,13868,9750,13749,11847,15128,12856,14226,14219,13687,14745,14112,19879,15161,46746,18766,26947,16573,15669,9194,14202,7250,11181,7181,4539,4416,157,979,0,0,0,0,0,0,291853,252537,37.517185999999995,127.04128
2016,8,분당선,강남구청,18,0,1260,714,2822,4385,7307,14268,10016,51807,8828,38299,7917,18090,9634,13868,9750,13749,11847,15128,12856,14226,14219,13687,14745,14112,19879,15161,46746,18766,26947,16573,15669,9194,14202,7250,11181,7181,4539,4416,157,979,0,0,0,0,0,0,291853,252537,37.517185999999995,127.04128
2016,8,분당선,강남구청,18,0,1260,714,2822,4385,7307,14268,10016,51807,8828,38299,7917,18090,9634,13868,9750,13749,11847,15128,12856,14226,14219,13687,14745,14112,19879,15161,46746,18766,26947,16573,15669,9194,14202,7250,11181,7181,4539,4416,157,979,0,0,0,0,0,0,291853,252537,37.517185999999995,127.04128
2016,8,분당선,강남구청,18,0,1260,714,2822,4385,7307,14268,10016,51807,8828,38299,7917,18090,9634,13868,9750,13749,11847,15128,12856,14226,14219,13687,14745,14112,19879,15161,46746,18766,26947,16573,15669,9194,14202,7250,11181,7181,4539,4416,157,979,0,0,0,0,0,0,291853,252537,37.517185999999995,127.04128
2016,8,경부선,수원,2388,38,21919,9792,43059,34119,77334,55592,74487,89866,53618,82129,55353,67651,54530,74221,60689,80182,68341,81244,65090,78424,80476,77109,88534,92481,100626,101959,103151,118485,90875,123758,95911,72605,81956,60710,66468,51878,32362,33320,814,9500,0,0,0,1,0,0,1395064,1317609,37.265974,126.999874
2016,8,경부선,수원,2388,38,21919,9792,43059,34119,77334,55592,74487,89866,53618,82129,55353,67651,54530,74221,60689,80182,68341,81244,65090,78424,80476,77109,88534,92481,100626,101959,103151,118485,90875,123758,95911,72605,81956,60710,66468,51878,32362,33320,814,9500,0,0,0,1,0,0,1395064,1317609,37.265974,126.999874
2016,8,경부선,수원,2388,38,21919,9792,43059,34119,77334,55592,74487,89866,53618,82129,55353,67651,54530,74221,60689,80182,68341,81244,65090,78424,80476,77109,88534,92481,100626,101959,103151,118485,90875,123758,95911,72605,81956,60710,66468,51878,32362,33320,814,9500,0,0,0,1,0,0,1395064,1317609,37.265974,126.999874
2016,8,경부선,수원,2388,38,21919,9792,43059,34119,77334,55592,74487,89866,53618,82129,55353,67651,54530,74221,60689,80182,68341,81244,65090,78424,80476,77109,88534,92481,100626,101959,103151,118485,90875,123758,95911,72605,81956,60710,66468,51878,32362,33320,814,9500,0,0,0,1,0,0,1395064,1317609,37.265974,126.999874
2016,8,분당선,수원,628,2,5249,667,10487,3210,29941,7189,33568,11768,17299,9086,10899,5976,10825,6404,11531,8485,12424,9150,11811,7949,13216,8006,15274,11950,18203,14816,20700,23643,16855,21071,16468,12687,15192,10204,12801,8461,6515,5045,130,2802,1,0,0,0,0,0,188571,291405,37.265974,126.999874
2016,8,분당선,수원,628,2,5249,667,10487,3210,29941,7189,33568,11768,17299,9086,10899,5976,10825,6404,11531,8485,12424,9150,11811,7949,13216,8006,15274,11950,18203,14816,20700,23643,16855,21071,16468,12687,15192,10204,12801,8461,6515,5045,130,2802,1,0,0,0,0,0,188571,291405,37.265974,126.999874
2016,8,분당선,수원,628,2,5249,667,10487,3210,29941,7189,33568,11768,17299,9086,10899,5976,10825,6404,11531,8485,12424,9150,11811,7949,13216,8006,15274,11950,18203,14816,20700,23643,16855,21071,16468,12687,15192,10204,12801,8461,6515,5045,130,2802,1,0,0,0,0,0,188571,291405,37.265974,126.999874
2016,8,분당선,수원,628,2,5249,667,10487,3210,29941,7189,33568,11768,17299,9086,10899,5976,10825,6404,11531,8485,12424,9150,11811,7949,13216,8006,15274,11950,18203,14816,20700,23643,16855,21071,16468,12687,15192,10204,12801,8461,6515,5045,130,2802,1,0,0,0,0,0,188571,291405,37.265974,126.999874
2016,8,분당선,서울숲,48,1,2407,425,5611,5582,15756,6499,22274,21736,14903,10975,7510,6472,6831,6143,7423,6894,8140,8507,7660,8403,8917,9448,10519,9549,13407,11437,20633,17654,12564,16330,7922,10431,7161,9091,4865,10091,1954,5414,68,1131,0,0,0,0,0,0,182213,188541,37.543617,127.044707
2016,8,과천선,인덕원,79,4,8850,2223,29594,11481,86958,33803,77767,104672,46590,41566,35243,23670,32437,22054,34418,21477,34774,24155,30319,25404,30623,28104,34544,32386,43008,41535,81495,66704,40811,75446,28591,48148,28847,43262,21954,41707,8852,29271,1367,11195,0,0,0,0,0,0,728267,739058,37.401553,126.97671499999998
2016,8,분당선,구룡,7,0,831,372,1974,1506,4182,5358,5702,5657,4448,3203,3540,1781,3915,1860,3952,2002,3570,2461,2924,2484,3167,2588,5066,3091,4130,3596,4244,4722,2336,4160,1300,2991,1408,2703,741,2762,359,2215,28,227,0,0,0,0,0,0,55739,59833,37.486839,127.058856
2016,8,분당선,대모산입구,5,1,2251,485,5122,2017,13064,3975,14470,8896,8000,5147,6089,3722,6150,3643,6462,3762,5634,3894,4947,4004,4883,4671,5071,5825,5578,6297,7982,9318,4409,9117,2934,6269,2333,5929,1689,6671,663,3952,26,744,0,0,0,0,0,0,98339,109773,37.491372999999996,127.07271999999999
2016,8,분당선,개포동,1,0,1245,480,3965,2431,10036,4647,11760,7698,7409,7336,5313,5295,5290,3433,6821,3983,6178,4281,5209,4489,5400,4856,6336,5807,7054,6856,7510,10476,5068,10620,3829,7326,3770,6337,3536,7218,1355,4436,56,651,0,0,0,0,0,0,108656,109156,37.489115999999996,127.06613999999999
2016,8,분당선,한티,20,0,2007,909,6978,8881,19238,24180,22631,50526,17206,50654,14882,24444,16859,21450,22027,25186,23539,28623,20130,23486,24406,22571,31284,24383,40594,32332,46870,35708,32929,29259,35732,17315,24814,14886,32473,14498,6179,8916,278,946,0,0,0,0,0,0,459153,443072,37.496237,127.05287299999999
2016,8,과천선,범계,96,5,8253,3408,35585,11496,96618,29228,81759,66964,47120,57079,37815,34999,37633,37227,42111,41510,42937,40030,40282,43375,44123,41341,49088,49190,55723,61733,72381,91213,52663,100248,53064,53721,45761,44949,41775,41918,17913,27833,2940,10886,0,0,0,0,0,0,888353,907560,37.389793,126.950806
2016,8,경춘선,백양리,0,0,21,38,25,110,85,421,124,272,249,286,389,366,992,460,916,346,430,525,338,411,458,320,388,221,457,194,390,166,319,136,179,150,101,169,53,101,30,91,3,14,0,0,0,0,0,0,4797,7963,37.830779,127.58933
2016,8,과천선,선바위,13,0,1156,1579,6735,11269,19951,22880,25105,27025,15791,16164,11551,7514,10155,6746,10550,6634,10509,7325,9346,6799,9902,7504,12634,9081,21490,12237,38092,16468,22003,16847,12626,10790,10899,11146,6885,10133,2595,6191,293,1841,0,1,0,0,0,0,216174,260284,37.451673,127.002303
2016,8,과천선,경마공원,0,0,397,423,755,4233,1564,7889,2565,16892,2412,19369,2469,24378,2795,20782,3672,28808,3760,35470,5252,22560,9084,12923,14948,8742,27222,6581,54814,5402,20910,3215,18735,1591,39435,1262,5445,1230,734,752,86,251,0,1,0,0,0,0,222754,219070,37.443884999999995,127.007888
2016,8,과천선,과천,6,1,1873,280,6690,2384,20799,3523,21071,7281,13935,5775,10100,5439,8880,4736,9640,4838,9412,5773,7996,5866,7614,6895,8982,8012,9913,9417,9715,12945,5464,14554,3365,9822,2523,9230,2012,9921,741,6459,121,2216,0,0,0,0,0,0,135367,162862,37.433021000000004,126.996568
2016,8,공항철도 1호선,인천국제공항,3,1,9036,8144,13307,27487,18280,43827,20417,34863,22930,24717,19118,33410,18331,44220,25939,43450,30918,41322,35224,34266,42574,31107,48055,29894,51232,24619,50715,23928,36662,18600,28929,14849,28358,9334,31505,6622,17250,6291,4,5476,0,0,0,0,0,0,506427,550800,37.447464000000004,126.45250800000001
2016,8,공항철도 1호선,운서,19,1,5997,482,9279,7065,13465,7013,11018,13910,8810,8389,8978,5725,9312,6507,9396,6066,8190,6602,7810,7182,7986,7067,10012,9861,12919,10380,14210,12990,8149,14580,7520,11631,7387,11285,5719,12020,2769,9665,239,3196,0,0,0,0,0,0,171617,171181,37.492903999999996,126.49378999999999
2016,8,공항철도 1호선,공항화물청사,6,0,506,759,1306,7301,1926,18126,2612,26287,2601,5284,1067,1773,892,3965,1272,4776,1936,2199,2628,1285,3274,1235,4783,1369,8957,1665,20669,1140,7947,1866,4515,2896,5149,1640,4284,435,1123,321,2,84,0,0,0,0,0,0,84406,79465,37.458366,126.47624099999999
2016,8,경춘선,강촌,2,0,150,73,310,165,459,572,681,1770,1064,1452,1784,2565,4458,2834,4058,2178,2384,2917,2650,2225,2699,2024,2729,1642,2689,1041,2398,1173,1415,912,997,661,579,615,304,513,106,359,21,82,0,0,0,0,0,0,25773,33951,37.805723,127.634146
2016,8,공항철도 1호선,청라국제도시,14,0,3618,156,14776,3889,26869,5369,14984,7097,8916,3729,7824,2809,7657,2839,7473,3194,6552,3667,5445,4246,5320,5451,6225,6827,8217,8098,8601,12687,3926,18683,3102,14638,2526,12093,1812,12755,982,8456,111,1756,0,0,0,0,0,0,138439,146952,37.555878,126.625327
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,6호선,디지털미디어시티,123,3,6787,2461,17287,10102,47839,33013,52459,88553,28430,31858,19022,14017,16994,12745,17014,13480,16414,16237,14578,15164,15498,17197,18505,20828,26238,26002,57817,39657,30964,39561,16203,25445,13819,24100,11071,22398,5666,16056,949,5332,5,541,0,0,0,0,474750,435575,37.576646000000004,126.90098400000001
2016,8,경의선,디지털미디어시티,0,0,1250,248,2570,1267,7928,2303,6844,4726,4216,3236,3651,2528,3531,2281,3502,2530,3593,2888,3203,2772,3363,2866,3570,3629,4785,4587,5385,6818,3556,6488,2559,4009,2308,3915,2022,4141,1157,2568,95,603,0,0,0,0,0,0,64403,71104,37.576646000000004,126.90098400000001
2016,8,경의선,디지털미디어시티,0,0,1250,248,2570,1267,7928,2303,6844,4726,4216,3236,3651,2528,3531,2281,3502,2530,3593,2888,3203,2772,3363,2866,3570,3629,4785,4587,5385,6818,3556,6488,2559,4009,2308,3915,2022,4141,1157,2568,95,603,0,0,0,0,0,0,64403,71104,37.576646000000004,126.90098400000001
