line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2호선,구의,2015.0,31.666666666666668,2.75,13962.666666666666,1542.1666666666667,26835.75,11992.0,73755.75,17667.833333333332,113736.83333333333,50083.166666666664,64985.75,33486.416666666664,38512.75,25817.333333333332,35512.5,23638.166666666668,34654.0,25687.416666666668,36193.833333333336,30057.833333333332,33334.083333333336,31721.416666666668,32973.5,37435.083333333336,34585.583333333336,41377.583333333336,40750.916666666664,50549.75,52547.916666666664,75229.33333333333,29842.083333333332,73957.0,22960.5,50818.833333333336,21456.75,48740.75,18779.5,50837.833333333336,9871.416666666666,30021.083333333332,1610.3333333333333,10480.25,9.0,128.41666666666666,0.3333333333333333,3.1666666666666665,0.0,0.0,721275.5833333334,738886.75,37.537077000000004,127.085916
2호선,낙성대,2015.0,98.08333333333333,2.5833333333333335,12633.75,2510.0,29868.416666666668,12708.416666666666,102327.0,24895.5,143282.08333333334,57627.833333333336,80945.41666666667,46465.583333333336,45594.75,35300.833333333336,41475.25,28163.75,44641.5,31819.333333333332,46127.75,34406.25,41880.333333333336,35712.0,42636.0,40154.75,44920.416666666664,45659.583333333336,53184.916666666664,55899.0,66113.08333333333,90282.25,44497.166666666664,98432.66666666667,32190.666666666668,67739.08333333333,34106.583333333336,66745.41666666667,26404.583333333332,71779.5,14139.416666666666,49056.833333333336,2383.6666666666665,14824.416666666666,11.5,318.0,1.4166666666666667,12.833333333333334,0.0,0.0,910516.4166666666,951380.6666666666,37.47692999999999,126.96369299999998
2호선,당산,2015.0,52.25,7.0,7970.75,3775.3333333333335,20347.916666666668,15399.25,63318.333333333336,37099.333333333336,73192.5,94461.58333333333,46147.75,44762.416666666664,32393.166666666668,26361.916666666668,31461.666666666668,25943.833333333332,31829.5,27847.75,31918.25,32264.916666666668,28845.5,30899.916666666668,29950.916666666668,33297.25,33784.583333333336,37843.833333333336,47993.666666666664,47406.416666666664,74488.5,69092.58333333333,45221.75,66585.25,30724.416666666668,44147.5,27754.5,43726.5,24145.5,44086.166666666664,12218.666666666666,30335.75,2141.9166666666665,8851.083333333334,9.333333333333334,209.33333333333334,0.6666666666666666,3.3333333333333335,0.0,0.0,764408.25,697874.75,37.534380000000034,126.90228099999992
2호선,대림,2015.0,372.9166666666667,13.583333333333334,39570.25,4465.75,39003.25,15856.166666666666,91381.08333333333,28249.5,122464.5,77197.25,84673.83333333333,47251.333333333336,49834.666666666664,39372.333333333336,44008.333333333336,41328.583333333336,46276.583333333336,41943.75,47111.166666666664,43669.833333333336,42530.0,43627.5,42767.0,50713.583333333336,46941.5,56803.25,54635.166666666664,76416.16666666667,75728.83333333333,97498.16666666667,47940.0,86153.0,35460.416666666664,59951.083333333336,29735.0,68639.5,22715.75,81129.41666666667,11825.916666666666,42395.583333333336,1789.3333333333333,11566.583333333334,18.333333333333332,351.8333333333333,0.25,6.166666666666667,0.0,0.0,1014599.9166666666,978426.1666666666,37.49297000000001,126.89580099999995
2호선,도림천,2015.0,1.0833333333333333,0.4166666666666667,368.4166666666667,337.9166666666667,1081.3333333333333,742.25,2302.25,5971.833333333333,2623.5833333333335,4938.916666666667,1780.25,1647.5833333333333,1570.5,1168.25,1337.6666666666667,1075.25,1614.0833333333333,1331.0,1417.8333333333333,1117.25,1578.6666666666667,1216.0,1894.8333333333333,1288.5,2351.0833333333335,1451.3333333333333,2222.75,1510.8333333333333,3012.9166666666665,1943.8333333333333,1395.25,2107.9166666666665,1200.5833333333333,1528.4166666666667,1040.4166666666667,1447.8333333333333,592.3333333333334,1305.75,177.0,1017.1666666666666,29.416666666666668,341.75,0.4166666666666667,7.666666666666667,0.0,0.0,0.0,0.0,33497.666666666664,31606.583333333332,37.51428700000001,126.88276799999996
2호선,동대문역사문화공원,2015.0,310.4166666666667,2.3333333333333335,10726.0,1147.0,7247.583333333333,8948.916666666666,9056.916666666666,28167.25,13315.416666666666,69242.66666666667,14505.5,41422.583333333336,15785.666666666666,37399.333333333336,20355.0,35758.0,24532.833333333332,36837.166666666664,27381.833333333332,40065.916666666664,32369.333333333332,40500.916666666664,39632.166666666664,37558.583333333336,47553.166666666664,34311.416666666664,52089.083333333336,35312.416666666664,62797.5,39402.583333333336,46704.166666666664,48228.666666666664,36463.75,33468.0,35326.666666666664,25889.083333333332,31713.833333333332,21081.0,19567.333333333332,15244.416666666666,4247.916666666667,5268.75,15.916666666666666,124.0,0.25,4.916666666666667,0.0,0.0,635385.9166666666,553402.8333333334,37.56513799999996,127.0078959999997
2호선,뚝섬,2015.0,27.0,1.0833333333333333,5006.166666666667,1805.8333333333333,11792.0,13540.583333333334,30652.916666666668,27430.416666666668,39142.5,98997.5,24380.833333333332,40647.166666666664,18534.0,19901.25,18777.916666666668,17036.416666666668,19897.666666666668,18690.916666666668,21932.0,20144.0,20931.833333333332,19661.083333333332,23464.0,21233.333333333332,26696.416666666668,23611.916666666668,32734.416666666668,27359.166666666668,70027.75,38892.833333333336,42510.416666666664,32176.25,22895.583333333332,20832.833333333332,22995.083333333332,19448.333333333332,16512.25,20209.916666666668,6704.416666666667,13460.75,1011.75,4670.416666666667,7.5,92.83333333333333,0.0,0.9166666666666666,0.0,0.0,499845.75,478622.4166666667,37.54718400000001,127.04736699999997
2호선,문래,2015.0,16.5,0.75,4279.25,1922.5833333333333,15350.833333333334,9280.25,46917.25,32685.833333333332,48817.416666666664,119399.0,29141.833333333332,48218.916666666664,22510.166666666668,23343.666666666668,22558.916666666668,21954.166666666668,25663.25,23697.666666666668,26900.416666666668,25975.25,25912.666666666668,25056.25,27627.166666666668,24376.5,29237.0,25426.083333333332,39957.583333333336,28947.916666666668,88163.91666666667,41844.583333333336,44907.666666666664,42312.583333333336,28323.833333333332,26204.583333333332,25870.25,24400.75,19994.0,23203.166666666668,9422.5,15578.5,1372.25,5275.166666666667,5.75,159.41666666666666,0.0,0.6666666666666666,0.0,0.0,589264.25,584948.9166666666,37.51793299999999,126.89475999999998
2호선,방배,2015.0,14.5,0.75,3905.3333333333335,2992.6666666666665,12343.833333333334,11645.833333333334,32518.416666666668,32388.833333333332,46730.166666666664,84734.41666666667,34265.916666666664,59362.25,25683.75,37324.583333333336,26584.333333333332,29909.583333333332,29111.416666666668,30104.666666666668,32615.5,34784.083333333336,32873.083333333336,32180.166666666668,37766.083333333336,32879.166666666664,41150.166666666664,33402.0,48212.0,39256.166666666664,77224.91666666667,47360.083333333336,47288.166666666664,41382.0,35155.0,27378.916666666668,36054.333333333336,25491.916666666668,29816.5,27789.5,13239.583333333334,17067.0,2403.5833333333335,5189.666666666667,9.083333333333334,27.25,0.16666666666666666,4.333333333333333,0.0,0.0,652655.8333333334,646966.3333333334,37.481426,126.99759599999999
2호선,봉천,2015.0,64.66666666666667,1.5,17799.333333333332,1849.25,31799.083333333332,7761.333333333333,90380.75,14411.166666666666,117248.75,30774.333333333332,69496.25,27907.166666666668,40176.75,24469.416666666668,34813.5,24204.083333333332,36572.416666666664,25142.416666666668,38312.166666666664,28484.0,32362.416666666668,29611.166666666668,32104.25,36732.75,33787.333333333336,42268.833333333336,35629.833333333336,50442.75,39490.25,75169.58333333333,27109.25,74409.0,20549.833333333332,50335.25,19103.083333333332,48216.083333333336,15102.0,50842.416666666664,6580.833333333333,30789.083333333332,1077.5833333333333,9071.666666666666,9.0,444.0833333333333,0.16666666666666666,2.0833333333333335,0.0,0.0,683339.4166666666,741519.8333333334,37.48236200000001,126.94189200000004
2호선,사당,2015.0,65.66666666666667,3.3333333333333335,13354.0,3768.5,26249.5,31509.25,78604.5,66992.91666666667,113369.83333333333,94472.66666666667,78169.66666666667,71358.41666666667,53783.166666666664,52721.083333333336,52040.333333333336,57273.75,56452.75,59752.083333333336,65624.33333333333,62142.916666666664,67432.83333333333,60483.583333333336,67944.0,68355.91666666667,73274.58333333333,82524.91666666667,83230.75,113794.0,113624.83333333333,176732.58333333334,89151.75,154941.25,78591.83333333333,91987.58333333333,88945.08333333333,85553.91666666667,93718.16666666667,89733.33333333333,54986.833333333336,58719.833333333336,9935.75,19527.916666666668,39.166666666666664,1189.3333333333333,1.0833333333333333,21.416666666666668,0.0,0.0,1503560.5,1360539.75,37.476529999999975,126.98168499999997
2호선,삼성,2015.0,198.58333333333334,3.0,6596.333333333333,6198.5,11701.5,48244.5,25186.833333333332,137486.91666666666,32981.583333333336,348951.5,31349.583333333332,262313.0833333333,33811.916666666664,119188.91666666667,48115.5,108563.0,61151.083333333336,100544.0,79740.83333333333,110150.58333333333,91277.75,100504.58333333333,115790.25,87972.91666666667,130680.83333333333,81710.08333333333,176252.58333333334,79302.0,306986.0,91390.5,208149.66666666666,65876.33333333333,152940.0,31918.0,138498.83333333334,24717.416666666668,106109.08333333333,22900.25,33107.583333333336,12816.916666666666,4816.75,7368.916666666667,83.0,2664.5833333333335,1.1666666666666667,20.666666666666668,0.9166666666666666,6.833333333333333,1850814.0,1797344.5833333333,37.508844,127.06316
2호선,상왕십리,2015.0,15.166666666666666,0.9166666666666666,5153.583333333333,1420.3333333333333,10984.083333333334,13588.916666666666,30491.666666666668,10818.916666666666,43302.166666666664,38246.916666666664,23330.083333333332,17443.5,16447.083333333332,11541.833333333334,15417.5,10437.833333333334,15264.75,11234.25,15978.666666666666,12689.75,14665.75,12910.25,15268.25,14361.666666666666,18159.0,16632.166666666668,25909.5,19535.333333333332,27141.25,27894.416666666668,17790.0,25196.666666666668,11052.833333333334,16956.833333333332,9268.75,16544.166666666668,7341.0,17396.25,3114.4166666666665,11364.25,491.6666666666667,3825.4166666666665,4.083333333333333,32.833333333333336,0.0,1.5833333333333333,0.0,0.0,310075.0,328591.0833333333,37.56435399999999,127.029354
2호선,서울대입구,2015.0,4956.416666666667,19.166666666666668,32230.166666666668,3168.3333333333335,51165.416666666664,19252.333333333332,150559.33333333334,37604.166666666664,200985.83333333334,87019.33333333333,122433.83333333333,85917.83333333333,75523.25,70662.75,71781.83333333333,60736.833333333336,77165.66666666667,63281.916666666664,84334.75,72453.25,76877.66666666667,72819.83333333333,80515.41666666667,78489.0,90078.25,87138.08333333333,102136.41666666667,104808.5,116184.25,158012.0,78394.16666666667,162350.25,62527.0,110190.5,62310.416666666664,105925.83333333333,58714.25,114317.5,31898.083333333332,75995.25,5043.25,27829.25,23.833333333333332,5641.916666666667,0.3333333333333333,70.58333333333333,0.08333333333333333,0.0,1603704.4166666667,1632898.5,37.481246999999996,126.95273900000001
2호선,서초,2015.0,7.583333333333333,0.4166666666666667,1762.0833333333333,4590.166666666667,7882.083333333333,21447.5,17127.0,55690.75,27131.166666666668,135368.0,28252.583333333332,90639.08333333333,22279.583333333332,44211.333333333336,31707.583333333332,39883.083333333336,28760.5,30869.0,39941.166666666664,34938.083333333336,38282.833333333336,35850.916666666664,43809.666666666664,28835.25,48825.416666666664,30612.666666666668,61118.916666666664,30848.333333333332,112696.75,37232.25,55790.666666666664,30737.75,36019.666666666664,15946.75,43554.25,14370.5,36493.0,14587.833333333334,11374.166666666666,8735.0,1732.0833333333333,2227.5833333333335,4.75,12.583333333333334,0.08333333333333333,2.0833333333333335,0.0,0.0,707636.9166666666,696561.0,37.491896999999994,127.00791699999998
2호선,선릉,2015.0,138.66666666666666,4.25,7421.333333333333,7138.25,16010.916666666666,39370.75,29783.333333333332,113730.41666666667,42330.583333333336,310513.5,41102.166666666664,209949.83333333334,45040.0,93284.08333333333,58107.0,68124.08333333333,64784.833333333336,62367.833333333336,79519.08333333333,73146.58333333333,84779.75,64855.916666666664,104354.58333333333,58758.666666666664,117505.25,58460.583333333336,154675.91666666666,61747.166666666664,290972.6666666667,69919.41666666667,178149.0,55154.416666666664,110518.08333333333,32476.833333333332,114004.41666666667,27073.5,97401.25,25309.666666666668,39185.0,16092.833333333334,6221.583333333333,7514.333333333333,15.416666666666666,230.33333333333334,0.3333333333333333,8.75,0.0,0.0,1455232.0,1683897.5,37.50450300000005,127.04900799999997
2호선,성수,2015.0,30.666666666666668,0.75,7097.666666666667,3502.3333333333335,12833.5,23268.166666666668,28589.75,72500.08333333333,36178.833333333336,249520.0,29501.833333333332,71518.91666666667,24595.833333333332,31599.5,24913.666666666668,26033.833333333332,26316.25,24987.416666666668,31383.916666666668,27460.916666666668,31991.5,27459.0,34112.166666666664,28087.916666666668,36587.333333333336,30008.25,51174.666666666664,34871.416666666664,150609.5,40649.833333333336,89763.0,35327.583333333336,44042.416666666664,23285.166666666668,40235.416666666664,20616.416666666668,29124.0,19786.25,13330.0,14365.083333333334,1990.25,9047.5,8.416666666666666,1432.9166666666667,0.16666666666666666,25.416666666666668,0.4166666666666667,0.4166666666666667,815355.0833333334,746395.5,37.544581,127.05596100000001
2호선,시청,2015.0,45.5,2.5833333333333335,1412.75,1814.75,2885.4166666666665,22100.666666666668,6009.75,105877.33333333333,9940.25,211709.58333333334,12710.916666666666,80626.5,17741.166666666668,33668.416666666664,24866.5,31988.583333333332,25862.75,30345.333333333332,32371.25,34401.833333333336,36532.333333333336,32431.0,42485.083333333336,29575.0,47777.583333333336,27061.583333333332,73910.0,27414.25,161536.91666666666,29774.25,93580.66666666667,19692.083333333332,59370.833333333336,10034.916666666666,58827.666666666664,8095.083333333333,40381.083333333336,7389.0,17584.583333333332,5092.666666666667,2589.3333333333335,1766.9166666666667,29.5,104.33333333333333,0.08333333333333333,2.8333333333333335,0.0,0.0,750969.5,770421.4166666666,37.56471800000002,126.97710800000003
2호선,신답,2015.0,0.3333333333333333,0.0,916.8333333333334,90.0,1864.8333333333333,542.5833333333334,5720.0,846.6666666666666,8084.833333333333,1765.75,3128.0833333333335,1151.9166666666667,2135.75,1312.8333333333333,1963.0833333333333,1491.9166666666667,1994.5833333333333,1651.5833333333333,2072.5833333333335,1808.4166666666667,1880.9166666666667,2027.4166666666667,1789.8333333333333,2571.75,1877.75,3263.3333333333335,2024.4166666666667,3309.3333333333335,1990.4166666666667,6315.166666666667,1314.8333333333333,5913.0,805.1666666666666,3260.1666666666665,596.5,3512.1666666666665,471.6666666666667,2901.3333333333335,238.58333333333334,2136.25,29.583333333333332,596.25,0.5833333333333334,9.583333333333334,0.0,0.0,0.0,0.0,46477.416666666664,42915.833333333336,37.570040000000006,127.04648100000001
2호선,신당,2015.0,28.25,1.1666666666666667,6688.25,1680.9166666666667,11423.333333333334,11402.0,29006.75,19294.916666666668,39688.083333333336,50646.0,26041.0,30027.5,20103.75,22522.25,20798.416666666668,21969.083333333332,22771.833333333332,23564.333333333332,25100.916666666668,25875.083333333332,25711.5,26284.666666666668,26707.5,27106.166666666668,29902.083333333332,28773.75,34927.0,32248.25,43603.833333333336,40590.666666666664,31172.583333333332,35247.25,21772.75,22620.833333333332,19180.166666666668,21335.416666666668,14781.416666666666,21493.166666666668,7543.25,13891.416666666666,1179.4166666666667,4567.833333333333,7.416666666666667,50.0,0.0,3.4166666666666665,0.0,0.0,481196.0833333333,460126.25,37.56597200000004,127.01782000000001
2호선,신대방,2015.0,119.33333333333333,3.0,25531.5,2526.5833333333335,37402.083333333336,12310.583333333334,103959.83333333333,20409.833333333332,136971.16666666666,41385.916666666664,85179.16666666667,26978.0,49370.5,23361.166666666668,41165.5,23622.25,39948.5,25457.333333333332,40423.083333333336,30008.416666666668,35255.083333333336,31628.0,33290.75,39916.916666666664,35817.583333333336,47003.166666666664,38840.666666666664,59201.333333333336,49401.916666666664,85389.41666666667,33657.583333333336,86649.75,24000.25,62058.916666666664,19909.166666666668,65523.666666666664,14955.666666666666,75836.0,7387.083333333333,44229.0,1217.1666666666667,12737.0,9.5,153.33333333333334,0.16666666666666666,3.6666666666666665,0.0,0.0,816393.25,855708.9166666666,37.487462,126.91314899999999
2호선,신도림,2015.0,3117.4166666666665,28.5,45144.0,6498.666666666667,65832.83333333333,26539.25,173690.08333333334,59107.333333333336,177803.33333333334,154564.66666666666,114089.33333333333,96415.33333333333,82783.83333333333,77344.66666666667,80033.08333333333,77354.5,89784.0,90013.41666666667,97025.75,94305.33333333333,93272.33333333333,92609.41666666667,98444.5,99039.25,105546.58333333333,109250.91666666667,124089.83333333333,133766.08333333334,172478.0,199576.41666666666,121168.41666666667,197555.08333333334,98664.91666666667,115917.5,106842.83333333333,105044.08333333333,88517.91666666667,111235.58333333333,39619.416666666664,85113.75,4824.416666666667,38938.666666666664,35.25,4591.666666666667,0.8333333333333334,17.583333333333332,0.0,0.0,1974827.6666666667,1981706.5,37.50872499999998,126.89129500000007
