year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2015,5,분당선,매탄권선,83,0,1939,723,6540,1680,16772,4764,18319,9396,10577,4520,7388,2873,6656,3514,7655,3710,6471,3813,5345,5296,5217,5918,6214,6971,8755,10053,9491,12991,5771,12355,4110,9587,3712,9386,3131,8992,1110,7285,93,1829,0,0,0,0,0,0,125656,137281
2015,5,분당선,수원시청,292,5,4597,815,8105,3898,18934,13502,21124,32202,12894,26444,11350,14720,13532,18169,15436,16815,16784,18518,16831,17043,18672,17797,20508,17307,23218,25181,30637,32378,20695,32681,22891,21059,19522,17722,16859,13580,7324,12910,654,2961,0,0,0,0,0,0,355707,322582
2015,5,분당선,매교,293,8,2486,330,4479,1265,9516,2673,10618,8637,6514,3431,4554,2498,4393,2535,4318,3093,3785,3460,3397,3282,3211,3920,3615,5389,4860,6604,5865,8656,3221,6974,2220,5150,1985,4865,2213,4699,467,3282,47,1018,0,0,0,0,0,0,81769,83779
2015,5,수인선,달월,0,0,4,33,34,139,114,870,106,196,70,123,65,139,91,110,86,109,121,77,140,69,157,100,130,88,1080,82,216,89,125,65,40,53,32,81,11,46,12,26,2,10,0,0,0,0,0,0,2505,4651
2015,5,수인선,월곶,2,0,1104,273,3761,1189,9078,1824,8751,2971,5694,2119,4526,2593,4518,3256,4380,3183,4337,3721,3952,3411,3713,4349,3973,4968,4487,5890,5734,7437,3318,6348,2532,4938,1974,4891,1342,4833,649,2766,12,646,0,0,0,0,0,0,71606,79850
2015,5,수인선,소래포구,0,0,1759,340,6134,1526,13383,2851,11608,5242,7098,5593,6049,9537,6960,20692,9427,21900,13074,15841,18078,13565,20762,13412,19932,11337,15159,11624,11911,12312,8051,10345,6548,6811,5558,6163,4245,5862,2275,3740,31,1079,0,0,0,0,0,0,179772,190057
2015,5,수인선,인천논현,0,0,1999,451,5032,3706,12817,7996,13530,13234,8719,7673,7772,6440,7439,6370,8486,7475,8594,8438,7908,8244,8496,9164,9486,9858,11396,14038,12040,14923,9140,13545,7693,9090,8050,8632,6074,7894,3574,4624,83,1167,0,0,0,0,0,0,162962,160343
2015,5,수인선,호구포,0,0,1023,288,2353,2740,5452,13844,6476,14600,4081,3585,3414,2414,3558,2811,3991,2916,4027,3153,3848,3151,3842,3653,4358,3553,8750,5058,10114,5393,5833,5563,5356,4054,4163,3890,2684,3079,1210,2220,65,377,0,0,0,0,0,0,86342,86613
2015,5,수인선,남동인더스파크,1,0,479,254,958,2090,1168,13846,2138,16280,1644,2841,1600,1580,1992,1458,2087,1508,2306,1509,2318,1371,2682,1197,2725,1154,7584,1415,9154,1776,4129,2389,4504,2166,2451,1095,851,787,347,470,16,77,0,0,0,0,0,0,55263,53148
2015,5,수인선,원인재,5,0,2444,548,6491,1733,14155,4044,13968,7639,8704,5092,6791,4180,6184,4557,6855,5803,6901,5555,6326,5961,6062,7005,6082,8548,6868,10809,7807,13262,5721,11996,4386,10703,4226,10276,3249,8929,2004,5958,235,2120,0,0,0,0,0,0,134718,127474
2015,5,수인선,연수,2,0,1423,175,4304,1637,11949,3131,10593,8416,5674,5838,5109,4517,4790,4772,5565,5117,6030,5372,5584,5345,5828,5499,6184,6693,7280,8181,9604,10933,6063,8894,4770,7396,4572,5976,4141,5228,2100,3207,54,1005,1,0,0,0,0,0,107332,113633
2015,5,경원선,방학,320,10,12092,1370,17418,5936,37363,10770,38220,19753,26676,12879,20282,12434,17935,11734,19765,12942,19217,13698,16483,16036,15671,19228,17260,23153,17007,24541,19016,33072,12923,31216,10332,22234,8606,19186,6382,16383,2547,12300,289,2933,0,0,0,0,0,0,321808,337499
2015,5,경원선,도봉,121,3,8480,1132,11586,4187,22985,5151,23620,11952,16950,10322,14331,10553,13256,8853,13323,9605,12896,10078,12080,11157,11785,12153,11770,14581,12168,15363,13002,20247,7847,19114,5678,12983,4631,12394,3519,10324,1397,7712,124,2121,0,0,0,0,0,0,209985,223443
2015,5,경원선,도봉산,250,3,3573,897,5550,3379,14010,5300,13981,8936,9357,16801,9002,21019,9182,14498,10568,11058,12842,9250,15239,9055,16866,8851,17195,8912,15607,9164,12401,10415,8419,10222,4935,6912,3101,6589,1807,6490,693,5066,69,2162,0,0,0,0,0,0,174979,186412
2015,5,경원선,망월사,275,6,7090,1061,12905,4785,27730,6973,26734,29650,19688,26267,16317,20833,16508,13044,17277,13422,18433,15067,17854,13202,22135,13910,20271,17004,23832,18604,18089,23654,11348,24594,8501,18893,7798,15662,6560,14972,3016,11536,407,3428,0,0,0,0,0,0,306567,304508
2015,5,경원선,회룡,1078,12,15088,1524,32166,7306,69001,8249,60971,13223,42657,13048,33792,12940,28463,13918,26278,15309,23360,18135,19536,20017,17700,26612,17546,31548,17684,37518,16638,41670,12051,49282,9582,37271,7622,30641,6047,27940,2658,19929,224,8201,0,0,0,0,0,0,434293,461079
2015,5,3호선,홍제,57,2,11579,1518,26799,8647,77044,14616,86664,34569,56979,33160,42063,26785,38257,24084,39060,26743,37360,27972,33900,30697,33674,35012,34760,41605,36997,45434,39372,61744,25213,63379,19418,43014,16417,41275,13092,40455,5671,27222,634,7133,0,9,0,0,0,0,635075,676968
2015,5,경원선,의정부,2265,26,11690,1968,26185,11387,52879,19814,51798,46522,39816,52225,34310,39957,37535,44564,40506,47697,43921,54196,45460,50385,50649,50174,56504,57331,57417,64955,63946,67933,47392,67915,43124,48440,40840,38841,28199,30890,13887,22549,782,12855,0,0,0,0,0,0,830624,788855
2015,5,경원선,가능,321,8,9018,1930,14929,5058,30220,5960,31126,22888,21772,10520,17135,9322,14800,7999,14847,8245,12904,9578,11095,10565,10805,11816,11745,14889,15064,18496,13650,22720,9708,23603,7412,17264,6285,13799,4913,15229,2130,11734,137,2885,0,0,0,0,0,0,244508,261710
2015,5,경원선,녹양,273,8,5296,952,10900,2843,19844,5113,19432,10802,13224,6053,10944,5437,9510,4459,8877,5252,8416,5748,7564,6514,7855,7663,7774,8942,9630,10146,10058,14044,6391,13792,4179,10956,3483,8232,2692,10960,963,7245,80,2740,0,0,0,0,0,0,147901,169127
2015,5,경원선,양주,830,13,7251,1621,18161,6510,40808,14496,36985,17100,27225,11830,21788,11662,18153,8693,16873,10320,15704,10384,14226,11315,13628,15039,14592,14937,17850,18690,19462,26110,12915,24828,7645,20720,5488,17055,3580,19755,976,12393,50,4994,0,0,0,0,0,0,278465,315375
2015,5,경원선,덕계,1,0,2280,556,5948,1795,10184,2559,11050,3939,5859,2693,5462,2195,4419,1781,3937,2298,3413,2558,2969,3073,3240,3536,3437,5956,3340,5345,3610,6751,2255,5936,1475,5370,807,4922,592,3985,269,4359,44,1145,0,0,0,0,0,0,70752,76605
2015,5,경원선,덕정,0,0,4389,1334,10544,4988,26445,10064,30871,26104,16652,16643,14266,9156,13223,7010,13510,9896,12178,8634,11099,8822,13991,9598,17292,15551,18122,17581,17421,17893,10511,19217,7150,15928,5609,14101,3751,10753,2051,12500,165,2577,0,0,0,0,0,0,238350,251255
2015,5,경원선,지행,12,2,4782,221,10972,3360,25261,7209,27615,15662,20086,9984,14363,7938,13360,7419,13637,9474,13707,9650,11389,10473,10823,12072,13977,13988,14782,20656,14998,21668,8779,23634,7264,19157,6709,13410,4999,14828,2705,13161,92,3808,0,0,0,0,0,0,237774,242315
2015,5,경원선,동두천 중앙,16,0,2449,78,7248,2559,13187,7118,15141,12743,11284,6411,7905,5786,8329,6102,8642,6624,8693,6419,7041,6572,7381,6983,7594,7326,8829,11080,9609,10122,5196,10152,3797,8435,2799,5670,1705,6295,610,5120,24,1994,0,0,0,0,0,0,133589,139478
2015,5,경원선,보산,24,0,1559,17,2825,1415,5208,3969,6486,4072,5646,2429,4179,1871,4291,2197,4279,2673,3925,2837,3573,3069,3657,3586,3827,3529,5726,5304,4822,5351,3325,5566,2360,4711,1789,3748,1084,3706,443,2525,14,1678,0,0,0,0,0,0,64253,71033
2015,5,경원선,동두천,15,1,1034,4,3397,6894,5814,13511,9218,12118,7893,7007,4721,4695,3223,5286,3910,3492,2977,3253,3617,3485,3373,4678,4621,5299,5088,6571,7133,7119,4357,6407,2644,4786,1538,3503,661,3980,207,1754,6,1041,0,0,0,0,0,0,104884,77447
2015,5,경원선,소요산,38,1,1387,14,1913,3165,6789,4306,7474,6783,8217,5895,9057,17429,7821,22062,10468,16680,13297,12112,19456,10474,20574,8720,25139,6644,20963,8511,11459,4916,7941,3550,4304,2953,2582,3429,891,2123,276,1619,8,1456,0,0,0,0,0,0,142842,182031
2015,5,일산선,원흥,53,0,2082,225,6264,2977,16881,2077,18587,3236,10500,1859,7752,2247,6487,2516,6274,3170,5784,4026,5045,4483,4882,5179,5218,6073,6710,7656,5266,9654,3165,11823,2350,8808,1600,8209,1226,8847,614,5410,116,2092,0,65,0,0,0,0,100632,118818
2015,5,일산선,삼송,664,4,5901,1062,17588,9879,45290,11797,50126,23297,32391,11680,24244,11497,22116,11609,20795,12904,21223,14552,17686,15617,17599,17788,19209,22220,26383,25906,21518,33192,13373,34422,8855,26140,7221,26802,4882,25340,2218,16022,364,4646,3,227,0,0,0,0,356603,381000
2015,5,일산선,원당,145,3,9386,1205,24390,7966,54499,11727,58418,16395,36136,13300,27131,12479,23476,13143,23086,14204,21365,15897,19205,18197,17896,19905,18609,25449,20090,30316,20490,36234,13556,41960,9911,32498,8027,27016,5696,29389,2086,18593,239,5307,0,0,0,0,0,0,391183,415707
2015,5,일산선,화정,184,4,12040,1585,28306,8954,65988,14250,68612,35348,48572,28254,38904,24423,36371,27876,36580,30263,38061,32065,37020,36349,34822,41824,34595,50562,35934,55728,34941,64475,24869,66155,21172,47756,22184,40170,20379,36704,8200,25089,1120,5987,0,1,0,0,0,0,673822,650685
2015,5,일산선,대곡,11,0,788,821,2046,1208,5561,2263,5785,2996,3424,2012,2620,1591,2335,1693,2310,1679,2271,1727,2078,2006,2162,2063,2497,2577,3424,2639,4003,3620,2503,2977,1719,1909,1751,1504,1039,1538,594,1396,82,713,0,0,0,0,0,0,38932,51007
2015,5,일산선,백석,90,2,4284,2330,11621,10646,25552,13078,26126,27540,21588,17708,18473,15680,18821,14754,19927,17135,19338,17439,19257,17986,20543,19127,21256,21199,25121,22604,27467,24873,19114,27771,14928,18922,14610,15293,12195,14747,4372,10770,677,3868,0,0,0,0,0,0,333472,347285
2015,5,일산선,마두,34,0,3705,1905,11188,5951,19322,8626,18995,21200,17229,17844,17416,15423,17212,16852,16155,15871,16389,17518,16241,18517,18234,18560,19536,18742,19485,18778,23857,19437,13714,20763,9214,15068,7929,11699,7862,11482,2263,9287,273,3336,0,7,0,0,0,0,286866,278234
2015,5,일산선,정발산,43,1,2340,1188,5257,4170,9843,7662,10952,24575,10570,29537,10814,29360,13565,34812,17307,32466,22014,32496,26480,32647,33544,27712,37682,24932,36790,23545,41184,25645,28985,23760,26708,14855,20559,10633,16063,7682,6337,6417,810,2165,1,41,0,0,0,0,396301,379820
2015,5,일산선,주엽,104,2,5346,1540,17009,4842,27075,8605,27234,18274,24145,17021,21868,14503,21370,16025,19475,16332,19062,16958,18106,18995,18613,22575,18815,22624,19123,23919,17407,25213,11732,26825,10795,19880,9086,16265,6235,15096,2168,11537,212,4665,2,416,0,0,0,0,322112,316893
2015,5,일산선,대화,179,0,7357,1323,28628,5803,69249,14691,47597,23940,35026,20086,28301,18174,25214,16832,24777,18322,24114,18904,22619,19609,24185,22012,27177,20599,29492,24863,27715,27446,15936,31020,12196,25289,9914,21260,6793,19601,2302,15925,359,6651,7,1228,0,0,0,0,373578,470973
2015,5,수인선,송도,3,0,1990,443,5167,1918,15096,4929,13895,9030,6950,5500,5604,5686,5876,5469,6693,6088,6828,5651,5950,6372,6713,6414,7237,8047,8119,9472,7366,12604,5340,9252,3974,7205,3652,6914,3212,6461,1862,4495,3,1078,0,0,0,0,0,0,123028,123542
2015,5,5호선,방화,1,0,5166,9,13627,3536,34605,6155,28698,15541,17398,10465,14157,7199,14714,7048,14754,8335,14078,9319,11849,9872,11858,11861,13604,13411,12630,15068,14030,20050,7500,24282,5743,17871,4587,17290,3729,17028,1817,12536,186,4565,1,422,0,0,0,0,231863,246746
2015,5,5호선,개화산,0,0,4221,284,9557,4797,24484,7626,21988,17739,12484,8193,9325,6081,8911,5796,9062,7115,9369,7029,8031,7651,8001,8032,8625,9000,11624,10481,17182,14129,9493,16708,5987,11688,4743,11373,4676,11096,1614,7581,182,2824,0,146,0,0,0,0,175369,191574
2015,5,5호선,김포공항,0,0,544,2355,2021,9453,6837,14728,8194,16660,7771,14278,6996,12781,9900,14430,11582,16145,12607,16284,14966,16053,18173,15478,18237,15001,21361,14696,27325,15076,22898,11628,18782,6376,15634,3814,15856,2605,5657,1247,367,474,0,4,0,0,0,0,219566,247723
2015,5,5호선,송정,0,0,5185,2898,12783,10311,36669,15919,40248,20535,26314,12926,20557,12185,18084,12707,17214,12212,16648,13053,15000,15024,15132,17188,17025,20842,21308,23809,24385,31762,17855,33655,12642,24058,11312,21226,9389,20183,4597,12593,727,3593,5,5,0,0,0,0,336684,345094
2015,5,5호선,마곡,0,0,1645,927,5037,4798,17398,1872,15154,2899,7631,1505,5297,1280,4602,1781,4531,2124,3881,2558,3493,2824,3249,3319,4339,4248,6764,5143,4027,7699,2390,8739,1435,5995,1179,5785,857,7088,451,4516,72,1981,0,1,0,0,0,0,77082,95447
2015,5,5호선,발산,0,0,3474,1866,10095,10227,28461,13723,25437,38909,15523,29253,13010,17651,14003,19208,18345,21385,21026,19925,21139,17190,22776,16395,26433,18183,29952,21682,33354,28724,21795,28223,16668,17294,15574,13641,15906,13188,5279,8302,623,3133,0,0,0,0,0,0,358102,360888
2015,5,5호선,우장산,0,0,7138,1071,26478,6484,67666,26864,65603,28055,38948,16492,29796,13310,29180,13856,31024,16581,27498,19894,22753,21766,26627,25339,29380,30816,29518,35691,26572,49918,17308,53743,13570,37807,12189,35110,11617,36931,3518,24505,463,7086,0,0,0,0,0,0,501319,518861
2015,5,5호선,화곡,68,0,21704,1532,44319,10851,126098,15754,142043,33837,78859,27763,53697,21452,49542,22936,49855,26467,46680,30014,41065,33729,37623,40033,38769,49805,41001,62999,42984,97460,30900,105019,23555,72633,20907,64211,16312,66797,7673,44176,912,13200,1,0,0,0,0,0,840668,916514
2015,5,5호선,까치산,41,1,25957,1890,47651,11456,145235,14488,154871,23817,86971,23890,56744,22136,50579,23872,51837,28589,46912,31968,40077,36941,36560,45753,38379,57340,39613,66745,38925,101694,29997,110580,22588,80241,18665,74820,15172,74651,7661,50565,1042,14716,4,588,0,0,0,0,896741,957455
2015,5,5호선,신정,26,3,11412,1128,25613,5451,78066,10170,86007,15258,42979,10635,25774,7866,22141,8895,21671,10644,20168,12825,16581,13904,14708,17617,15603,22173,17093,27322,19169,41092,13679,42113,9008,30567,7442,29684,6371,30102,2693,22134,300,6209,0,0,0,0,0,0,365792,458493
2015,5,5호선,목동,0,0,8722,1613,22815,7771,72479,18865,82110,30825,44904,26296,33644,20375,31807,20134,31691,22804,30556,27082,28307,29304,27836,31749,28910,36334,31733,44514,36800,71391,24234,69688,19153,46457,19613,41712,22693,42677,7650,28148,924,9357,0,0,0,0,0,0,627096,608596
2015,5,5호선,오목교,0,0,5413,2171,18456,12491,54745,29867,61955,81774,39665,70534,31720,41345,33952,42349,37134,48871,41620,53569,41927,48713,45459,49548,51398,54923,64190,62451,80922,85637,53467,75214,61488,42605,51962,34547,46240,33797,14513,22332,1808,6989,0,0,0,0,0,0,899727,840049
2015,5,5호선,양평,0,0,2700,674,6555,2867,17441,9062,19246,36014,10654,14292,8157,7613,7808,6006,7833,6536,8666,6797,7576,7066,8048,7479,8692,8312,10579,9136,25574,13900,13250,14718,8325,9683,6734,9055,5030,9035,2082,6419,255,1936,0,0,0,0,0,0,186600,187220
2015,5,5호선,영등포구청,4,0,1220,501,2334,1935,7036,5743,8387,18204,5185,9890,4790,5324,4805,4567,4619,4232,5157,4964,5340,4837,5384,5092,5496,4915,7187,4928,12894,7707,7599,6196,4677,3959,4300,3461,3360,3819,1632,2315,268,529,0,0,0,0,0,0,103118,103685
2015,5,5호선,영등포시장,1,0,3216,1083,4261,5563,11154,12914,14076,34256,9097,20084,8692,15017,9886,14273,10628,16262,12805,20612,13156,19261,15384,15873,18840,14239,23482,15281,33636,18645,20157,14347,13656,9001,11805,7655,8486,7082,3526,4630,349,987,0,0,0,0,0,0,267065,248307
2015,5,5호선,신길,11,1,2235,413,2938,1734,8711,5272,11889,17428,5966,6632,3996,3541,3571,3201,3785,3690,3859,4160,3454,3776,3793,4130,4408,4698,5270,6604,11151,9868,5758,7924,3875,5723,3658,6313,3009,6307,1435,4268,189,1020,0,0,0,0,0,0,106703,94965
2015,5,5호선,여의도,6,0,2862,2405,5406,21063,10764,113803,15299,179814,13622,56099,13988,28834,19633,33346,20766,36163,26376,38274,29295,31329,36756,29004,37041,28410,54935,30655,142552,38187,75011,26010,49233,14778,49383,11622,37385,9709,13122,6052,1391,4106,0,4,0,0,0,0,739667,656835
2015,5,5호선,여의나루,0,0,1829,1244,3242,6924,6284,29956,8900,52278,7368,18705,7384,16855,9051,19515,12035,23495,14048,30312,17838,34623,25182,35490,31269,35791,39163,36345,59905,38382,47124,29645,40022,17634,43407,10787,32343,6928,14475,3788,1110,1290,0,0,0,0,0,0,449987,423994
2015,5,5호선,마포,4,0,3167,1431,9538,8496,27510,24408,33279,75205,20453,39131,17426,19639,18099,18734,18806,17970,22246,20696,20951,19121,22069,19058,22832,21289,29493,25573,58577,40134,31580,34559,24899,21237,25678,18153,21693,16107,9375,10785,1004,2912,0,0,0,0,0,0,454638,440690
2015,5,5호선,공덕,8,1,2107,1039,6413,10044,19037,30377,26174,81438,16029,32870,14050,16254,16327,16233,17731,15565,19738,16809,19212,15747,20171,16398,23081,17862,29586,21610,57936,35574,33183,28148,22637,16582,21683,15033,18968,13430,9179,9120,1185,2434,0,0,0,0,0,0,412568,396442
2015,5,5호선,애오개,0,0,2523,745,5844,4245,17411,9972,20719,31796,12434,13945,9508,8584,9772,6879,10459,6901,10767,8312,9454,8491,10280,9252,11234,10082,13939,11964,22370,16208,11071,14422,7824,9815,6733,9092,5161,9501,2098,6405,180,3865,3,539,0,0,0,0,201015,201799
2015,5,5호선,충정로,2,0,1601,298,2336,1847,5323,8677,7455,32543,5475,19488,4417,6423,5422,6405,6471,6062,6754,6063,7506,6477,7852,6274,8177,6426,10846,6850,28112,9084,13781,7652,8267,5063,8763,5197,5981,5416,2525,3725,354,1009,1,99,0,0,0,0,151078,149434
2015,5,5호선,서대문,3,0,3239,2108,6350,16182,14664,54152,22734,127215,17126,51430,16476,26195,19861,24256,22576,23030,23384,26216,27244,23648,30260,19430,38112,18906,50462,21678,90744,28493,42694,22210,30703,13457,30475,11842,24192,11160,9372,6663,967,2089,0,43,0,0,0,0,530403,523650
2015,5,5호선,광화문,9,0,1535,883,4330,36770,11492,102879,17715,255544,17624,114382,20112,65150,29546,66608,37165,61795,50811,68664,59159,62588,70369,55436,80915,51305,111309,54986,210823,65513,122880,47318,92009,22613,97950,15263,68163,12016,25111,7647,2506,2687,2,6,0,0,0,0,1170053,1133541
2015,5,5호선,종로3가,25,1,2035,383,2611,5979,4157,16967,6121,47776,7873,42152,10226,34221,13962,33001,20323,33697,23974,33239,27861,31556,30652,27004,35322,24421,40847,24059,55294,26449,44273,19361,32266,10586,31155,8567,26181,7264,13050,5033,1581,1588,0,10,0,0,0,0,433314,431779
2015,5,5호선,을지로4가,2,1,310,303,711,4427,1238,12625,2048,39384,2972,21037,3979,13116,4976,11348,6261,9936,7798,9602,9303,9005,10506,7766,11328,6785,14591,5930,27396,5506,20790,3483,10077,1658,7796,1440,5694,1020,2656,651,374,176,0,0,0,0,0,0,165199,152819
