year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2015,11,1호선,시청,87,3,2316,4598,3809,22292,7897,81459,10312,186566,13069,85205,17254,47728,23701,46171,26820,44572,34425,48340,41913,46331,52806,40039,60942,36781,77473,39250,145884,40724,89216,25364,70138,12483,71556,9354,50848,6778,19246,3939,1248,1164,0,22,0,0,0,0,829163,822888,37.564718,126.977108
2015,11,1호선,시청,87,3,2316,4598,3809,22292,7897,81459,10312,186566,13069,85205,17254,47728,23701,46171,26820,44572,34425,48340,41913,46331,52806,40039,60942,36781,77473,39250,145884,40724,89216,25364,70138,12483,71556,9354,50848,6778,19246,3939,1248,1164,0,22,0,0,0,0,829163,822888,37.564718,126.977108
2015,11,1호선,시청,87,3,2316,4598,3809,22292,7897,81459,10312,186566,13069,85205,17254,47728,23701,46171,26820,44572,34425,48340,41913,46331,52806,40039,60942,36781,77473,39250,145884,40724,89216,25364,70138,12483,71556,9354,50848,6778,19246,3939,1248,1164,0,22,0,0,0,0,829163,822888,37.564718,126.977108
2015,11,1호선,시청,87,3,2316,4598,3809,22292,7897,81459,10312,186566,13069,85205,17254,47728,23701,46171,26820,44572,34425,48340,41913,46331,52806,40039,60942,36781,77473,39250,145884,40724,89216,25364,70138,12483,71556,9354,50848,6778,19246,3939,1248,1164,0,22,0,0,0,0,829163,822888,37.564718,126.977108
2015,11,2호선,시청,40,0,1489,1698,2806,21720,5797,105947,10010,219008,12649,91175,18158,37727,25286,33764,27138,33115,33424,37656,38748,35558,45952,32686,51547,30927,81091,31223,174762,33747,97818,21672,63824,11061,63694,8445,43078,7228,18971,4865,2527,1734,3,65,0,0,0,0,801021,820787,37.564718,126.977108
2015,11,2호선,시청,40,0,1489,1698,2806,21720,5797,105947,10010,219008,12649,91175,18158,37727,25286,33764,27138,33115,33424,37656,38748,35558,45952,32686,51547,30927,81091,31223,174762,33747,97818,21672,63824,11061,63694,8445,43078,7228,18971,4865,2527,1734,3,65,0,0,0,0,801021,820787,37.564718,126.977108
2015,11,2호선,시청,40,0,1489,1698,2806,21720,5797,105947,10010,219008,12649,91175,18158,37727,25286,33764,27138,33115,33424,37656,38748,35558,45952,32686,51547,30927,81091,31223,174762,33747,97818,21672,63824,11061,63694,8445,43078,7228,18971,4865,2527,1734,3,65,0,0,0,0,801021,820787,37.564718,126.977108
2015,11,2호선,시청,40,0,1489,1698,2806,21720,5797,105947,10010,219008,12649,91175,18158,37727,25286,33764,27138,33115,33424,37656,38748,35558,45952,32686,51547,30927,81091,31223,174762,33747,97818,21672,63824,11061,63694,8445,43078,7228,18971,4865,2527,1734,3,65,0,0,0,0,801021,820787,37.564718,126.977108
2015,11,1호선,종각,148,8,4794,4926,5387,32942,10136,115773,16009,263176,18567,152961,24439,76486,35481,71227,45077,67310,60337,71575,69540,62900,81040,56777,91115,59043,128728,73826,235123,101265,148842,73162,127630,28016,148663,16410,134684,10369,61632,5988,4894,1455,0,1,1,0,0,0,1345596,1454134,37.570161,126.982923
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,5호선,종로3가,13,1,1798,371,2490,5692,3930,16438,6116,47753,6758,39610,8952,30413,12612,29881,18349,30325,22055,30127,24844,28245,28171,24107,33752,22761,39957,22647,55276,26550,40869,17511,29059,8864,29871,7209,24805,5656,12164,3938,1534,1412,0,15,0,0,0,0,399526,405377,37.571607,126.99180600000001
2015,11,3호선,종로3가,21,2,792,683,1268,4055,1993,12723,2810,46308,4171,45343,6572,31751,8409,23708,10189,24287,11906,27836,14557,26144,18669,20581,23664,17990,28618,17131,42040,16839,36927,11530,17308,5781,15249,4742,10716,3598,5229,2699,712,860,0,8,0,0,0,0,344599,263814,37.571607,126.99180600000001
