,line,stopno,on,off
2646,7726,35451,12.481481481481481,1.7407407407407407
2647,704,68220,36.22222222222222,7.962962962962963
2648,704,68221,0.48148148148148145,15.444444444444445
2649,704,68222,0.1111111111111111,23.666666666666668
2650,704,68223,0.2222222222222222,28.77777777777778
2651,704,68224,0.037037037037037035,4.296296296296297
2652,774,35457,0.1111111111111111,24.11111111111111
2653,774,35458,0.14814814814814814,3.3333333333333335
2654,774,35456,53.25925925925926,3.2222222222222223
2655,774,35455,3.5925925925925926,35.22222222222222
2656,704,68229,16.22222222222222,174.59259259259258
2657,704,68230,169.0,6.037037037037037
2658,704,68231,4.7407407407407405,119.55555555555556
2659,9707,35462,42.370370370370374,30.74074074074074
2660,704,68233,14.37037037037037,0.4444444444444444
2661,704,68234,44.55555555555556,0.2222222222222222
2662,704,68235,29.48148148148148,0.3333333333333333
2663,704,68236,58.666666666666664,11.407407407407407
2664,704,68237,4.2592592592592595,68.03703703703704
2665,7726,35470,0.38095238095238093,2.9047619047619047
2666,7726,35471,0.0,2.923076923076923
2667,7726,35472,0.1,1.75
2668,7726,35469,2.7916666666666665,0.8333333333333334
2669,7726,35468,0.15384615384615385,1.1538461538461537
2670,7726,35467,0.2727272727272727,1.3636363636363635
2671,7726,35476,10.666666666666666,57.48148148148148
2672,702B,35477,22.074074074074073,2.037037037037037
2673,702B,35478,1.5555555555555556,61.03703703703704
2674,774,35481,142.0,39.18518518518518
2675,9709,35481,25.25925925925926,13.518518518518519
2676,774,35482,44.074074074074076,60.48148148148148
2677,9709,35482,12.296296296296296,16.77777777777778
2678,108,68253,17.59259259259259,6.888888888888889
2679,108,68256,5.407407407407407,38.0
2680,108,68257,7.518518518518518,11.88888888888889
2681,108,68260,341.3333333333333,46.592592592592595
2682,108,68261,73.62962962962963,211.96296296296296
2683,108,68262,85.44444444444444,24.11111111111111
2684,108,68263,31.0,180.22222222222223
2685,108,68264,41.2962962962963,74.66666666666667
2686,108,68268,0.037037037037037035,11.0
2687,108,68270,3.6296296296296298,0.8518518518518519
2688,108,68271,0.8518518518518519,6.111111111111111
2689,108,68290,45.77777777777778,6.7407407407407405
2690,9709,35555,13.703703703703704,5.0
2691,771,35601,78.48148148148148,117.81481481481481
2692,9701,35601,37.96296296296296,61.592592592592595
2693,7728,35601,82.44444444444444,315.0
2694,773,35601,86.51851851851852,151.1851851851852
2695,771,35602,56.7037037037037,59.25925925925926
2696,9701,35602,36.888888888888886,23.11111111111111
2697,7728,35602,137.55555555555554,72.85185185185185
2698,773,35602,73.29629629629629,65.14814814814815
2699,774,35605,68.85185185185185,220.07407407407408
2700,9707,35611,0.04,5.12
2701,9707,35614,30.814814814814813,15.555555555555555
2702,9707,35615,21.074074074074073,40.96296296296296
2703,9707,35618,10.666666666666666,11.222222222222221
2704,9707,35619,4.814814814814815,28.444444444444443
2705,9701,35620,3.3703703703703702,13.925925925925926
2706,7727,35620,29.444444444444443,77.22222222222223
2707,700,35620,30.074074074074073,73.07407407407408
2708,773,35620,11.851851851851851,34.48148148148148
2709,9701,35621,9.0,6.074074074074074
2710,7727,35621,53.48148148148148,55.888888888888886
2711,700,35621,70.88888888888889,48.25925925925926
2712,773,35621,24.48148148148148,20.037037037037038
2713,700,35622,72.22222222222223,59.592592592592595
2714,771,35622,36.48148148148148,8.88888888888889
2715,9711A,35622,4.962962962962963,18.88888888888889
2716,700,35623,74.88888888888889,56.77777777777778
2717,771,35623,11.037037037037036,36.25925925925926
2718,9711A,35623,22.703703703703702,6.444444444444445
2719,7727,35624,32.888888888888886,65.77777777777777
2720,707,35624,20.333333333333332,49.074074074074076
2721,771,35624,21.333333333333332,7.851851851851852
2722,7728,35624,25.11111111111111,55.25925925925926
2723,700,35624,30.37037037037037,57.407407407407405
2724,7727,35625,92.81481481481481,32.22222222222222
2725,707,35625,74.48148148148148,23.666666666666668
2726,771,35625,12.296296296296296,33.51851851851852
2727,7728,35625,73.5925925925926,29.74074074074074
2728,700,35625,76.74074074074075,47.2962962962963
2729,7727,35626,377.77777777777777,253.33333333333334
2730,771,35626,46.0,74.0
2731,9714,35626,13.11111111111111,22.14814814814815
2732,9711A,35626,24.22222222222222,93.74074074074075
2733,700,35626,253.03703703703704,341.55555555555554
2734,7727,35627,114.85185185185185,105.74074074074075
2735,707,35627,83.4074074074074,88.74074074074075
2736,771,35627,63.03703703703704,35.96296296296296
2737,9714,35627,5.444444444444445,13.407407407407407
2738,9711A,35627,9.592592592592593,61.25925925925926
2739,7728,35627,84.92592592592592,78.22222222222223
2740,700,35627,104.37037037037037,144.14814814814815
2741,7727,35628,51.48148148148148,15.333333333333334
2742,707,35628,24.77777777777778,11.703703703703704
2743,771,35628,28.62962962962963,5.037037037037037
2744,7728,35628,30.40740740740741,13.925925925925926
2745,700,35628,37.851851851851855,27.925925925925927
2746,7727,35629,13.0,47.888888888888886
2747,707,35629,12.88888888888889,27.555555555555557
2748,771,35629,5.074074074074074,41.51851851851852
2749,7728,35629,12.777777777777779,22.40740740740741
2750,700,35629,17.51851851851852,75.22222222222223
2751,7728,35630,8.37037037037037,19.962962962962962
2752,771,35630,4.407407407407407,7.7407407407407405
2753,7727,35630,9.407407407407407,17.40740740740741
2754,700,35630,7.407407407407407,41.77777777777778
2755,7728,35631,11.25925925925926,20.814814814814813
2756,771,35631,1.4814814814814814,19.51851851851852
2757,7727,35631,12.592592592592593,23.48148148148148
2758,700,35631,14.444444444444445,31.333333333333332
2759,7727,35632,64.03703703703704,69.48148148148148
2760,707,35632,70.48148148148148,47.666666666666664
2761,771,35632,16.85185185185185,35.925925925925924
2762,9714,35632,12.37037037037037,3.925925925925926
2763,9711A,35632,45.25925925925926,4.777777777777778
2764,7728,35632,65.07407407407408,58.44444444444444
2765,700,35632,81.74074074074075,59.03703703703704
2766,7727,35633,293.4074074074074,202.44444444444446
2767,771,35633,73.92592592592592,50.629629629629626
2768,9714,35633,9.74074074074074,18.666666666666668
2769,9711A,35633,17.296296296296298,75.92592592592592
2770,700,35633,185.22222222222223,257.3703703703704
2771,7727,35634,183.62962962962962,225.59259259259258
2772,771,35634,54.81481481481482,57.51851851851852
2773,9714,35634,19.11111111111111,7.037037037037037
2774,9711A,35634,71.77777777777777,11.222222222222221
2775,700,35634,228.11111111111111,169.4814814814815
2776,700,35635,224.59259259259258,230.8148148148148
2777,9714,35635,11.74074074074074,13.481481481481481
2778,7727,35635,330.2962962962963,180.8148148148148
2779,9711A,35635,23.185185185185187,65.07407407407408
2780,7727,35636,172.59259259259258,326.7037037037037
2781,771,35636,82.48148148148148,54.55555555555556
2782,9714,35636,20.925925925925927,12.518518518518519
2783,9711A,35636,88.74074074074075,21.40740740740741
2784,700,35636,276.55555555555554,258.44444444444446
2785,7727,35637,273.2962962962963,322.1111111111111
2786,771,35637,68.77777777777777,48.7037037037037
2787,9714,35637,38.0,8.11111111111111
2788,9711A,35637,137.62962962962962,18.14814814814815
2789,700,35637,433.18518518518516,243.92592592592592
2790,771,35641,16.40740740740741,30.185185185185187
2791,9701,35641,25.85185185185185,8.925925925925926
2792,7728,35641,41.666666666666664,41.44444444444444
2793,773,35641,43.25925925925926,30.037037037037038
2794,771,35642,32.925925925925924,17.11111111111111
2795,9701,35642,9.148148148148149,29.88888888888889
2796,7728,35642,32.55555555555556,43.407407407407405
2797,773,35642,26.074074074074073,54.851851851851855
2798,7726,35655,4.703703703703703,1.5555555555555556
2799,7726,35656,1.4444444444444444,6.777777777777778
2800,7726,35657,2.5833333333333335,0.625
2801,7726,35658,0.18518518518518517,3.7777777777777777
2802,7726,35660,1.1923076923076923,2.1153846153846154
2803,7726,35661,2.6153846153846154,1.3461538461538463
2804,9709,35662,10.074074074074074,7.074074074074074
2805,774,35663,123.92592592592592,40.148148148148145
2806,9709,35663,31.48148148148148,12.148148148148149
2807,9703,35674,92.51851851851852,49.148148148148145
2808,705,35674,12.703703703703704,219.37037037037038
2809,773,35674,217.2962962962963,146.4814814814815
2810,707,35685,106.48148148148148,38.51851851851852
2811,7728,35686,60.592592592592595,106.25925925925925
2812,707,35686,77.81481481481481,79.77777777777777
2813,705,35687,209.5185185185185,28.333333333333332
2814,705,35688,21.59259259259259,153.8148148148148
2815,705,35689,269.6666666666667,24.814814814814813
2816,705,35690,58.0,247.5185185185185
2817,9709,35691,8.88888888888889,5.814814814814815
2818,9709,35692,2.037037037037037,24.11111111111111
2819,7728,35693,28.666666666666668,34.55555555555556
2820,7728,35694,45.629629629629626,35.25925925925926
2821,9703,35711,45.666666666666664,58.96296296296296
2822,705,35711,275.037037037037,9.74074074074074
2823,773,35711,168.59259259259258,134.77777777777777
2824,7728,35713,64.55555555555556,22.59259259259259
2825,7727,35713,115.4074074074074,27.925925925925927
2826,707,35713,66.55555555555556,23.62962962962963
2827,7728,35735,22.962962962962962,59.25925925925926
2828,7727,35735,34.25925925925926,113.96296296296296
2829,707,35735,27.962962962962962,43.407407407407405
2830,750A,3001,106.85185185185185,199.33333333333334
2831,750B,3001,87.5925925925926,181.0
2832,N15,3001,3.5961538461538463,1.6153846153846154
2833,152,3001,198.40740740740742,238.2962962962963
2834,751,3001,168.22222222222223,101.62962962962963
2835,605,3001,109.77777777777777,194.5185185185185
2836,501,3001,96.4074074074074,323.2962962962963
2837,150,3001,237.44444444444446,269.2962962962963
2838,151,3001,246.8148148148148,239.59259259259258
2839,506,3001,61.48148148148148,226.55555555555554
2840,100,3001,204.25925925925927,415.0
2841,17,3001,257.1111111111111,505.8888888888889
2842,504,3001,127.0,264.962962962963
2843,507,3001,95.14814814814815,185.96296296296296
2844,752,3001,271.3703703703704,141.55555555555554
2845,500,3001,118.11111111111111,209.0
2846,750A,3002,107.77777777777777,62.18518518518518
2847,750B,3002,108.74074074074075,61.333333333333336
2848,N15,3002,2.627450980392157,1.411764705882353
2849,152,3002,196.7037037037037,116.25925925925925
2850,751,3002,89.29629629629629,94.14814814814815
2851,605,3002,194.66666666666666,81.5925925925926
2852,501,3002,143.11111111111111,58.851851851851855
2853,150,3002,187.11111111111111,112.92592592592592
2854,151,3002,137.7037037037037,113.25925925925925
2855,506,3002,112.48148148148148,41.03703703703704
2856,100,3002,263.9259259259259,105.33333333333333
2857,504,3002,181.07407407407408,85.48148148148148
2858,507,3002,126.77777777777777,69.4074074074074
2859,752,3002,90.11111111111111,109.74074074074075
2860,500,3002,131.74074074074073,76.88888888888889
2861,750A,3003,132.7037037037037,270.14814814814815
2862,502,3003,137.66666666666666,254.2962962962963
2863,N15,3003,9.055555555555555,1.7592592592592593
2864,152,3003,164.96296296296296,278.037037037037
2865,750B,3003,127.25925925925925,252.40740740740742
2866,751,3003,232.37037037037038,121.55555555555556
2867,605,3003,122.81481481481481,176.7037037037037
2868,501,3003,78.74074074074075,444.2962962962963
2869,150,3003,187.22222222222223,262.81481481481484
2870,151,3003,209.40740740740742,439.18518518518516
2871,506,3003,44.074074074074076,322.74074074074076
2872,100,3003,93.48148148148148,314.74074074074076
2873,17,3003,185.03703703703704,445.22222222222223
2874,504,3003,77.55555555555556,282.3333333333333
2875,507,3003,74.25925925925925,176.5185185185185
2876,752,3003,351.22222222222223,165.25925925925927
2877,500,3003,72.92592592592592,241.85185185185185
2878,750A,3004,357.81481481481484,146.11111111111111
2879,750B,3004,344.1111111111111,139.8148148148148
2880,N15,3004,9.12962962962963,3.6666666666666665
2881,152,3004,448.6296296296296,192.5185185185185
2882,751,3004,219.74074074074073,193.07407407407408
2883,605,3004,250.92592592592592,165.8148148148148
2884,501,3004,513.7777777777778,107.48148148148148
2885,150,3004,343.3333333333333,196.77777777777777
2886,151,3004,426.7037037037037,194.62962962962962
2887,506,3004,401.4074074074074,65.51851851851852
2888,100,3004,356.18518518518516,120.81481481481481
2889,504,3004,403.6666666666667,111.70370370370371
2890,507,3004,240.5185185185185,99.25925925925925
2891,752,3004,248.88888888888889,279.48148148148147
2892,500,3004,378.18518518518516,100.55555555555556
2893,750A,3005,52.666666666666664,123.03703703703704
2894,502,3005,31.25925925925926,86.74074074074075
2895,N15,3005,3.1153846153846154,1.8653846153846154
2896,152,3005,91.85185185185185,163.96296296296296
2897,750B,3005,50.074074074074076,113.11111111111111
2898,751,3005,100.29629629629629,75.22222222222223
2899,605,3005,45.77777777777778,115.55555555555556
2900,501,3005,65.03703703703704,209.62962962962962
2901,150,3005,127.77777777777777,175.25925925925927
2902,151,3005,103.77777777777777,146.92592592592592
2903,506,3005,37.148148148148145,128.1851851851852
2904,100,3005,53.03703703703704,101.22222222222223
2905,504,3005,47.25925925925926,181.2962962962963
2906,507,3005,39.592592592592595,116.07407407407408
2907,752,3005,117.5925925925926,72.88888888888889
2908,500,3005,50.333333333333336,146.74074074074073
2909,750A,3006,40.407407407407405,92.5925925925926
2910,502,3006,54.44444444444444,38.18518518518518
2911,N15,3006,1.9622641509433962,2.0377358490566038
2912,152,3006,83.25925925925925,111.81481481481481
2913,750B,3006,41.148148148148145,84.4074074074074
2914,751,3006,43.22222222222222,118.37037037037037
2915,605,3006,96.25925925925925,72.88888888888889
2916,501,3006,63.925925925925924,65.81481481481481
2917,150,3006,112.25925925925925,131.1851851851852
2918,151,3006,62.03703703703704,116.85185185185185
2919,506,3006,52.96296296296296,36.851851851851855
2920,100,3006,58.48148148148148,63.148148148148145
2921,504,3006,81.88888888888889,54.851851851851855
2922,507,3006,69.33333333333333,49.18518518518518
2923,752,3006,37.03703703703704,181.03703703703704
2924,500,3006,64.92592592592592,50.407407407407405
2925,750A,3007,97.14814814814815,274.74074074074076
2926,502,3007,33.03703703703704,139.1851851851852
2927,N15,3007,3.7547169811320753,3.169811320754717
2928,152,3007,108.92592592592592,296.85185185185185
2929,750B,3007,82.55555555555556,263.0740740740741
2930,751,3007,121.77777777777777,130.59259259259258
2931,605,3007,85.85185185185185,164.96296296296296
2932,501,3007,74.29629629629629,479.44444444444446
2933,150,3007,159.55555555555554,282.9259259259259
2934,151,3007,130.8148148148148,360.74074074074076
2935,506,3007,39.925925925925924,286.44444444444446
2936,100,3007,65.07407407407408,153.37037037037038
2937,504,3007,54.0,287.74074074074076
2938,507,3007,43.111111111111114,171.4814814814815
2939,752,3007,149.07407407407408,150.66666666666666
2940,500,3007,52.666666666666664,252.1851851851852
