year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2015,8,6호선,약수,2,0,1260,354,2198,1847,4822,5465,6957,16674,4967,8363,4384,6071,4827,4634,6051,5297,5682,4689,5503,5082,5952,4365,6517,5305,7624,5870,10963,7696,7600,6000,5472,4185,5708,3607,4784,3353,2170,2555,317,743,0,0,0,0,0,0,102155,105773
2015,8,공항철도 1호선,홍대입구,167,9,4896,570,6230,2231,9190,5833,11006,16099,8429,13542,7918,10289,8483,10306,8962,11942,10202,13903,10440,12205,11570,12957,14105,13604,16313,15563,21655,21434,17871,19366,16598,11314,20996,9820,23980,9371,12645,6987,1233,2182,0,1,0,0,0,0,219528,244737
2015,8,6호선,신당,67,0,5439,1189,5050,5284,6021,14384,9387,39005,9022,21003,7914,12459,9302,9532,12654,9501,11143,10325,11282,9148,12930,8372,16660,8379,18534,11938,21719,11411,16686,15877,13064,9157,12203,6389,10296,5392,4802,9063,906,1660,0,0,0,0,0,0,219468,217029
2015,8,6호선,청구,20,0,1766,342,3106,2226,7693,5661,9151,22081,5706,10214,4672,5433,5359,4009,5139,4306,5016,4752,4880,4347,5067,4573,6003,5512,6946,6104,10390,7647,9646,6342,5689,4536,4608,3904,3617,4129,1757,2674,243,953,0,0,0,0,0,0,109745,108469
2015,8,6호선,버티고개,0,0,891,294,1925,1281,6049,2885,7403,6199,5309,3648,3949,2815,3565,2360,3618,2628,3471,2742,3283,3144,3489,3392,3677,3979,4670,4569,6097,6441,4389,6013,3100,4186,2486,3959,1811,4123,1004,2858,146,827,0,0,0,0,0,0,68343,72347
2015,8,분당선,야탑,176,3,7896,3771,18338,15995,51424,36319,61910,85767,46088,50503,39193,36850,40368,38488,43681,43561,43482,43730,42078,47852,44221,43730,49363,50064,58064,55255,82725,73283,52540,69259,44313,46914,38475,37592,32709,36014,14276,23219,909,4649,0,0,0,0,0,0,842818,814068
2015,8,공항철도 1호선,운서,12,0,5155,394,10132,5485,15549,8351,13576,13980,10675,8800,10448,5782,10280,8093,10400,6700,9766,7108,8888,7862,9163,8928,11044,10211,13105,10961,13651,16307,8168,14846,6960,12695,6880,12708,5291,12053,2669,11884,218,3926,0,0,0,0,0,0,187074,184033
2015,8,분당선,태평,141,10,14014,2104,23213,6170,49870,8563,69976,15166,47269,12207,26212,11570,22768,13740,22813,14089,21781,16168,18892,17064,17331,22894,18351,26554,19695,32263,20972,45174,13572,43517,10591,34947,8482,33492,6145,37038,2832,19988,280,3034,0,0,0,0,0,0,415752,437074
2015,8,6호선,한강진,13,0,866,560,1552,6176,3515,16107,4660,29686,3403,19873,2990,11363,3859,9642,4920,11192,4944,13763,5955,10303,9908,8305,13925,10174,18664,13038,23079,16710,15551,14747,11356,4815,19174,3497,17673,3131,8282,2244,508,2001,0,0,0,0,0,0,207327,176799
2015,8,공항철도 1호선,인천국제공항,0,0,7323,4323,11299,20138,15547,43114,16648,34172,21617,24180,16428,25859,15251,35091,23452,31709,26132,28792,26969,25185,30825,24092,33270,23208,36323,23013,45314,20477,31786,13468,26100,9897,22804,7373,20858,4764,10469,4817,0,2905,1,0,0,0,0,0,406577,440431
2015,8,6호선,상수,8,1,4021,786,6238,2987,12195,5841,16243,22863,9821,20792,7658,15801,7819,19260,9900,19671,12675,23888,13384,19214,14450,20064,16464,22421,20215,29137,28109,39600,21391,36432,21084,19066,26631,14743,30334,11873,17985,9074,2711,2467,1,0,0,0,0,0,355981,301344
