year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2018,10,5호선,신길,48,2,2530,608,3505,3050,10974,5571,17189,18037,6696,7455,4027,3562,3788,3205,4186,3446,4558,4269,3746,3875,3935,4092,5014,5442,7493,8396,13000,14150,5322,9467,3269,6699,3436,7312,2444,7553,1389,4794,224,1248,0,0,1,1,0,0,122234,108744,37.517122,126.917169
2018,10,경부선,신길,816,4,15545,3042,12643,8885,28934,18987,38335,33608,23706,12438,15508,8071,13583,8026,16274,8626,14243,9612,12322,9959,13181,11680,16926,14547,21089,20356,36976,26179,15627,21798,10419,14964,11183,15041,7459,14270,3203,9139,202,2589,0,4,0,0,0,0,271825,329376,37.517122,126.917169
2018,10,경부선,신길,816,4,15545,3042,12643,8885,28934,18987,38335,33608,23706,12438,15508,8071,13583,8026,16274,8626,14243,9612,12322,9959,13181,11680,16926,14547,21089,20356,36976,26179,15627,21798,10419,14964,11183,15041,7459,14270,3203,9139,202,2589,0,4,0,0,0,0,271825,329376,37.517122,126.917169
2018,10,경부선,신길,816,4,15545,3042,12643,8885,28934,18987,38335,33608,23706,12438,15508,8071,13583,8026,16274,8626,14243,9612,12322,9959,13181,11680,16926,14547,21089,20356,36976,26179,15627,21798,10419,14964,11183,15041,7459,14270,3203,9139,202,2589,0,4,0,0,0,0,271825,329376,37.517122,126.917169
2018,10,경부선,신길,816,4,15545,3042,12643,8885,28934,18987,38335,33608,23706,12438,15508,8071,13583,8026,16274,8626,14243,9612,12322,9959,13181,11680,16926,14547,21089,20356,36976,26179,15627,21798,10419,14964,11183,15041,7459,14270,3203,9139,202,2589,0,4,0,0,0,0,271825,329376,37.517122,126.917169
2018,10,분당선,기흥,127,0,5222,854,13158,5002,39494,10133,41769,26733,24067,11457,16571,8815,15792,11569,15704,10237,14539,11445,14083,12737,14162,13449,18679,15809,22009,22419,20073,32249,12336,33713,9743,24078,8408,18766,7940,19426,3368,14391,423,3382,0,0,0,0,0,0,306664,319558,37.275619,127.115936
2018,10,분당선,기흥,127,0,5222,854,13158,5002,39494,10133,41769,26733,24067,11457,16571,8815,15792,11569,15704,10237,14539,11445,14083,12737,14162,13449,18679,15809,22009,22419,20073,32249,12336,33713,9743,24078,8408,18766,7940,19426,3368,14391,423,3382,0,0,0,0,0,0,306664,319558,37.275619,127.115936
2018,10,분당선,기흥,127,0,5222,854,13158,5002,39494,10133,41769,26733,24067,11457,16571,8815,15792,11569,15704,10237,14539,11445,14083,12737,14162,13449,18679,15809,22009,22419,20073,32249,12336,33713,9743,24078,8408,18766,7940,19426,3368,14391,423,3382,0,0,0,0,0,0,306664,319558,37.275619,127.115936
2018,10,분당선,기흥,127,0,5222,854,13158,5002,39494,10133,41769,26733,24067,11457,16571,8815,15792,11569,15704,10237,14539,11445,14083,12737,14162,13449,18679,15809,22009,22419,20073,32249,12336,33713,9743,24078,8408,18766,7940,19426,3368,14391,423,3382,0,0,0,0,0,0,306664,319558,37.275619,127.115936
2018,10,5호선,목동,4,0,8963,1445,22491,8000,71902,18164,85970,34045,42128,25134,31436,18966,29366,17580,29293,20435,27001,24899,24881,27697,25272,31893,29302,37747,31349,48903,36718,88139,21869,74731,17286,41337,18949,38080,22057,36018,6707,22412,896,7098,0,0,0,0,0,0,622723,585854,37.526065,126.864931
2018,10,7호선,청담,39,1,3571,3784,7706,23731,13986,64613,20487,177057,17441,110551,16451,43556,20330,31323,22501,27695,24789,29203,26694,26697,35750,24418,41610,25155,58609,27361,118580,31144,73717,23274,42609,13983,38352,12774,32639,10190,10742,6161,1376,4010,0,1,0,0,0,0,716682,629958,37.519365,127.05335
2018,10,8호선,석촌,0,0,4350,667,8064,5623,25394,10923,37081,27403,21443,21251,14665,14263,13981,12037,15502,13639,15791,14983,14228,15657,15266,15645,16948,18761,21506,21345,26209,33996,14440,27817,10887,16804,10628,14711,8972,12034,3474,8592,460,2490,2,139,0,0,0,0,308780,301309,37.505431,127.10697900000001
2018,10,2호선,사당,111,3,17257,4311,29021,40130,81944,66115,112744,93038,81757,70406,55412,53937,52834,62436,60181,63531,67485,61750,70154,61460,68763,71512,72074,92891,83020,127761,109400,190279,82157,155999,78134,92178,86207,84335,84731,84287,48673,53905,9039,16899,28,1123,0,0,0,0,1548286,1353033,37.47653,126.98168500000001
2018,10,2호선,사당,111,3,17257,4311,29021,40130,81944,66115,112744,93038,81757,70406,55412,53937,52834,62436,60181,63531,67485,61750,70154,61460,68763,71512,72074,92891,83020,127761,109400,190279,82157,155999,78134,92178,86207,84335,84731,84287,48673,53905,9039,16899,28,1123,0,0,0,0,1548286,1353033,37.47653,126.98168500000001
2018,10,2호선,사당,111,3,17257,4311,29021,40130,81944,66115,112744,93038,81757,70406,55412,53937,52834,62436,60181,63531,67485,61750,70154,61460,68763,71512,72074,92891,83020,127761,109400,190279,82157,155999,78134,92178,86207,84335,84731,84287,48673,53905,9039,16899,28,1123,0,0,0,0,1548286,1353033,37.47653,126.98168500000001
2018,10,2호선,사당,111,3,17257,4311,29021,40130,81944,66115,112744,93038,81757,70406,55412,53937,52834,62436,60181,63531,67485,61750,70154,61460,68763,71512,72074,92891,83020,127761,109400,190279,82157,155999,78134,92178,86207,84335,84731,84287,48673,53905,9039,16899,28,1123,0,0,0,0,1548286,1353033,37.47653,126.98168500000001
2018,10,4호선,사당,119,5,12317,1432,29177,21174,81368,33801,100126,49187,73411,38640,51339,28980,45211,33878,46581,36946,48446,33525,45175,33494,43565,37517,45952,48944,51483,68735,61494,104532,44614,83768,39338,45637,42738,42295,40800,38619,21216,26562,2881,9559,5,1008,0,0,0,0,818238,929255,37.47653,126.98168500000001
2018,10,4호선,사당,119,5,12317,1432,29177,21174,81368,33801,100126,49187,73411,38640,51339,28980,45211,33878,46581,36946,48446,33525,45175,33494,43565,37517,45952,48944,51483,68735,61494,104532,44614,83768,39338,45637,42738,42295,40800,38619,21216,26562,2881,9559,5,1008,0,0,0,0,818238,929255,37.47653,126.98168500000001
2018,10,4호선,사당,119,5,12317,1432,29177,21174,81368,33801,100126,49187,73411,38640,51339,28980,45211,33878,46581,36946,48446,33525,45175,33494,43565,37517,45952,48944,51483,68735,61494,104532,44614,83768,39338,45637,42738,42295,40800,38619,21216,26562,2881,9559,5,1008,0,0,0,0,818238,929255,37.47653,126.98168500000001
2018,10,4호선,사당,119,5,12317,1432,29177,21174,81368,33801,100126,49187,73411,38640,51339,28980,45211,33878,46581,36946,48446,33525,45175,33494,43565,37517,45952,48944,51483,68735,61494,104532,44614,83768,39338,45637,42738,42295,40800,38619,21216,26562,2881,9559,5,1008,0,0,0,0,818238,929255,37.47653,126.98168500000001
2018,10,경강선,신둔도예촌,2,0,540,63,1935,323,4205,1824,4150,3999,2722,3558,2214,1565,2049,1861,2715,1787,2528,1237,2539,1507,2506,1629,3504,1872,4856,2505,3712,3129,1431,3391,927,2530,807,2618,464,2057,176,1754,0,0,0,0,0,0,0,0,39209,45998,37.317184999999995,127.40476000000001
2018,10,경강선,삼동,0,0,807,83,3748,983,12406,1972,15170,2241,7370,868,3702,826,2692,1106,2806,1213,2495,1397,2053,2124,1936,2343,2219,3562,3113,5079,2859,7806,1338,8713,761,5201,690,4747,434,4130,175,2049,4,39,0,0,0,0,0,0,56482,68796,37.409521999999996,127.20336
2018,10,경부선,가산디지털단지,1621,9,10075,2060,9350,10566,17011,44347,16939,169030,14588,78688,12615,24403,13329,20245,14914,18988,16922,21526,17046,20694,18847,21384,22276,22833,50526,26986,124001,34362,54583,26421,33959,15262,29138,15325,19409,13659,8881,8188,238,1174,0,0,0,0,0,0,596150,506665,37.481072,126.88234299999999
2018,10,경부선,가산디지털단지,1621,9,10075,2060,9350,10566,17011,44347,16939,169030,14588,78688,12615,24403,13329,20245,14914,18988,16922,21526,17046,20694,18847,21384,22276,22833,50526,26986,124001,34362,54583,26421,33959,15262,29138,15325,19409,13659,8881,8188,238,1174,0,0,0,0,0,0,596150,506665,37.481072,126.88234299999999
2018,10,경부선,가산디지털단지,1621,9,10075,2060,9350,10566,17011,44347,16939,169030,14588,78688,12615,24403,13329,20245,14914,18988,16922,21526,17046,20694,18847,21384,22276,22833,50526,26986,124001,34362,54583,26421,33959,15262,29138,15325,19409,13659,8881,8188,238,1174,0,0,0,0,0,0,596150,506665,37.481072,126.88234299999999
2018,10,경부선,가산디지털단지,1621,9,10075,2060,9350,10566,17011,44347,16939,169030,14588,78688,12615,24403,13329,20245,14914,18988,16922,21526,17046,20694,18847,21384,22276,22833,50526,26986,124001,34362,54583,26421,33959,15262,29138,15325,19409,13659,8881,8188,238,1174,0,0,0,0,0,0,596150,506665,37.481072,126.88234299999999
2018,10,7호선,가산디지털단지,691,3,9488,5015,10085,20548,21729,100714,24583,417747,21005,208686,20176,61077,24846,45049,31616,43062,39572,45844,43279,42976,54762,40327,68461,39584,144410,39042,337003,41486,160547,32123,89034,16863,82058,14056,40145,12624,18096,8379,2405,2970,2,8,0,0,0,0,1238183,1245320,37.481072,126.88234299999999
2018,10,7호선,가산디지털단지,691,3,9488,5015,10085,20548,21729,100714,24583,417747,21005,208686,20176,61077,24846,45049,31616,43062,39572,45844,43279,42976,54762,40327,68461,39584,144410,39042,337003,41486,160547,32123,89034,16863,82058,14056,40145,12624,18096,8379,2405,2970,2,8,0,0,0,0,1238183,1245320,37.481072,126.88234299999999
2018,10,7호선,가산디지털단지,691,3,9488,5015,10085,20548,21729,100714,24583,417747,21005,208686,20176,61077,24846,45049,31616,43062,39572,45844,43279,42976,54762,40327,68461,39584,144410,39042,337003,41486,160547,32123,89034,16863,82058,14056,40145,12624,18096,8379,2405,2970,2,8,0,0,0,0,1238183,1245320,37.481072,126.88234299999999
2018,10,7호선,가산디지털단지,691,3,9488,5015,10085,20548,21729,100714,24583,417747,21005,208686,20176,61077,24846,45049,31616,43062,39572,45844,43279,42976,54762,40327,68461,39584,144410,39042,337003,41486,160547,32123,89034,16863,82058,14056,40145,12624,18096,8379,2405,2970,2,8,0,0,0,0,1238183,1245320,37.481072,126.88234299999999
2018,10,경강선,경기광주,0,0,1736,209,12366,1754,33335,4930,39447,10477,20889,4852,13737,4169,11660,4792,11165,5575,10079,6604,8337,7675,7945,10075,9066,13511,10888,17990,9618,29563,5265,28542,3321,19403,2628,15721,1860,11260,664,8141,0,48,0,0,0,0,0,0,205291,216024,37.399907,127.25263000000001
2018,10,3호선,녹번,47,1,8881,1735,20148,13045,57467,8370,68501,18574,39932,13201,25467,9935,21602,9675,21401,10953,20033,13428,17645,13889,16673,16645,20317,22208,24891,27866,22069,41562,10802,43801,7699,27161,6656,25855,4874,24372,2161,16131,240,4396,0,2,0,0,0,0,362805,419477,37.600927,126.93575600000001
2018,10,4호선,총신대입구(이수),68,6,8008,992,20626,11765,57676,22994,77243,50896,49560,41325,36974,30331,36331,29078,37044,33220,38818,36654,37111,39747,36711,44393,37377,53251,41808,65458,53467,93489,33388,74465,28602,41402,27381,37175,22890,33937,11940,21330,1734,5794,1,132,0,0,0,0,767834,696708,37.486263,126.98198899999998
2018,10,4호선,총신대입구(이수),68,6,8008,992,20626,11765,57676,22994,77243,50896,49560,41325,36974,30331,36331,29078,37044,33220,38818,36654,37111,39747,36711,44393,37377,53251,41808,65458,53467,93489,33388,74465,28602,41402,27381,37175,22890,33937,11940,21330,1734,5794,1,132,0,0,0,0,767834,696708,37.486263,126.98198899999998
2018,10,4호선,총신대입구(이수),68,6,8008,992,20626,11765,57676,22994,77243,50896,49560,41325,36974,30331,36331,29078,37044,33220,38818,36654,37111,39747,36711,44393,37377,53251,41808,65458,53467,93489,33388,74465,28602,41402,27381,37175,22890,33937,11940,21330,1734,5794,1,132,0,0,0,0,767834,696708,37.486263,126.98198899999998
2018,10,4호선,총신대입구(이수),68,6,8008,992,20626,11765,57676,22994,77243,50896,49560,41325,36974,30331,36331,29078,37044,33220,38818,36654,37111,39747,36711,44393,37377,53251,41808,65458,53467,93489,33388,74465,28602,41402,27381,37175,22890,33937,11940,21330,1734,5794,1,132,0,0,0,0,767834,696708,37.486263,126.98198899999998
2018,10,분당선,구룡,6,0,546,501,1376,3473,3636,9277,4873,6493,4404,3455,3693,2084,4033,2399,4299,2523,3387,3049,2963,2273,3757,2633,8031,2774,6054,3126,5640,3786,2208,3662,1087,2389,1599,2207,587,2246,228,1929,9,239,0,0,0,0,0,0,60518,64428,37.486839,127.058856
2018,10,안산선,오이도,161,0,7107,209,18664,10769,43419,17996,35724,20332,23457,11054,18526,11503,17045,14129,16967,13102,16012,14227,14726,14294,15727,16523,19584,18792,27517,25076,24705,33058,15729,29018,10651,22400,9099,19805,7160,18066,2205,13243,152,5783,2,667,0,0,0,0,330046,346196,37.362357,126.73871399999999
2018,10,안산선,오이도,161,0,7107,209,18664,10769,43419,17996,35724,20332,23457,11054,18526,11503,17045,14129,16967,13102,16012,14227,14726,14294,15727,16523,19584,18792,27517,25076,24705,33058,15729,29018,10651,22400,9099,19805,7160,18066,2205,13243,152,5783,2,667,0,0,0,0,330046,346196,37.362357,126.73871399999999
2018,10,안산선,오이도,161,0,7107,209,18664,10769,43419,17996,35724,20332,23457,11054,18526,11503,17045,14129,16967,13102,16012,14227,14726,14294,15727,16523,19584,18792,27517,25076,24705,33058,15729,29018,10651,22400,9099,19805,7160,18066,2205,13243,152,5783,2,667,0,0,0,0,330046,346196,37.362357,126.73871399999999
2018,10,안산선,오이도,161,0,7107,209,18664,10769,43419,17996,35724,20332,23457,11054,18526,11503,17045,14129,16967,13102,16012,14227,14726,14294,15727,16523,19584,18792,27517,25076,24705,33058,15729,29018,10651,22400,9099,19805,7160,18066,2205,13243,152,5783,2,667,0,0,0,0,330046,346196,37.362357,126.73871399999999
2018,10,경인선,백운,157,3,9590,2088,18088,4065,39836,7102,38298,16994,23779,11079,18268,8053,16463,9249,16344,11277,14564,11966,13445,13178,13097,15453,13796,19289,15306,24707,14615,30872,8666,31203,7113,21391,7231,18964,5361,16128,2998,12811,331,3487,0,8,0,0,0,0,289367,299207,37.483664000000005,126.707704
2018,10,경원선,지행,51,3,5755,242,12569,3277,27251,6685,30271,14919,19941,9962,13687,8851,13655,7959,13931,8842,13326,11031,10724,10384,10697,13290,14337,16460,14663,23921,16109,24245,8957,24957,7394,18338,6105,13283,5390,13321,2966,11779,137,3064,0,0,0,0,0,0,244813,249883,37.892334000000005,127.05571599999999
2018,10,9호선,신목동,0,0,2174,379,6885,1627,21626,3574,19743,6290,9966,4269,7430,3180,6224,3152,6468,3929,5961,4773,5194,5234,5117,6026,6725,6752,8067,8752,7600,13137,3910,13544,2820,8711,2314,7535,2131,8284,933,5719,204,1702,2,89,0,0,0,0,116658,133512,37.544277,126.88308
2018,10,7호선,천왕,35,1,6818,1097,13485,5261,41110,8131,47306,14778,25560,9070,16352,7205,13810,7500,14272,9960,13385,11092,11591,11767,12341,13655,15227,15692,14729,19481,13958,31942,8539,32211,5739,19271,4551,17244,3573,15951,1613,10879,243,3513,1,91,0,0,0,0,265792,286221,37.486637,126.83871299999998
2018,10,9호선,양천향교,4,0,4662,1079,11117,10836,30546,8968,29500,30753,17462,13454,12693,8553,12496,8144,13584,9208,13503,9665,12404,10829,13221,11859,17288,12853,20725,16666,26117,23652,11308,26423,7586,17416,6873,17005,5132,16468,2245,11590,452,3634,1,95,0,0,0,0,269150,270933,37.568381,126.841333
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,5호선,김포공항,0,0,593,2636,2681,9189,8424,14836,10077,17311,9095,12957,7855,12104,9834,13983,10526,15621,13168,15575,15003,15154,18168,14367,17017,15806,22011,16199,30056,16388,22352,10950,16831,5495,15232,3461,13339,2388,4921,1050,311,414,1,3,0,0,0,0,215887,249513,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,9호선,김포공항,13,1,2458,2511,4857,14769,14548,20155,15804,22827,12877,19487,11142,19396,13278,21841,13255,24772,15281,26051,17290,24621,20638,22639,18381,26974,22967,30994,28068,34675,22536,24889,18381,10918,16959,7657,17151,6190,6154,3963,203,2043,0,108,0,1,0,0,367482,294246,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
2018,10,경의선,김포공항,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2027,37.562434,126.80105800000001
