year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2017,5,1호선,시청,59,0,2447,4392,4005,24417,7869,71842,10365,165701,12751,77717,15902,44880,21235,42114,24422,39243,31870,43119,38485,37120,47389,30894,52132,28362,65360,28501,130141,30421,71819,19204,61104,9840,59028,7860,39915,6484,14556,3910,973,1335,1,24,0,0,0,0,717380,713786,37.564718,126.977108
2017,5,1호선,시청,59,0,2447,4392,4005,24417,7869,71842,10365,165701,12751,77717,15902,44880,21235,42114,24422,39243,31870,43119,38485,37120,47389,30894,52132,28362,65360,28501,130141,30421,71819,19204,61104,9840,59028,7860,39915,6484,14556,3910,973,1335,1,24,0,0,0,0,717380,713786,37.564718,126.977108
2017,5,1호선,시청,59,0,2447,4392,4005,24417,7869,71842,10365,165701,12751,77717,15902,44880,21235,42114,24422,39243,31870,43119,38485,37120,47389,30894,52132,28362,65360,28501,130141,30421,71819,19204,61104,9840,59028,7860,39915,6484,14556,3910,973,1335,1,24,0,0,0,0,717380,713786,37.564718,126.977108
2017,5,1호선,시청,59,0,2447,4392,4005,24417,7869,71842,10365,165701,12751,77717,15902,44880,21235,42114,24422,39243,31870,43119,38485,37120,47389,30894,52132,28362,65360,28501,130141,30421,71819,19204,61104,9840,59028,7860,39915,6484,14556,3910,973,1335,1,24,0,0,0,0,717380,713786,37.564718,126.977108
2017,5,2호선,시청,46,0,1533,1804,2574,20575,5773,77605,8988,178009,11386,75020,16130,30796,22800,28747,24385,27364,30431,31094,34357,28492,40289,24671,44226,22618,64879,24108,144917,25834,74556,16893,51228,9102,46615,7475,31752,6971,13710,5116,1993,1799,0,75,0,0,0,0,644168,674539,37.564718,126.977108
2017,5,2호선,시청,46,0,1533,1804,2574,20575,5773,77605,8988,178009,11386,75020,16130,30796,22800,28747,24385,27364,30431,31094,34357,28492,40289,24671,44226,22618,64879,24108,144917,25834,74556,16893,51228,9102,46615,7475,31752,6971,13710,5116,1993,1799,0,75,0,0,0,0,644168,674539,37.564718,126.977108
2017,5,2호선,시청,46,0,1533,1804,2574,20575,5773,77605,8988,178009,11386,75020,16130,30796,22800,28747,24385,27364,30431,31094,34357,28492,40289,24671,44226,22618,64879,24108,144917,25834,74556,16893,51228,9102,46615,7475,31752,6971,13710,5116,1993,1799,0,75,0,0,0,0,644168,674539,37.564718,126.977108
2017,5,2호선,시청,46,0,1533,1804,2574,20575,5773,77605,8988,178009,11386,75020,16130,30796,22800,28747,24385,27364,30431,31094,34357,28492,40289,24671,44226,22618,64879,24108,144917,25834,74556,16893,51228,9102,46615,7475,31752,6971,13710,5116,1993,1799,0,75,0,0,0,0,644168,674539,37.564718,126.977108
2017,5,1호선,종각,94,2,4732,5037,5577,27485,8938,106982,15112,260607,18126,145177,24610,79246,36005,72988,43950,67906,59103,71484,69533,60846,80788,53357,86102,53628,115430,60072,223494,77874,130944,55513,111110,23342,127675,14289,106102,9725,49323,6445,4073,1729,1,17,0,0,0,0,1253751,1322745,37.570161,126.982923
2017,5,3호선,종로3가,16,0,775,737,1349,4914,1741,13036,2775,49084,4312,48589,6590,34085,8895,25709,10328,24248,12639,24247,14300,23364,18269,21489,18818,17963,24079,17778,41690,19098,40008,13534,19406,6593,19572,5015,13189,4062,6129,2602,747,1045,0,15,0,0,0,0,357207,267628,37.571607,126.99180600000001
