year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2017,12,1호선,시청,69,5,2359,3982,3724,19425,7322,65949,9994,172606,12815,85836,17291,51395,25035,46799,27882,43836,35836,46413,42617,42456,51684,37131,57501,35879,78358,40042,143279,40870,76940,23445,63245,12222,69538,10462,52944,8836,21330,5482,3017,1817,164,115,0,17,0,0,795020,804892,37.564718,126.977108
2017,12,1호선,시청,69,5,2359,3982,3724,19425,7322,65949,9994,172606,12815,85836,17291,51395,25035,46799,27882,43836,35836,46413,42617,42456,51684,37131,57501,35879,78358,40042,143279,40870,76940,23445,63245,12222,69538,10462,52944,8836,21330,5482,3017,1817,164,115,0,17,0,0,795020,804892,37.564718,126.977108
2017,12,1호선,시청,69,5,2359,3982,3724,19425,7322,65949,9994,172606,12815,85836,17291,51395,25035,46799,27882,43836,35836,46413,42617,42456,51684,37131,57501,35879,78358,40042,143279,40870,76940,23445,63245,12222,69538,10462,52944,8836,21330,5482,3017,1817,164,115,0,17,0,0,795020,804892,37.564718,126.977108
2017,12,1호선,시청,69,5,2359,3982,3724,19425,7322,65949,9994,172606,12815,85836,17291,51395,25035,46799,27882,43836,35836,46413,42617,42456,51684,37131,57501,35879,78358,40042,143279,40870,76940,23445,63245,12222,69538,10462,52944,8836,21330,5482,3017,1817,164,115,0,17,0,0,795020,804892,37.564718,126.977108
2017,12,2호선,시청,52,2,1330,1473,2476,15776,5640,76824,8709,207419,11633,88408,18533,33711,27321,30795,27696,29318,33906,33372,39501,30980,45538,28758,50821,27985,81429,31083,168917,33364,78475,20344,55041,10453,55752,9147,42743,8105,19625,5857,3789,2139,216,364,2,88,0,0,725765,781110,37.564718,126.977108
2017,12,2호선,시청,52,2,1330,1473,2476,15776,5640,76824,8709,207419,11633,88408,18533,33711,27321,30795,27696,29318,33906,33372,39501,30980,45538,28758,50821,27985,81429,31083,168917,33364,78475,20344,55041,10453,55752,9147,42743,8105,19625,5857,3789,2139,216,364,2,88,0,0,725765,781110,37.564718,126.977108
2017,12,2호선,시청,52,2,1330,1473,2476,15776,5640,76824,8709,207419,11633,88408,18533,33711,27321,30795,27696,29318,33906,33372,39501,30980,45538,28758,50821,27985,81429,31083,168917,33364,78475,20344,55041,10453,55752,9147,42743,8105,19625,5857,3789,2139,216,364,2,88,0,0,725765,781110,37.564718,126.977108
2017,12,2호선,시청,52,2,1330,1473,2476,15776,5640,76824,8709,207419,11633,88408,18533,33711,27321,30795,27696,29318,33906,33372,39501,30980,45538,28758,50821,27985,81429,31083,168917,33364,78475,20344,55041,10453,55752,9147,42743,8105,19625,5857,3789,2139,216,364,2,88,0,0,725765,781110,37.564718,126.977108
2017,12,1호선,종각,146,6,5332,4867,5513,27383,7954,93297,13872,257944,16286,156301,23197,82044,36405,79665,46702,77605,62490,79517,74339,72206,88745,64918,103054,69773,139123,86674,239373,110810,138204,72045,121564,29343,151175,19884,141477,16151,74190,13786,17678,2580,1015,137,2,8,0,0,1416944,1509707,37.570161,126.982923
2017,12,1호선,종로3가,169,10,5884,2397,4649,11260,6924,26420,11430,82637,14952,91948,28613,83945,41348,90701,58565,95925,71749,93666,82711,86853,93862,74153,101513,67489,107817,66699,125307,70477,97758,44295,72913,18518,80469,13613,72582,10834,36384,7668,7080,3529,369,165,0,30,0,0,1043232,1124896,37.571607,126.99180600000001
