year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2017,6,경부선,독산,985,5,8273,2113,19022,11302,46881,40356,43434,111055,25471,39845,20038,16905,18085,13097,19714,13569,19248,15723,17264,18183,19242,17659,20693,21666,41360,26333,74805,37799,38839,40110,22147,25067,19308,24261,12701,23275,5075,15258,119,1212,0,0,0,0,0,0,514793,493736
2017,6,경부선,세류,357,3,3856,1127,9235,3802,19108,6385,14324,5698,8490,5041,7456,4207,6601,4117,5930,5028,5469,4248,4894,4777,5634,5871,6596,6616,8397,9288,8308,12627,5933,12999,4531,9150,3816,8055,2478,7568,909,5379,20,1822,0,0,0,0,0,0,123808,134002
2017,6,경부선,오산,319,0,5506,1576,12620,9181,26372,22164,24723,24162,19012,12859,17043,12626,16767,11928,18111,12111,16735,13147,15463,13429,16442,15198,18718,20033,26640,22914,31189,25221,17973,25651,15493,18706,12490,18646,8030,16478,3735,9634,131,665,0,0,0,0,0,0,306329,325210
2017,6,경부선,진위,17,0,765,233,1948,2284,4335,6966,3559,10292,2830,1802,2182,1261,1930,1337,1998,1168,1800,1548,1738,1387,2328,1914,4254,2196,6366,2910,8664,3217,3742,2551,2359,2284,1763,2219,710,1803,366,1158,7,67,0,0,0,0,0,0,48597,55661
2017,6,경부선,송탄,103,0,4750,768,9080,3516,14107,6179,14561,8824,11949,5111,8783,4041,8731,5032,8546,6053,8017,6652,7049,6713,7638,8591,10203,8861,10639,13341,10037,14341,7064,12867,5253,11737,4366,10276,2927,8317,1380,8569,43,1060,0,0,0,0,0,0,150849,157140
2017,6,경부선,서정리,53,0,3258,1221,7338,4676,13045,11530,13190,17218,9298,9339,10501,7525,8468,7084,9929,7498,9915,7631,9348,6335,10169,7812,11744,10063,17189,9455,14519,13745,7590,11453,6399,10359,4870,8411,2593,8471,1127,5858,26,1499,0,0,0,0,0,0,167183,172533
2017,6,경부선,지제,14,0,502,2094,1454,3958,3201,7529,2944,5934,2300,2756,1520,1646,1534,1780,2269,2075,1934,1816,1806,1354,2854,2428,3321,2034,7537,2458,7356,3760,4272,2910,3061,2428,3435,1960,1653,1389,646,924,1,226,0,0,0,0,0,0,51459,55617
2017,6,경부선,오산대,105,1,1921,1305,3853,2072,8782,5210,7227,10337,5166,12125,4056,6818,4151,6110,5190,4850,5248,4030,5854,3593,7414,3809,9728,4446,10686,5527,8771,7333,4418,6184,3131,5569,2470,4334,1691,3831,812,3402,29,237,0,0,0,0,0,0,101123,102615
2017,6,경부선,평택,80,3,7217,4264,17604,10487,32910,23450,33450,24956,25531,22769,25720,21241,20575,22913,21997,22266,22683,23964,22068,22761,25227,26351,28978,30067,36808,38851,36183,39754,24512,29455,26385,27150,20811,22815,14707,18356,7537,10383,319,1961,0,0,0,0,0,0,444217,453239
2017,6,경부선,성환,64,0,2019,700,3715,2989,8028,11696,9022,18401,6763,14912,7240,9634,8177,6725,9367,7562,8968,7235,9885,6186,12927,5837,13477,7543,16084,7594,13830,8959,7485,8134,7302,6583,4707,6757,2752,5651,1036,4438,81,897,0,0,0,0,0,0,148433,154882
2017,6,경부선,세마,89,0,1891,702,5390,1628,9769,4181,8903,6022,6564,2192,4622,2161,4182,2017,3707,2286,3786,2511,3109,2800,3434,3445,5583,4482,5834,5755,6299,7170,3127,7010,2581,6102,2086,5223,1191,4273,419,3498,21,208,0,0,0,0,0,0,73666,84515
2017,6,경부선,영등포,3587,47,22330,7154,22701,28499,45380,71126,65245,146483,48124,106303,43577,75332,48648,89036,58995,97261,67439,106218,76249,96032,92648,92329,104354,94340,123584,107004,171744,142904,124163,114836,131602,59064,104794,47668,82199,39640,41275,22535,1523,6274,0,0,0,0,0,0,1550085,1478591
2017,6,경부선,병점,2162,14,7459,4665,25787,12241,53359,23251,44165,34732,29507,25405,24196,18723,23016,15223,24300,19650,22503,18529,22237,19599,23761,21664,28527,25608,38868,33907,41620,42413,25154,44109,18006,32594,16658,31289,13270,28748,4224,20786,45,10685,0,0,0,0,0,0,483835,488679
2017,6,경부선,당정,116,5,4364,1062,12085,3870,30610,11010,27332,22234,15591,12160,11298,7547,10394,6559,11380,8800,10989,7947,10075,7891,9975,9297,11309,10768,15258,14784,20013,20035,9650,22108,8566,15370,7210,15261,5891,14486,2654,11313,182,2602,0,0,0,0,0,0,225109,236843
2017,6,경부선,서동탄,1,0,975,5,3724,1091,9814,2000,4860,3431,3434,1229,2396,1078,2130,1304,2038,1624,1898,1653,1817,1841,2016,2198,2549,2599,3365,3220,3371,4633,2064,4816,1343,3382,1110,2592,572,2072,149,2413,7,1072,0,0,0,0,0,0,44253,51649
2017,6,경부선,광명,0,0,28,1940,343,2432,4295,2794,3233,2898,1993,1639,947,1884,2410,1331,1533,3306,1834,91,1789,3672,2504,145,5707,3276,2553,3698,8180,3640,3603,5352,3517,1756,1936,57,923,948,0,0,1,1,0,0,0,0,0,0,40860,49346
2017,6,경원선,이촌(국립중앙박물관),45,6,1273,552,4783,2851,10498,6286,11820,9836,9799,7115,7802,4407,7878,4098,7885,4849,8153,5425,6981,5457,8353,6232,9390,7015,11251,6989,13244,9627,8158,8627,6591,5972,6332,5553,4809,5706,1584,3561,118,1123,0,0,0,0,0,0,111287,148719
2017,6,경원선,서빙고,28,1,788,462,1979,3478,3452,6154,4652,9819,3706,5558,3528,3689,3165,2729,3752,2677,3718,3767,3407,2620,5058,3099,5041,3508,5918,3743,8239,5006,3830,4985,3251,2883,3107,2304,2470,2130,643,1422,57,475,0,0,0,0,0,0,70509,71778
2017,6,경원선,한남,78,1,2302,512,3340,5540,6851,10414,7870,18844,6407,13047,5746,7153,6429,5856,7056,6944,6766,6775,6948,6102,8281,6815,9460,6798,13347,7877,18050,9359,9334,8471,6938,5310,5914,4635,5273,3701,2362,2814,125,585,0,0,0,0,0,0,137553,140816
2017,6,경원선,옥수,0,0,2,0,0,33,26,25,97,189,78,228,23,146,15,146,5,44,14,12,22,25,12,13,320,14,395,23,85,19,497,28,14,6,23,5,50,4,8,2,0,0,0,0,0,0,0,0,962,3703
2017,6,경원선,응봉,212,4,1846,334,3512,1222,8636,2478,9030,3520,5536,1659,4017,1307,3936,1619,3340,1808,2983,2414,2653,2901,2766,3167,2832,3488,3147,4503,2948,5472,2091,5445,1501,3724,1237,3029,880,3014,329,2094,24,384,0,0,0,0,0,0,53586,65261
2017,6,경원선,왕십리(성동구청),760,17,6087,1398,10073,6650,28810,13453,43402,29061,27329,22534,17255,20226,17922,24225,21149,26717,24865,30111,25504,28244,28503,31366,33567,35454,37167,44531,38717,71711,31570,67041,30931,38260,35584,30102,36565,31052,19128,16702,1326,6916,0,0,0,0,0,0,575771,517471
2017,6,경원선,청량리(서울시립대입구),1285,11,7801,985,8905,10792,24143,14371,30133,24562,26192,30747,24452,26699,24020,34517,25946,30576,30865,33466,27888,32448,31953,31880,36588,32592,33731,37288,31215,45668,29070,39201,30058,23661,17315,21725,13796,17005,4241,12482,113,5496,0,0,0,0,0,0,506172,460442
2017,6,경원선,외대앞,815,6,8231,2046,13212,4641,32103,6453,39922,23966,24726,15668,18012,19532,17245,17900,18426,18729,19954,15783,20131,18366,21339,17366,24238,18900,27806,24181,23071,31927,16568,32859,14375,21910,14454,20807,13338,21367,7298,17372,465,4417,0,0,0,0,0,0,354196,376931
2017,6,경원선,신이문,1562,5,10899,1977,18644,4123,49266,5181,49669,9543,28143,6152,18818,6536,15391,7389,14791,8523,14233,9949,11766,10954,10894,14589,10975,17946,11539,22461,11885,30701,8441,32605,5758,20865,4402,18941,3130,20340,1641,13319,89,3221,0,0,0,0,0,0,265320,302391
2017,6,경원선,석계,1496,19,7877,2860,17242,5598,34801,8944,38287,15943,27366,11992,20682,10164,18514,11666,17673,13876,17351,14890,15910,16127,16140,18734,16654,22509,17625,30681,17738,43353,13415,41324,10556,27750,9898,24796,8959,24388,4538,15710,276,3746,0,0,0,0,0,0,365070,333519
2017,6,경원선,광운대,1949,4,7529,1919,16929,4096,43897,8641,38057,18928,20586,14801,15129,12461,13898,13164,15099,11955,14626,13263,13549,14270,14702,13737,16973,15883,18051,19624,16409,27316,10403,27163,9225,18757,8298,16100,7693,16106,4334,12972,391,7276,0,0,0,0,0,0,288436,307795
2017,6,경원선,녹천,788,3,6067,993,10186,2345,26488,5169,23445,6108,14532,4071,9813,3903,8557,3956,8506,4614,7456,4660,6217,5575,5986,6772,7420,8563,8254,10051,7015,14847,4418,15796,3442,10310,2678,9556,2964,8753,795,6732,155,2054,0,0,0,0,0,0,134831,166411
2017,6,경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
2017,6,경원선,방학,511,4,12713,1630,17569,6149,37542,10601,36629,20926,24775,12848,18782,11594,16847,11245,18089,12632,17150,13184,15250,15035,15176,17448,15870,21446,16895,23187,19448,32483,11864,30885,9098,21082,7518,17867,5600,14516,2303,10340,264,2653,0,0,0,0,0,0,307755,321399
2017,6,경원선,도봉,207,7,8917,1297,12307,4196,23588,4744,23328,11733,15755,9999,12572,9633,12363,7808,11252,8355,10979,9573,10596,10234,10739,11167,11052,13710,10848,14805,12094,18750,6794,19698,4714,12144,3715,11621,2718,9907,1331,6615,142,2000,0,0,0,0,0,0,197996,207821
2017,6,경원선,도봉산,350,4,7025,872,11487,3804,27806,5426,25466,9062,16052,16253,12940,18715,12992,13435,14157,10459,16367,9705,18499,8808,20383,8938,20932,9457,20839,9780,16506,11454,11633,10681,7686,7189,4970,6825,3234,6256,1279,5049,141,2143,0,0,0,0,0,0,174315,272411
2017,6,경원선,망월사,595,13,7661,1199,13486,4836,28560,5808,27031,26475,18938,21937,15863,17322,15872,11837,16396,11847,16092,14367,15551,12561,16413,13368,20595,16738,18682,18525,15622,22940,9466,25909,7398,17895,6947,14374,5844,13551,2866,9720,356,3371,0,0,0,0,0,0,284593,281656
2017,6,경원선,회룡,1476,11,15085,1979,29662,7422,64593,8170,51650,13516,35372,12328,28542,11522,24054,13052,22234,14528,20331,16041,16473,18399,15674,22328,16332,29054,16110,34467,15419,39242,10573,48284,8146,31826,7098,26003,5759,23342,2396,16037,258,6746,0,0,0,0,0,0,394297,407778
2017,6,경부선,직산,22,0,590,338,1337,1150,1974,3517,1973,3762,1788,2073,1563,1111,1374,1219,1177,1292,1335,1169,1422,1298,1604,1312,1587,1673,2719,1609,3832,2165,1749,2057,1410,1444,1008,1219,525,1192,213,847,21,312,0,0,0,0,0,0,30759,31218
2017,6,경원선,가능,482,9,9392,1831,15057,5057,29135,6459,27726,23993,18258,10156,14959,8815,13467,7552,12942,7751,11019,9524,9841,9486,10223,10592,11584,12748,15360,16286,12662,21089,8965,22508,6578,16097,5860,11149,4245,12783,1925,9256,147,2408,0,0,0,0,0,0,225549,241362
2017,6,경원선,녹양,530,1,5268,1092,11380,3375,20045,5598,18855,11060,12131,6323,10191,4762,8244,4470,8288,5271,8014,6029,6466,6254,6824,7105,7248,8902,9418,10329,10523,14690,6034,14920,4025,11104,3411,7991,2504,10158,1076,7078,77,2634,0,0,0,0,0,0,149146,162039
2017,6,경원선,양주,1126,7,6971,2141,17645,7327,40441,14024,34917,15369,24058,10988,19049,9285,15827,8071,14909,9070,13761,9388,12580,10097,12303,13064,13095,14073,16737,17888,18407,23773,11492,24296,6328,19352,4697,15262,3422,16400,974,10972,55,4807,0,0,0,0,0,0,255654,289685
2017,6,경부선,두정,1100,2,3914,1203,9094,2745,15379,10272,12830,19955,10372,18383,9070,14381,8872,13024,10952,11803,8826,8704,10604,10648,10714,8012,13299,10504,14430,12107,17911,16190,11602,13269,10028,12381,9471,10739,6716,8490,2682,7213,220,2784,0,0,0,0,0,0,212809,199003
2017,6,경원선,의정부,2312,19,11283,1839,23881,10352,49833,17597,44031,41694,32191,47719,28191,33132,29965,36984,33698,41173,35838,44513,38418,40958,41719,40121,47748,46286,48130,53403,54262,58961,37797,59739,36895,40870,34051,30125,24450,25901,11875,18291,976,10933,0,0,0,0,0,0,700610,667249
2017,6,경부선,천안,1737,3,3980,958,7323,3939,13420,10942,12837,14704,13911,16114,12407,17219,13936,15720,13927,16801,13713,12688,19738,15713,19420,13487,26019,15671,23040,16488,20703,18412,15188,12887,12654,12434,9705,7343,6578,8387,3164,4992,473,2785,0,0,0,0,0,0,237687,264153
2017,6,경원선,월계,459,1,5641,1477,7110,2503,17030,10090,18377,13409,12891,16827,10381,9123,9933,6713,11075,8690,10901,10241,9341,9053,11966,8633,17118,10988,14311,12088,12229,13830,8120,14018,6359,9445,6034,7369,4866,7604,1830,5115,202,1521,0,0,0,0,0,0,178738,197732
2017,6,경원선,지행,32,2,5623,296,11525,2922,28164,7239,27191,15446,18076,8975,13077,8246,12295,6941,12873,8751,12346,9928,9678,9815,10839,12195,12582,14036,13347,21065,14901,22190,8664,23516,7563,18706,6573,12842,5848,14050,3114,11960,161,3752,0,1,0,0,0,0,232874,236457
