year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2017,11,경강선,부발,0,1,596,50,1872,1176,4350,4478,4186,7425,3185,1973,2717,1652,2164,1471,2795,1557,2638,1671,2440,1800,3037,1846,4590,2787,5908,3105,7313,3468,2053,4302,2220,3201,1430,2568,1079,2414,431,2068,6,1078,0,0,0,0,0,0,50091,57027
2017,11,경강선,세종대왕릉,0,0,157,1,409,105,707,337,845,487,534,427,527,439,494,651,424,533,433,397,558,571,624,474,684,584,760,549,553,525,217,895,110,360,92,394,37,229,12,320,0,104,0,0,0,0,0,0,8382,10194
2017,11,경강선,여주,12,2,1104,9,2381,335,5056,2303,4890,4223,4232,8409,3741,3491,3663,4364,4192,4437,4383,3585,4920,3374,5898,3365,7930,4340,6113,4087,4422,4299,2672,5976,1676,4477,1164,2300,789,2590,183,2361,4,941,0,0,0,0,0,0,69268,71430
2017,11,경부선,서울역,7,0,45,209,87,1568,5580,2323,15584,3392,10765,1906,11582,1166,11897,954,10413,1283,9492,1206,3940,1115,13805,1537,11638,2037,12790,2643,15008,3872,12261,2514,7706,1178,13152,1367,9124,1067,3154,225,1083,20,0,0,0,0,0,0,31582,181123
2017,11,경부선,남영,105,11,2685,1270,5419,7078,15046,26160,22793,72259,14265,39556,12678,20653,13825,16373,15359,15087,17079,15777,17735,14055,21098,14027,28679,14517,34657,18203,56353,25980,26928,20117,20385,12518,19734,11535,16082,11152,7767,7320,463,1484,0,0,0,0,0,0,365132,371047
2017,11,경부선,용산,418,16,6389,6291,5975,41167,23766,82964,39047,156196,46996,112948,38645,80552,47391,72993,54483,70683,62154,74711,57613,74954,89141,78142,90559,78407,112945,80789,165196,89970,122628,64929,104182,46264,97541,33440,69247,20946,32683,7747,1448,2685,0,0,0,0,0,0,1276794,1270046
2017,11,경부선,노량진,353,13,6769,2639,10097,11970,27175,21092,39726,37093,22171,26501,17275,18169,18510,19045,21521,22147,26032,24729,23943,19976,25191,21013,26915,24020,32725,32223,40257,53052,24859,37403,25313,22208,31541,19039,39880,17235,14799,11848,610,2756,0,0,0,0,0,0,444171,477326
2017,11,경부선,대방,465,10,6754,2898,13594,11676,38945,40086,52096,65670,32072,33375,22663,18174,21659,16637,23897,18438,24919,20097,23164,18792,24680,20466,27179,22989,36448,30218,56202,44413,26966,35929,18853,23804,18240,23236,15116,22436,4796,14846,144,3431,0,0,0,0,0,0,487621,490404
2017,11,경부선,영등포,3460,42,21558,7433,21500,29183,44109,67578,69451,152419,47852,112092,43400,76794,49348,86629,60580,95685,70456,106036,79235,100749,95535,97259,107339,98864,127499,115415,183037,155936,123011,117837,126660,55127,99577,45574,82000,39180,38311,21275,1449,6055,0,0,0,0,0,0,1587162,1493924
2017,11,경부선,신도림,358,3,2453,577,3628,2504,11712,7051,15143,17802,7811,7279,5033,4977,4719,4860,5082,5157,5562,5311,5231,5104,5166,5716,5833,6550,8061,8469,14575,13342,7181,11045,5276,5939,5651,5634,3840,5239,1417,3334,56,1602,1,1,0,0,0,0,127496,125448
2017,11,경부선,신길,820,5,13911,2083,13561,6817,29596,18387,38805,36840,23564,11974,14579,7474,13843,7727,15670,7778,14089,9688,11824,9462,12303,11415,15961,13594,20149,18827,37831,25676,15856,21442,10522,14689,9878,15237,7029,14771,3347,9305,219,2685,0,1,0,0,0,0,265877,324554
2017,11,경부선,구로,10106,72,26585,5365,22453,14375,46967,35119,48435,101072,33482,55269,26369,32597,26658,29899,29222,28609,31626,30427,30425,30117,32336,31239,37044,35293,52599,46466,86008,56349,44593,45722,34306,27390,24287,28316,18314,26195,8253,19135,218,18480,0,1,0,0,0,0,697507,662197
2017,11,경부선,가산디지털단지,1551,7,8783,1767,8969,11208,16825,43447,16537,167361,13181,76053,11921,23117,12445,19014,14007,19138,15881,20409,15742,20038,17721,19516,21307,23126,43386,26935,115800,31919,54934,27654,32870,15001,28619,14389,19830,13601,9263,7970,242,1191,0,0,0,0,0,0,582861,480280
2017,11,경부선,금천구청,707,1,10995,1847,20660,8135,52066,15586,49193,30799,28146,13123,19860,9420,17371,9618,18179,11633,17139,13667,14061,15362,14418,18440,16591,22410,20250,25401,27748,41037,13229,38088,9171,21062,7649,19872,5247,18476,1984,11931,74,1350,0,1,0,0,0,0,347259,366048
2017,11,경부선,석수,429,4,8378,3299,18825,8297,50660,15986,52980,22637,30487,15941,18788,11602,16242,8933,16218,9870,15360,11106,13983,11837,15878,13696,17821,18090,23885,23362,27812,37399,16662,36577,10321,22543,8798,22019,6437,19785,2649,13411,83,1507,2,2,0,0,0,0,327903,374286
2017,11,경부선,관악,201,3,7308,2202,14443,5097,41735,6764,40733,12027,20879,13176,13537,12007,11519,9324,13942,8713,12933,8999,12029,9724,11579,10811,13569,13860,15957,17553,13944,30140,8785,28686,6113,17991,5850,17182,4124,15087,1470,11244,85,1410,0,0,0,0,0,0,252000,272551
2017,11,경부선,안양,249,24,16458,3231,34730,11883,96876,20617,91216,63349,51490,68178,37763,41854,35778,38797,41737,39217,43246,45416,40936,41209,49600,41539,63588,49344,67418,63026,53580,100696,37308,90442,39910,48854,36372,44899,34624,39736,16338,26936,719,4512,0,0,0,0,0,0,883759,891704
2017,11,경부선,명학,81,13,7700,1867,12055,6991,31958,22668,31284,76901,16781,21003,12044,12408,11698,17506,12659,11105,12902,12937,14038,13905,12631,11114,17639,13225,31112,17270,46732,23365,18930,23098,17195,14743,14374,13007,8760,12342,3484,9970,154,1455,0,0,0,0,0,0,336893,336147
2017,11,경부선,금정,367,10,26266,6661,40757,20199,101812,44381,107160,98558,62556,34314,43139,22513,37269,22706,39239,24891,35765,27948,31083,32028,31367,37182,36967,45790,53862,63708,79667,96441,39775,86548,31650,55610,29604,53560,22949,49418,10857,36530,1322,13154,4,854,0,0,0,0,873004,865087
2017,11,경부선,군포,88,2,6850,2861,10054,8910,22917,27981,22357,55985,12524,9597,9359,5869,8699,5440,9085,5923,8161,6135,7719,6605,7855,7859,10173,9773,22151,13813,35822,17452,15074,16517,14068,10339,10992,8773,4879,7229,1959,5068,141,887,0,0,0,0,0,0,233018,242856
