year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2017,1,3호선,종로3가,10,1,724,652,1053,3970,1474,11587,2458,44023,3979,44916,5907,31358,8071,22904,10247,23969,11764,23838,13948,23019,18110,20416,19069,17215,24854,16174,41088,17455,37144,12126,17821,5937,17571,4588,12937,3701,4857,2545,790,935,10,16,0,1,0,0,331346,255893,37.571607,126.99180600000001
2017,1,3호선,종로3가,10,1,724,652,1053,3970,1474,11587,2458,44023,3979,44916,5907,31358,8071,22904,10247,23969,11764,23838,13948,23019,18110,20416,19069,17215,24854,16174,41088,17455,37144,12126,17821,5937,17571,4588,12937,3701,4857,2545,790,935,10,16,0,1,0,0,331346,255893,37.571607,126.99180600000001
2017,1,3호선,종로3가,10,1,724,652,1053,3970,1474,11587,2458,44023,3979,44916,5907,31358,8071,22904,10247,23969,11764,23838,13948,23019,18110,20416,19069,17215,24854,16174,41088,17455,37144,12126,17821,5937,17571,4588,12937,3701,4857,2545,790,935,10,16,0,1,0,0,331346,255893,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,5호선,종로3가,38,1,1853,288,2568,5058,3488,13585,5259,45003,6676,40845,9285,31505,13180,30831,19058,33401,22595,33200,26149,30100,29004,24712,34981,22359,39592,22696,53746,25233,40174,16829,29786,8740,30408,7179,25839,5823,13152,3808,1857,1272,55,25,0,0,0,0,402493,410722,37.571607,126.99180600000001
2017,1,1호선,종로5가,46,0,2091,2927,3040,12386,5056,38803,8842,118358,12260,78208,19133,53454,28630,56705,37878,56863,50313,57451,59188,53499,64972,47614,67685,41638,79699,37466,117630,36220,72819,24048,46023,11342,38321,8411,29394,5879,11493,4084,852,1228,3,25,0,1,0,0,746610,757339,37.570926,127.00184899999999
2017,1,1호선,동대문,491,6,13173,1872,10438,7028,14527,13055,22692,27655,22878,29226,21004,28699,22675,35258,27741,38518,32899,38824,34556,36841,35368,34993,34313,31965,35101,31490,33997,32064,24206,34023,18952,25373,16586,20031,13732,17264,7807,14574,949,4652,15,120,0,5,0,0,503536,445626,37.57142,127.009745
2017,1,1호선,동대문,491,6,13173,1872,10438,7028,14527,13055,22692,27655,22878,29226,21004,28699,22675,35258,27741,38518,32899,38824,34556,36841,35368,34993,34313,31965,35101,31490,33997,32064,24206,34023,18952,25373,16586,20031,13732,17264,7807,14574,949,4652,15,120,0,5,0,0,503536,445626,37.57142,127.009745
2017,1,1호선,동대문,491,6,13173,1872,10438,7028,14527,13055,22692,27655,22878,29226,21004,28699,22675,35258,27741,38518,32899,38824,34556,36841,35368,34993,34313,31965,35101,31490,33997,32064,24206,34023,18952,25373,16586,20031,13732,17264,7807,14574,949,4652,15,120,0,5,0,0,503536,445626,37.57142,127.009745
2017,1,1호선,동대문,491,6,13173,1872,10438,7028,14527,13055,22692,27655,22878,29226,21004,28699,22675,35258,27741,38518,32899,38824,34556,36841,35368,34993,34313,31965,35101,31490,33997,32064,24206,34023,18952,25373,16586,20031,13732,17264,7807,14574,949,4652,15,120,0,5,0,0,503536,445626,37.57142,127.009745
2017,1,4호선,동대문,556,4,9460,2303,4091,13475,5297,38075,8688,86072,12803,80527,19847,63416,26870,56477,36218,49590,44119,51018,54838,50819,62074,42434,69801,33900,92863,27627,90396,24543,48218,30328,32025,21490,27778,14406,25438,9383,16141,8788,1955,2421,4,48,1,0,0,0,707144,690942,37.57142,127.009745
2017,1,4호선,동대문,556,4,9460,2303,4091,13475,5297,38075,8688,86072,12803,80527,19847,63416,26870,56477,36218,49590,44119,51018,54838,50819,62074,42434,69801,33900,92863,27627,90396,24543,48218,30328,32025,21490,27778,14406,25438,9383,16141,8788,1955,2421,4,48,1,0,0,0,707144,690942,37.57142,127.009745
2017,1,4호선,동대문,556,4,9460,2303,4091,13475,5297,38075,8688,86072,12803,80527,19847,63416,26870,56477,36218,49590,44119,51018,54838,50819,62074,42434,69801,33900,92863,27627,90396,24543,48218,30328,32025,21490,27778,14406,25438,9383,16141,8788,1955,2421,4,48,1,0,0,0,707144,690942,37.57142,127.009745
2017,1,4호선,동대문,556,4,9460,2303,4091,13475,5297,38075,8688,86072,12803,80527,19847,63416,26870,56477,36218,49590,44119,51018,54838,50819,62074,42434,69801,33900,92863,27627,90396,24543,48218,30328,32025,21490,27778,14406,25438,9383,16141,8788,1955,2421,4,48,1,0,0,0,707144,690942,37.57142,127.009745
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
2017,1,1호선,신설동,193,0,7278,1983,9743,7023,18985,23365,26592,67669,20529,38681,19350,23844,22604,22735,25304,22611,27717,23930,26696,22503,28205,21959,29351,21888,38085,25746,61509,27564,31279,24299,18537,16219,16475,15492,12361,15253,5199,10499,448,2453,4,47,0,2,0,0,435765,448268,37.575297,127.02508700000001
