year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2017,7,1호선,시청,52,0,2327,4364,3743,22974,7706,75890,9553,177876,11792,78610,15182,42234,21519,38919,23973,38634,29237,41329,35045,36262,44103,30992,48755,26881,66747,25181,142729,26963,73222,15716,53806,8533,57300,7665,38468,5786,14126,3417,1011,1242,1,17,0,0,0,0,709485,702362,37.564718,126.977108
2017,7,1호선,시청,52,0,2327,4364,3743,22974,7706,75890,9553,177876,11792,78610,15182,42234,21519,38919,23973,38634,29237,41329,35045,36262,44103,30992,48755,26881,66747,25181,142729,26963,73222,15716,53806,8533,57300,7665,38468,5786,14126,3417,1011,1242,1,17,0,0,0,0,709485,702362,37.564718,126.977108
2017,7,1호선,시청,52,0,2327,4364,3743,22974,7706,75890,9553,177876,11792,78610,15182,42234,21519,38919,23973,38634,29237,41329,35045,36262,44103,30992,48755,26881,66747,25181,142729,26963,73222,15716,53806,8533,57300,7665,38468,5786,14126,3417,1011,1242,1,17,0,0,0,0,709485,702362,37.564718,126.977108
2017,7,1호선,시청,52,0,2327,4364,3743,22974,7706,75890,9553,177876,11792,78610,15182,42234,21519,38919,23973,38634,29237,41329,35045,36262,44103,30992,48755,26881,66747,25181,142729,26963,73222,15716,53806,8533,57300,7665,38468,5786,14126,3417,1011,1242,1,17,0,0,0,0,709485,702362,37.564718,126.977108
2017,7,2호선,시청,53,1,1447,1711,2333,19873,5662,83052,8999,204583,11313,82559,17081,30056,24569,28271,25769,28838,30781,32542,34468,29477,41055,27036,44002,24228,69850,22500,168643,24070,78434,15436,49684,8426,47791,7099,32490,6480,14054,4625,2053,1557,0,78,0,0,0,0,682498,712495,37.564718,126.977108
2017,7,2호선,시청,53,1,1447,1711,2333,19873,5662,83052,8999,204583,11313,82559,17081,30056,24569,28271,25769,28838,30781,32542,34468,29477,41055,27036,44002,24228,69850,22500,168643,24070,78434,15436,49684,8426,47791,7099,32490,6480,14054,4625,2053,1557,0,78,0,0,0,0,682498,712495,37.564718,126.977108
2017,7,2호선,시청,53,1,1447,1711,2333,19873,5662,83052,8999,204583,11313,82559,17081,30056,24569,28271,25769,28838,30781,32542,34468,29477,41055,27036,44002,24228,69850,22500,168643,24070,78434,15436,49684,8426,47791,7099,32490,6480,14054,4625,2053,1557,0,78,0,0,0,0,682498,712495,37.564718,126.977108
2017,7,2호선,시청,53,1,1447,1711,2333,19873,5662,83052,8999,204583,11313,82559,17081,30056,24569,28271,25769,28838,30781,32542,34468,29477,41055,27036,44002,24228,69850,22500,168643,24070,78434,15436,49684,8426,47791,7099,32490,6480,14054,4625,2053,1557,0,78,0,0,0,0,682498,712495,37.564718,126.977108
2017,7,1호선,종각,93,9,4749,5272,5484,30685,8493,113467,14032,288200,16783,158717,23861,79099,36625,70319,46329,70144,61174,73103,67537,60275,77862,53305,87073,53657,122260,61537,245979,81479,137807,56152,110918,22655,130775,13572,110724,8957,50495,5561,3971,1477,0,0,0,0,0,0,1307642,1364948,37.570161,126.982923
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
2017,7,1호선,종로3가,176,9,6200,2722,4862,14632,7824,33389,12129,96330,16055,110893,26438,90896,44744,84924,57103,85067,72022,89107,73216,77178,81753,63826,91406,55599,99658,52602,123939,59173,98260,39932,69680,16307,77010,11322,64538,8347,27504,5842,2922,2665,5,21,0,0,0,0,1000783,1059285,37.571607,126.99180600000001
