adm_cd2,total_0,total_1,total_2,total_3,total_4,total_5,total_6,total_7,total_8,total_9,total_10,total_11,total_12,total_13,total_14,total_15,total_16,total_17,total_18,total_19,total_20,total_21,total_22,total_23,male_0,male_1,male_2,male_3,male_4,male_5,male_6,male_7,male_8,male_9,male_10,male_11,male_12,male_13,male_14,male_15,male_16,male_17,male_18,male_19,male_20,male_21,male_22,male_23,female_0,female_1,female_2,female_3,female_4,female_5,female_6,female_7,female_8,female_9,female_10,female_11,female_12,female_13,female_14,female_15,female_16,female_17,female_18,female_19,female_20,female_21,female_22,female_23,total_avg,male_avg,female_avg,gu,lat,lng
11290715,25350.85431111111,25401.56198518518,25430.35217037037,25491.85657407408,25466.420903703696,25456.871237037038,25194.173522222223,24291.278751851853,23395.158370370373,22861.261596296292,22563.09419259259,22541.469203703702,22273.38042962963,21919.95697777778,21829.196566666666,21786.429303703706,21981.839914814816,22237.558992592592,22368.139633333332,22654.633903703696,23109.600070370376,23713.140633333336,24524.734881481483,25009.501585185186,11632.313666666667,11676.601837037035,11717.25702962963,11763.436885185181,11779.665840740741,11758.74717037037,11545.697448148148,11019.08637037037,10595.117451851851,10197.426066666667,9979.698611111111,9941.098718518519,9841.892548148147,9664.367674074072,9692.311474074073,9674.782466666667,9814.23498888889,9959.502411111112,10036.919344444446,10261.36844074074,10531.183185185186,10863.077870370369,11277.24312222222,11477.356792592593,13718.540455555558,13724.96047037037,13713.095088888891,13728.419677777778,13686.75502962963,13698.123562962961,13648.476022222221,13272.192425925929,12800.040829629628,12663.836222222224,12583.395711111112,12600.370496296295,12431.488088888887,12255.5889,12136.885096296297,12111.646677777779,12167.605259259262,12278.056462962963,12331.220170370372,12393.265699999998,12578.417140740741,12850.062740740743,13247.491374074074,13532.144862962963,23618.852737962963,10695.849475617282,12923.003269444444,11290,37.60760266,127.03700490000001
11290725,25720.056785185185,25798.657881481486,25942.24695185185,25995.272662962965,26139.279140740735,26100.594822222225,25913.56983703704,26032.523729629633,25920.82883703704,25887.192551851855,26285.05585925926,26522.77785185185,26831.546911111116,27002.889848148152,27437.654251851858,27864.385470370373,28446.62524074074,28752.38097407408,28905.23568888889,29194.118262962955,29204.2911,28882.194422222212,28682.937929629625,25601.121040740745,11910.56522962963,11951.77127037037,12032.05126666667,12042.266022222222,12114.756074074074,12113.487637037037,11983.642351851851,11980.993529629632,11712.623322222222,11612.234159259258,11637.293974074075,11660.396251851855,11716.183988888892,11799.66737777778,12004.72492962963,12282.2956962963,12632.641759259257,12888.744611111111,13074.692596296298,13251.123566666667,13356.795622222224,13212.613111111112,13189.194103703703,11849.044707407407,13809.491896296297,13846.886685185187,13910.195948148146,13953.006485185186,14024.522877777777,13987.10695925926,13929.927655555555,14051.5302962963,14208.205362962963,14274.95854074074,14647.761748148147,14862.381877777778,15115.362585185187,15203.222422222223,15432.929562962965,15582.09002222222,15813.98367037037,15863.636425925926,15830.543240740742,15942.994829629632,15847.495700000001,15669.581944444444,15493.743744444442,13752.076237037036,27044.309918827163,12250.408464969138,14793.901529938272,11290,37.603613700000004,127.0446477
11290760,19312.83288148148,19499.36531851852,19529.447837037034,19610.72504444444,19552.335833333338,19392.434596296298,19013.339003703706,18172.13564814815,16775.610937037032,15697.422340740743,14913.356433333336,14279.04184444445,13811.968940740744,13400.920548148148,13090.267496296297,13070.770611111111,13057.97688888889,13267.668322222224,14037.347,14822.740262962967,15585.295155555556,16317.726800000004,17000.219111111106,19012.581574074076,8857.738322222223,8969.452285185183,8983.486774074074,9027.779051851852,9018.51937037037,8901.000644444446,8642.667077777778,8143.984840740741,7453.553670370371,6991.014692592593,6687.757514814815,6467.531662962963,6268.890600000001,6091.052040740741,5989.863766666666,5985.33442962963,5977.708392592593,6056.647433333333,6416.881644444445,6814.72502962963,7192.953840740742,7551.424444444443,7861.5970333333335,8701.03967037037,10455.09472962963,10529.913314814814,10545.960988888888,10582.946281481481,10533.816666666664,10491.433640740743,10370.671977777778,10028.150785185184,9322.05728888889,8706.407314814815,8225.5988,7811.510107407408,7543.078651851853,7309.868418518519,7100.403948148148,7085.436225925926,7080.268922222223,7211.020685185185,7620.46508888889,8008.015025925926,8392.341625925927,8766.302492592593,9138.621933333332,10311.54181851852,16342.64710123457,7460.525176388889,8882.121947222222,11290,37.61559384,127.04374440000001
11290770,14708.652744444447,14640.27328148148,14643.483037037038,14696.119855555555,14757.165174074074,14803.731477777777,14800.73419259259,14758.390533333339,14482.22342592593,14148.075385185188,13872.44897037037,13651.481722222223,13632.58812222222,13602.173051851853,13620.256118518519,13551.372499999998,13669.817614814814,13761.702566666667,13978.561914814814,14217.604437037036,14241.41688148148,14284.77112222222,14439.79812222222,14529.262381481483,7036.827311111111,6992.226892592592,6996.339337037037,7019.772777777777,7049.6473777777765,7033.418188888889,6991.309044444445,6952.460448148148,6697.487214814816,6513.23631111111,6363.63794074074,6229.888140740742,6205.469903703704,6207.777281481482,6214.092225925926,6163.969733333333,6271.676959259257,6361.342911111111,6524.029929629631,6655.868362962963,6651.03194074074,6662.23682962963,6724.2717481481495,6962.8876037037035,7671.825703703702,7648.046159259258,7647.143888888888,7676.347574074074,7707.517862962963,7770.313403703703,7809.425266666666,7805.9300444444425,7784.736340740741,7634.8389259259275,7508.810888888889,7421.593614814814,7427.1183740740735,7394.395818518518,7406.163937037037,7387.402759259258,7398.1406777777775,7400.35957037037,7454.531907407407,7561.736092592592,7590.3845925925925,7622.534259259261,7715.52631111111,7566.3748000000005,14228.837693055555,6645.03776728395,7583.799948919753,11290,37.61265126,127.05302490000001
11290780,9864.784140740741,9879.693288888888,9942.15438888889,9948.599614814817,9830.630681481482,9894.063807407407,9858.269322222224,9674.526759259257,9216.797481481482,8861.123618518519,8693.95347037037,8512.565825925927,8421.028244444444,8336.346533333333,8217.873318518521,8142.743648148148,8208.7194,8326.076907407407,8468.774711111111,8711.130811111112,8907.809644444444,8989.380062962962,9187.067896296297,9775.617900000001,4705.979825925926,4722.1302000000005,4751.568144444444,4756.051374074074,4695.700881481482,4760.10952962963,4730.344999999999,4659.133325925926,4526.912855555555,4385.617566666667,4327.062433333333,4247.600681481481,4197.698544444444,4179.113448148149,4121.69712962963,4098.385255555556,4050.525318518519,4063.1612703703704,4113.816266666667,4202.916318518518,4300.684688888889,4361.444437037037,4460.088496296296,4670.0245814814825,5158.804151851852,5157.563196296296,5190.58624074074,5192.548188888888,5134.929722222222,5133.954151851851,5127.924333333333,5015.393403703704,4689.88437037037,4475.5062333333335,4366.891044444445,4264.9651185185185,4223.329677777779,4157.233151851851,4096.1762,4044.3582777777774,4158.1941962962965,4262.915340740741,4354.958703703704,4508.214588888889,4607.125277777777,4627.935555555556,4726.9793,5105.593422222222,9077.905478240742,4420.3236489197525,4657.581827006173,11290,37.61838107,127.0538108
11290810,32458.769870370368,32740.58564814815,32788.55771851852,32872.82501481482,32864.600351851856,32713.989566666663,31924.962037037036,30909.508970370378,29231.120044444448,27987.471159259258,27265.423425925925,26785.91476666666,26330.76025925926,25736.841107407414,25472.001962962964,25473.721418518522,25803.60143703704,26279.205425925924,27040.571011111115,27771.50518148148,28376.377011111104,29015.692077777774,29903.733859259257,32163.834237037034,15422.603766666667,15577.542892592592,15608.705007407409,15656.571681481482,15680.647925925929,15596.439188888888,15075.245477777778,14524.258596296295,13551.633933333333,13064.843733333333,12761.546896296297,12525.027007407409,12332.346362962962,12098.32567037037,11983.375622222222,12034.59004074074,12217.04291111111,12457.574814814812,12869.310392592592,13267.4190037037,13546.007003703704,13856.034985185186,14295.792074074074,15248.703025925926,17036.165992592592,17163.043062962963,17179.852777777778,17216.253514814816,17183.95227037037,17117.550166666668,16849.716322222223,16385.250366666663,15679.486885185182,14922.627392592593,14503.876585185186,14260.887837037035,13998.414155555556,13638.515785185185,13488.626181481479,13439.131437037036,13586.55851111111,13821.630544444444,14171.259996296294,14504.086333333336,14830.369807407405,15159.656885185186,15607.941611111111,16915.131451851852,29162.982231790123,13802.149500617285,15360.832744753085,11290,37.60816063,127.06114270000002
11305534,27292.613266666667,27612.63210740741,27795.043740740744,27935.57787037037,27815.12121851852,27481.99738148148,26757.909944444444,25512.20909629631,23784.725155555556,22399.929485185185,21842.559811111114,21348.478725925925,20607.526237037033,20176.696029629627,19755.748133333334,19897.042711111113,20334.323333333334,20998.885029629626,22162.68097777778,23465.439570370367,24557.650214814817,25674.391881481486,26858.952196296297,26853.022344444442,13064.040214814815,13231.072051851852,13333.979355555555,13425.001151851851,13341.356937037035,13107.829670370367,12649.70267037037,11936.476092592591,11185.09032222222,10557.775351851851,10263.974814814816,10053.318792592594,9730.740525925927,9524.955677777778,9331.67804814815,9389.43027777778,9543.878237037037,9854.239533333333,10434.236662962965,11069.454281481481,11597.315459259258,12124.133637037035,12643.677244444445,12832.331762962962,14228.573133333335,14381.560096296298,14461.064407407406,14510.57703703704,14473.764507407408,14374.167770370372,14108.207222222221,13575.733066666668,12599.634625925926,11842.154325925923,11578.585025925926,11295.160522222224,10876.785122222222,10651.74054074074,10424.070381481479,10507.611825925926,10790.445392592592,11144.645411111109,11728.44414814815,12395.985503703705,12960.334777777778,13550.258025925927,14215.274503703702,14020.690396296297,24121.714852623456,11426.07036558642,12695.644490432098,11305,37.62445,127.0135449
11305535,24504.42111851852,24503.175403703703,24515.55028518518,24501.338948148143,24482.35331481481,24516.633059259253,24062.40158148148,23855.761922222227,23162.62735185186,22795.6427037037,22845.714037037033,22844.169088888888,23169.117266666664,22933.597503703702,22959.889537037045,23244.597559259266,23471.943774074076,23696.641455555564,23790.650159259258,24184.993685185185,24375.308929629624,24637.611162962967,25141.31190740741,24599.213596296293,11297.820574074074,11295.734392592592,11269.579562962963,11251.150307407408,11221.101940740742,11237.152607407406,10941.995433333335,10767.9266,10515.007833333333,10372.053203703703,10389.332796296298,10308.95872962963,10490.846399999999,10396.423525925926,10417.564985185187,10521.492192592594,10611.204907407406,10783.546092592595,10918.026214814812,11152.204418518519,11238.786966666667,11361.590674074074,11550.386448148147,11354.305081481481,13206.600922222222,13207.441203703704,13245.970466666666,13250.18854814815,13261.251433333335,13279.480203703704,13120.406081481484,13087.83522962963,12647.61944074074,12423.589885185185,12456.381244444447,12535.20991851852,12678.27107037037,12537.174229629629,12542.324303703703,12723.105225925925,12860.738792592592,12913.095437037036,12872.624281481481,13032.789225925924,13136.522014814816,13276.0202,13590.925144444445,13244.908581481479,23866.444389660493,10902.674662037038,12963.769711882715,11305,37.62895819,127.0268246
11305545,36416.234766666676,36193.27505555556,36018.22434814815,35796.906466666675,35630.92915185186,35533.17535555555,34968.12509999998,34625.25425925926,33906.03962222222,33151.76471851853,32945.58178148149,33113.827125925935,33433.11823333333,33625.57625185185,34255.39470740741,34795.54872962962,35491.29372222222,35952.578307407406,37158.55554074075,38169.07245555556,38460.90365555556,38468.54286296296,39140.644922222215,36501.99776296296,16796.701503703705,16670.25008888889,16573.635529629628,16438.470177777774,16358.753529629632,16255.685114814814,15850.403285185186,15494.90892962963,14831.32725185185,14386.676033333331,14147.535496296296,14125.309155555558,14177.66201111111,14258.812733333336,14522.712014814815,14781.829299999998,15261.00028888889,15701.039492592594,16424.401207407405,17087.228296296296,17381.82754814815,17478.174792592592,17778.76515185185,16810.197514814816,19619.533448148148,19523.02505185185,19444.58873333333,19358.436125925924,19272.17546296296,19277.49005925926,19117.721570370373,19130.345481481483,19074.712396296294,18765.088696296294,18798.046055555555,18988.517700000004,19255.455996296292,19366.763422222222,19732.682466666665,20013.719155555555,20230.293725925927,20251.538881481483,20734.154925925926,21081.844185185186,21079.076348148148,20990.36795185185,21361.880251851853,19691.800322222218,35573.02353765432,15816.38776867284,19756.63576728395,11305,37.61741525,127.0330066
11305555,30365.078248148136,30554.508203703703,30720.35645925927,30873.95332962963,30787.456899999997,30607.611103703708,30121.1899,30126.360844444444,29766.398288888897,29453.006340740736,29454.678396296305,29531.96601111111,29569.071714814818,29511.45215555556,29289.993566666657,29228.116525925925,29287.158825925922,29796.796066666666,30516.138770370377,30818.355140740743,30275.85093333334,30023.873414814814,30023.932099999998,30150.570818518514,14220.712977777779,14324.687937037039,14433.863414814816,14507.342625925925,14474.451974074072,14300.614066666669,13893.770685185185,13673.54854074074,13058.956922222222,12847.956955555554,12745.339137037037,12724.58682962963,12647.234703703703,12656.397266666667,12610.106807407408,12703.857403703703,12846.47801111111,13261.021174074074,13738.59501111111,14034.767485185186,13963.708751851853,13862.369892592591,13900.943455555556,14094.988899999998,16144.365377777776,16229.820025925925,16286.49302222222,16366.61102222222,16313.005092592592,16306.997092592592,16227.41897037037,16452.812266666668,16707.440774074075,16605.04937407407,16709.339048148147,16807.37908888889,16921.837066666663,16855.054903703705,16679.887066666663,16524.259766666666,16440.68097037037,16535.77477037037,16777.543337037037,16783.587385185187,16312.142466666664,16161.503570370372,16122.988718518522,16055.581862962965,30035.578085802466,13563.5958720679,16471.982210030863,11305,37.61822493,127.02419350000001
11305575,28320.39673333333,28349.375785185184,28428.281496296302,28611.8214037037,28647.846707407407,28238.026274074076,27593.48961481482,26102.42467777778,23998.782922222228,22472.87286666667,21063.274603703696,20002.103511111112,19284.77865185185,18854.05854074074,18895.077107407407,18983.017885185178,19065.59335185185,19205.42726666667,19865.59647037037,20979.414811111117,22111.19802222222,23204.197874074074,24274.254040740736,28086.64763703704,12769.812837037034,12819.918725925925,12880.409992592591,12981.013451851853,13011.890474074075,12743.650759259259,12303.400488888892,11411.36768888889,10390.741292592593,9770.869577777778,9203.074807407407,8777.370466666667,8506.864403703703,8311.166792592592,8306.876777777778,8277.154003703703,8282.547114814815,8365.526277777777,8748.317966666666,9361.51487037037,9915.48995925926,10463.025614814815,10984.786885185185,12594.739459259261,15550.583822222223,15529.457340740742,15547.87145925926,15630.808018518519,15635.956381481485,15494.375985185186,15290.089107407406,14691.057062962962,13608.041655555557,12702.003251851853,11860.199737037037,11224.733518518522,10777.91394074074,10542.89202962963,10588.200925925925,10705.863600000002,10783.046703703703,10839.90083703704,11117.278448148149,11617.90004814815,12195.707992592595,12741.171666666669,13289.46700740741,15491.908285185189,23526.58159398148,10465.897112037037,13060.68453441358,11305,37.61625875,127.0153865
11305645,20867.342033333334,21052.60415555555,21219.883677777783,21347.074125925923,21459.62721851852,21275.557537037035,21079.833362962963,20287.325277777778,18822.586303703705,18062.821092592596,17460.905103703702,17432.91493703704,17668.68494074074,17379.082681481475,16991.9279,16546.400374074074,16199.658744444445,16154.280774074079,16548.461003703706,17236.028303703704,17643.579681481482,18020.40313333333,18657.41111481481,20584.686285185187,9598.423122222222,9699.73807777778,9804.99242962963,9875.307703703704,9944.621748148149,9814.947385185185,9628.04612962963,9202.406229629629,8618.76562962963,8265.354796296297,7988.036233333334,7923.188885185184,8015.42117037037,7903.060014814815,7785.339581481481,7574.041918518518,7360.374022222222,7337.883096296297,7523.9719185185195,7870.03255925926,8064.023429629629,8245.187622222222,8550.07897037037,9455.196025925927,11268.918985185184,11352.866292592591,11414.891351851851,11471.766614814816,11515.005477777777,11460.610048148146,11451.787562962963,11084.91879259259,10203.820496296297,9797.466333333334,9472.868718518519,9509.726025925927,9653.26385185185,9476.022544444444,9206.588248148148,8972.358455555555,8839.284903703705,8816.397914814816,9024.48894074074,9365.995448148147,9579.556114814815,9775.215322222222,10107.332237037035,11129.490303703704,18749.96165679012,8585.3516125,10164.610041049382,11305,37.66196962,126.9989821
11305660,33657.64175185186,33894.61935185185,34028.59108148148,34179.21202962963,34183.3869962963,33631.99607407407,33182.130214814824,31802.850333333336,30478.667200000004,29221.822351851846,28142.826470370375,27252.525566666667,26736.39517037037,26269.963444444453,26006.262607407403,25638.258833333337,25495.156000000003,25503.200555555555,26029.050592592594,26994.390407407405,27852.929144444442,28633.29692222222,29462.084729629623,33125.48737777777,14803.139848148148,14951.567855555555,15035.942762962963,15126.49779259259,15134.224118518516,14776.136174074074,14439.71101111111,13753.149377777778,13296.67767037037,12801.7596,12451.27041111111,12101.313955555554,11917.706385185185,11764.511362962963,11664.323296296296,11443.906418518516,11350.295455555555,11300.130433333336,11513.968285185189,11940.443477777777,12311.610637037038,12649.636040740741,12974.909229629628,14503.283600000002,18854.501777777783,18943.051577777776,18992.648396296296,19052.71397407407,19049.163281481484,18855.859603703702,18742.419133333333,18049.701151851856,17181.989751851852,16420.0628,15691.55584074074,15151.211666666666,14818.688533333334,14505.451948148147,14341.939466666667,14194.352374074073,14144.860140740742,14203.069818518517,14515.082355555554,15053.946688888891,15541.318496296299,15983.661022222223,16487.17558888889,18622.203814814813,29641.781050308648,13083.588133333333,16558.192883487656,11305,37.63852964,127.00410409999999
11320511,26573.812322222228,26762.390592592586,26833.170625925926,26913.978740740746,26932.918144444444,26952.89608148148,26562.405148148155,26214.069966666666,25606.850566666664,24703.00315185185,24084.00672222222,23559.634181481484,23105.666759259268,22824.377492592594,22633.327870370373,22553.233674074076,22704.736037037037,23127.531974074074,23910.476566666664,24608.64942962963,25300.18528148148,25947.469437037034,26959.84189259259,26233.11889259259,12004.000462962962,12113.40637037037,12182.914085185184,12223.736866666666,12270.776714814812,12259.565833333334,11987.91523703704,11620.034525925927,11298.34395185185,10891.645092592591,10627.367544444443,10381.890544444444,10179.699299999998,10070.055244444442,10000.457666666667,10034.498077777778,10140.813792592591,10302.027781481482,10653.438299999998,11018.649055555556,11360.26427777778,11698.76464074074,12155.084744444443,11817.435555555556,14569.811722222223,14648.98445925926,14650.257033333331,14690.242114814813,14662.141448148148,14693.330051851852,14574.489925925927,14594.035874074074,14308.507037037038,13811.3583,13456.639066666665,13177.743755555555,12925.967325925927,12754.32251111111,12632.870148148148,12518.73548148148,12563.922281481482,12825.503922222224,13257.038751851851,13590.000359259258,13939.920900000001,14248.70483703704,14804.756962962962,14415.683222222222,25066.98964799383,11220.532736111112,13846.456978858025,11320,37.64542489,127.0423575
11320512,32037.770496296296,32262.029755555566,32372.355681481473,32363.414796296296,32354.603666666666,32027.401807407416,31248.654392592587,29339.477440740735,26888.494359259257,25186.23851481482,23952.150529629635,23198.606240740737,22584.089351851857,22264.912170370368,22277.65622962963,22650.76185925926,23144.565374074078,23751.53174814815,24560.942203703704,25874.96547037037,27023.165096296296,28121.586896296292,29263.341981481477,31687.941407407416,14834.319411111112,14978.966714814815,15051.70495185185,15042.615333333337,15021.355722222219,14799.97031851852,14311.068111111115,13316.322574074075,12139.697333333334,11405.221570370371,10883.279603703704,10569.395344444445,10371.211374074075,10188.958018518519,10219.868722222223,10422.610766666665,10637.10768888889,10866.179844444445,11258.302340740744,11942.840425925926,12474.848562962961,12981.88702962963,13544.680022222225,14616.384055555554,17203.45095925926,17283.062651851855,17320.650703703704,17320.79967037037,17333.24801851852,17227.431444444443,16937.586485185187,16023.154866666666,14748.797118518518,13781.016866666669,13068.87111851852,12629.210785185183,12212.878403703706,12075.954648148152,12057.787485185188,12228.151007407407,12507.457392592594,12885.352044444446,13302.63995925926,13932.125125925926,14548.316425925925,15139.699822222225,15718.661737037039,17071.5574037037,27351.52739459877,12578.283160030864,14773.244256018517,11320,37.64169585,127.0372426
11320513,16079.991922222225,16230.994807407404,16370.824,16409.948944444444,16231.53620740741,16040.653929629629,15671.155211111109,14711.603118518522,13655.666814814815,13007.328788888886,12581.915966666666,12268.213092592592,12010.06343703704,11848.65758148148,11753.761225925926,11714.802633333333,11869.423807407407,11921.922044444447,12313.648662962963,12839.498107407406,13337.272114814818,13861.202422222223,14453.861944444441,15851.2591,7447.503174074073,7537.7742333333335,7603.274244444445,7611.9944,7515.722185185185,7358.2478222222235,7091.45487037037,6578.765625925926,6055.968774074074,5795.657818518517,5609.021162962963,5459.224007407407,5343.049903703704,5264.7268444444435,5223.843492592591,5195.773140740741,5292.477966666667,5348.599048148148,5589.209140740741,5870.709548148147,6110.567166666666,6341.178955555556,6582.757192592591,7325.451207407407,8632.488625925926,8693.22061851852,8767.54982962963,8797.954396296296,8715.814307407407,8682.405985185185,8579.700259259258,8132.837262962961,7599.698414814814,7211.670907407409,6972.894603703704,6808.988877777778,6667.013507407407,6583.930944444443,6529.917755555554,6519.029559259259,6576.946096296297,6573.323144444445,6724.4394370370355,6968.788637037038,7226.705048148147,7520.023348148148,7871.105025925926,8525.808085185185,13876.466911882715,6298.039663580247,7578.4272782407415,11320,37.63759863,127.0413973
11320514,26691.01442962963,26673.09606666667,26637.735811111113,26697.78588518519,26770.590059259255,27638.653225925922,28222.680507407407,30549.414337037037,29373.8878,28740.971270370374,28479.061625925926,27462.893622222226,26810.547718518515,26844.230666666663,27158.228085185183,27375.455337037034,27182.298333333336,26604.780274074077,26073.736425925927,26250.870803703703,26732.56435925926,27388.310340740736,28027.12621851852,26841.559988888886,12679.354559259258,12678.867148148149,12658.565455555557,12708.291614814816,12762.443414814816,13367.253655555554,13736.239692592595,14505.818785185187,13558.726833333332,13162.520892592593,12924.353122222223,12516.232625925926,12225.46194074074,12326.58857037037,12571.836688888887,12809.906537037037,12799.29617037037,12581.554562962965,12215.591037037038,12441.81555925926,12659.443625925927,13014.374655555555,13340.45224074074,12785.360737037034,14011.659985185186,13994.228685185184,13979.170314814817,13989.49454074074,14008.14622962963,14271.399725925929,14486.440655555556,16043.595751851852,15815.160977777778,15578.450433333333,15554.708255555555,14946.661022222223,14585.085755555556,14517.642007407407,14586.391125925928,14565.549037037035,14383.002359259259,14023.225488888887,13858.145751851851,13809.055251851853,14073.120922222222,14373.936077777777,14686.673733333333,14056.199196296298,27384.478883024694,12876.264588580247,14508.214303549385,11320,37.65133595,127.05023840000001
11320515,22547.18960000001,22510.51394814815,22287.081918518517,22098.83353333333,21942.16534444445,22323.52525185185,22521.52848518519,23289.889188888887,22789.95445185185,22908.34024444445,22999.218040740743,23244.063255555553,23228.565603703704,23183.106359259258,23380.461362962964,24313.45752592593,25024.773185185186,25843.47233333333,27122.555785185185,27388.725614814815,27577.5537,27084.314714814816,26491.553729629635,22436.156018518523,10486.49401111111,10471.7505,10353.874796296295,10273.134796296295,10220.077814814815,10437.213414814814,10458.50948148148,10674.804240740741,10242.737340740741,10250.063559259257,10162.839522222224,10231.09188888889,10265.368422222224,10276.786874074076,10406.050533333335,10846.855596296296,11176.772677777777,11633.188762962964,12339.16285925926,12577.962381481482,12724.985707407408,12545.408677777777,12287.914444444446,10441.907618518519,12060.695814814815,12038.763822222223,11933.206851851852,11825.698696296296,11722.087455555557,11886.311622222222,12063.01887037037,12615.084996296297,12547.217255555553,12658.27688148148,12836.378585185184,13012.971137037037,12963.197551851854,12906.319037037036,12974.410933333334,13466.602007407408,13848.000762962964,14210.283318518519,14783.392662962962,14810.763200000001,14852.568062962962,14538.906003703705,14203.639148148148,11994.248444444445,23939.041633179015,10907.70649675926,13031.335130092593,11320,37.65657628,127.04231440000001
11320521,17204.686311111112,17333.525855555556,17545.35411851852,17730.877377777782,17892.566107407412,17749.287744444446,17595.964325925925,17771.89871851852,17255.00115185185,17206.897492592594,17419.250233333336,17855.367566666668,17909.95708888889,17691.722040740737,17416.416996296295,17045.42583703704,16488.447781481485,16500.074144444447,16817.981718518517,16587.356659259258,16581.33992962963,16413.923003703705,16523.15302962963,17195.837885185185,8253.446492592593,8330.3523,8432.539585185184,8558.063974074075,8656.487270370371,8543.513444444445,8450.52458148148,8467.57284814815,8276.826044444444,8418.347099999999,8678.24744074074,8949.31242962963,8996.372122222221,8919.180062962963,8785.649044444444,8512.665451851852,8173.850751851852,8118.665344444444,8249.655396296295,8076.6929851851855,8044.26704074074,7938.015218518518,7958.069292592592,8265.908744444445,8951.239937037037,9003.173759259258,9112.814274074075,9172.81348148148,9236.078892592594,9205.774325925926,9145.439974074076,9304.325974074074,8978.175307407408,8788.550607407407,8741.002603703702,8906.054874074074,8913.584977777777,8772.541796296297,8630.768137037037,8532.760514814816,8314.596585185187,8381.408770370372,8568.32628888889,8510.663655555556,8537.072837037036,8475.907748148147,8565.08368888889,8929.928792592591,17238.84637993827,8418.926040277778,8819.92032515432,11320,37.68525372,127.02705379999999
11320522,20358.972733333332,20499.22659259259,20503.657714814817,20514.551755555553,20443.3823,20812.55028518518,21281.188977777776,22836.250451851847,21063.313596296295,19962.44854814815,19334.297300000002,18901.780174074072,18496.401766666662,18173.962300000003,17953.96775185185,18077.820818518518,18600.255722222224,19164.11774814815,19501.064585185184,19261.683074074073,19802.822011111115,20460.01432962963,21157.977751851846,20151.843796296296,9707.330744444444,9789.56320740741,9797.239896296296,9821.18268888889,9809.962614814815,10027.428633333335,10297.246977777779,10827.827974074073,9885.656725925926,9486.061855555556,9200.259988888887,8995.101118518518,8819.389381481484,8728.747029629629,8659.788748148147,8748.366529629631,8954.663385185184,9247.127444444444,9405.858814814814,9271.254522222222,9499.932940740742,9796.815999999999,10109.687651851851,9588.674892592593,10651.641848148147,10709.663322222223,10706.418114814815,10693.368911111113,10633.419685185185,10785.121444444445,10983.941803703703,12008.42293703704,11177.656740740742,10476.386548148148,10134.03762222222,9906.679037037036,9677.012274074074,9445.215218518519,9294.178837037038,9329.45447037037,9645.591996296298,9916.990548148151,10095.205700000002,9990.428196296298,10302.889233333335,10663.198066666668,11048.289970370372,10563.16928888889,19888.06467021605,9519.798740277778,10368.265908950618,11320,37.68150358,127.04783429999999
11320660,20104.13963703704,20173.52782592592,20265.40417777778,20299.107655555552,20059.317199999998,19898.68385925926,19644.78848518519,19135.446470370367,18551.985548148146,17888.57058518519,17546.110677777775,17199.800151851854,16934.32632222222,16717.437666666665,16472.870096296298,16361.074114814815,16228.620192592594,16303.758440740745,16639.375959259258,17102.24182962963,17573.925870370367,18029.599488888893,18454.04375925926,19767.526259259255,8823.54005925926,8876.791085185187,8942.668455555557,8964.609837037036,8841.964959259261,8706.797722222223,8470.81227037037,8148.771992592592,7939.5276111111125,7664.881362962964,7501.774066666667,7343.589025925926,7224.463455555555,7155.1278740740745,7017.0124,6970.243966666667,6926.477918518519,6991.334803703704,7216.0573370370375,7459.616966666667,7707.568581481482,7915.788596296296,8112.171085185186,8663.338999999998,11280.59971111111,11296.736529629628,11322.735951851853,11334.497925925927,11217.351933333332,11191.886070370372,11173.976214814815,10986.674540740742,10612.458248148148,10223.689481481482,10044.336199999998,9856.211025925926,9709.862907407409,9562.31018148148,9455.85745925926,9390.830155555555,9302.142562962963,9312.4237,9423.318748148147,9642.625181481482,9866.357440740741,10113.81045925926,10341.872903703703,11104.187170370371,18222.986761419754,7899.372101388889,10323.614695987655,11320,37.65409629,127.02061
11320670,20851.133211111115,20931.42502962963,21217.644644444445,21442.853081481484,21606.517277777773,21316.194529629633,20714.455351851855,19868.475618518518,19333.41762592593,18881.328555555552,18482.656507407413,18271.596255555556,17937.83410740741,17683.466355555556,17648.650425925927,17643.955559259262,17847.073137037038,18168.58323333333,18475.62103703704,19174.447629629627,19672.37254074074,20321.849796296297,21058.41807037037,20706.785066666664,9645.620014814815,9689.569222222222,9824.877629629627,9952.410714814816,10033.366825925927,9817.27711851852,9436.148911111111,8966.284507407407,8713.131366666667,8511.500918518519,8295.528296296296,8245.668188888889,8143.9519222222225,8004.36862962963,8026.849625925927,8078.467477777777,8187.071255555556,8366.525855555556,8495.947848148147,8878.005507407406,9138.546762962962,9424.27488888889,9764.421425925926,9547.149951851852,11205.513159259257,11241.855977777775,11392.766744444443,11490.44235185185,11573.150596296296,11498.917185185186,11278.30641111111,10902.191203703704,10620.286144444446,10369.827433333332,10187.128285185185,10025.928100000001,9793.88213333333,9679.098033333332,9621.800451851854,9565.488192592593,9660.002037037037,9802.057751851853,9979.673214814815,10296.441977777777,10533.82567037037,10897.574766666665,11293.996748148149,11159.635207407408,19552.364777006176,8966.123536111112,10586.241240740741,11320,37.65644733,127.03758429999999
