year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2018,9,7호선,가산디지털단지,547,2,6955,4312,9954,17551,18252,84573,20875,337707,18980,167437,17858,51505,21764,39459,28550,38256,36467,39758,38588,38051,51058,35541,62984,35454,122078,33268,268030,34810,129568,27176,73187,15661,67644,12246,33675,10891,14863,7621,1869,2769,12,59,1,8,0,0,1034115,1045230,37.481072,126.88234299999999
2018,9,7호선,가산디지털단지,547,2,6955,4312,9954,17551,18252,84573,20875,337707,18980,167437,17858,51505,21764,39459,28550,38256,36467,39758,38588,38051,51058,35541,62984,35454,122078,33268,268030,34810,129568,27176,73187,15661,67644,12246,33675,10891,14863,7621,1869,2769,12,59,1,8,0,0,1034115,1045230,37.481072,126.88234299999999
2018,9,7호선,가산디지털단지,547,2,6955,4312,9954,17551,18252,84573,20875,337707,18980,167437,17858,51505,21764,39459,28550,38256,36467,39758,38588,38051,51058,35541,62984,35454,122078,33268,268030,34810,129568,27176,73187,15661,67644,12246,33675,10891,14863,7621,1869,2769,12,59,1,8,0,0,1034115,1045230,37.481072,126.88234299999999
2018,9,7호선,가산디지털단지,547,2,6955,4312,9954,17551,18252,84573,20875,337707,18980,167437,17858,51505,21764,39459,28550,38256,36467,39758,38588,38051,51058,35541,62984,35454,122078,33268,268030,34810,129568,27176,73187,15661,67644,12246,33675,10891,14863,7621,1869,2769,12,59,1,8,0,0,1034115,1045230,37.481072,126.88234299999999
2018,9,경부선,가산디지털단지,1306,8,7990,1668,7923,8904,15035,37614,15013,135508,13078,63207,11887,21560,12297,18430,13368,17451,15448,18970,15618,18680,17548,18759,20630,20840,41695,23275,97590,28451,45363,23879,28308,13908,23815,14033,16228,12411,7394,7529,197,1258,17,27,0,0,0,0,506370,428460,37.481072,126.88234299999999
2018,9,경부선,가산디지털단지,1306,8,7990,1668,7923,8904,15035,37614,15013,135508,13078,63207,11887,21560,12297,18430,13368,17451,15448,18970,15618,18680,17548,18759,20630,20840,41695,23275,97590,28451,45363,23879,28308,13908,23815,14033,16228,12411,7394,7529,197,1258,17,27,0,0,0,0,506370,428460,37.481072,126.88234299999999
2018,9,경부선,가산디지털단지,1306,8,7990,1668,7923,8904,15035,37614,15013,135508,13078,63207,11887,21560,12297,18430,13368,17451,15448,18970,15618,18680,17548,18759,20630,20840,41695,23275,97590,28451,45363,23879,28308,13908,23815,14033,16228,12411,7394,7529,197,1258,17,27,0,0,0,0,506370,428460,37.481072,126.88234299999999
2018,9,경부선,가산디지털단지,1306,8,7990,1668,7923,8904,15035,37614,15013,135508,13078,63207,11887,21560,12297,18430,13368,17451,15448,18970,15618,18680,17548,18759,20630,20840,41695,23275,97590,28451,45363,23879,28308,13908,23815,14033,16228,12411,7394,7529,197,1258,17,27,0,0,0,0,506370,428460,37.481072,126.88234299999999
2018,9,경강선,경기광주,0,0,1439,240,10187,1617,27209,4084,31645,9230,17563,4401,12146,3775,10761,4707,10451,5261,9527,6455,8519,7392,7672,9440,8892,11685,10259,15766,8602,24084,5088,23608,3473,17786,2486,13743,1789,10356,660,7290,0,72,0,0,0,0,0,0,180992,190386,37.399907,127.25263000000001
2018,9,3호선,녹번,49,2,7744,1550,17415,11211,47361,7860,57042,15919,34698,11819,22457,9037,19509,8834,19897,10336,18643,11816,16697,12655,15975,15372,19174,19930,21740,24694,19170,34589,10018,36253,6976,23568,5977,22489,4413,21515,2022,14682,213,3821,7,64,0,0,0,0,318016,369166,37.600927,126.93575600000001
2018,9,4호선,총신대입구(이수),75,2,7204,912,17660,10278,49743,20625,63818,45402,42408,36927,32898,28352,33277,27763,34246,30802,35556,33923,35223,36163,34467,40559,34770,48984,38968,58826,46352,82296,30371,65555,25872,37275,25060,32929,21550,30583,11791,18512,1509,5295,15,207,0,4,0,0,692174,624776,37.486263,126.98198899999998
2018,9,4호선,총신대입구(이수),75,2,7204,912,17660,10278,49743,20625,63818,45402,42408,36927,32898,28352,33277,27763,34246,30802,35556,33923,35223,36163,34467,40559,34770,48984,38968,58826,46352,82296,30371,65555,25872,37275,25060,32929,21550,30583,11791,18512,1509,5295,15,207,0,4,0,0,692174,624776,37.486263,126.98198899999998
2018,9,4호선,총신대입구(이수),75,2,7204,912,17660,10278,49743,20625,63818,45402,42408,36927,32898,28352,33277,27763,34246,30802,35556,33923,35223,36163,34467,40559,34770,48984,38968,58826,46352,82296,30371,65555,25872,37275,25060,32929,21550,30583,11791,18512,1509,5295,15,207,0,4,0,0,692174,624776,37.486263,126.98198899999998
2018,9,4호선,총신대입구(이수),75,2,7204,912,17660,10278,49743,20625,63818,45402,42408,36927,32898,28352,33277,27763,34246,30802,35556,33923,35223,36163,34467,40559,34770,48984,38968,58826,46352,82296,30371,65555,25872,37275,25060,32929,21550,30583,11791,18512,1509,5295,15,207,0,4,0,0,692174,624776,37.486263,126.98198899999998
2018,9,분당선,구룡,3,0,489,356,1282,2604,3193,8205,4370,5175,3840,2382,3026,1607,3313,1583,2841,1608,2618,2147,2370,2007,3166,2327,6689,2544,4250,2941,4893,3441,2062,3360,1079,2164,1786,2030,490,1944,236,1865,9,198,0,1,0,0,0,0,50489,54020,37.486839,127.058856
2018,9,안산선,오이도,172,4,6003,198,15122,9265,35173,14974,29103,17502,19974,9576,16616,9965,15474,11811,15816,12189,14216,13576,13606,14130,14570,15154,17366,17570,24387,22023,21818,27815,15037,25603,10721,19482,8557,17065,7102,16198,2241,12353,132,5489,0,623,0,0,0,0,292565,305052,37.362357,126.73871399999999
2018,9,안산선,오이도,172,4,6003,198,15122,9265,35173,14974,29103,17502,19974,9576,16616,9965,15474,11811,15816,12189,14216,13576,13606,14130,14570,15154,17366,17570,24387,22023,21818,27815,15037,25603,10721,19482,8557,17065,7102,16198,2241,12353,132,5489,0,623,0,0,0,0,292565,305052,37.362357,126.73871399999999
2018,9,안산선,오이도,172,4,6003,198,15122,9265,35173,14974,29103,17502,19974,9576,16616,9965,15474,11811,15816,12189,14216,13576,13606,14130,14570,15154,17366,17570,24387,22023,21818,27815,15037,25603,10721,19482,8557,17065,7102,16198,2241,12353,132,5489,0,623,0,0,0,0,292565,305052,37.362357,126.73871399999999
2018,9,안산선,오이도,172,4,6003,198,15122,9265,35173,14974,29103,17502,19974,9576,16616,9965,15474,11811,15816,12189,14216,13576,13606,14130,14570,15154,17366,17570,24387,22023,21818,27815,15037,25603,10721,19482,8557,17065,7102,16198,2241,12353,132,5489,0,623,0,0,0,0,292565,305052,37.362357,126.73871399999999
2018,9,경인선,백운,137,2,8248,2051,15138,3448,33296,6250,32388,14834,21130,9871,16593,7706,15393,9108,15514,10492,13998,10758,12849,12084,12562,13108,12895,17512,14578,21535,12918,26578,8236,27148,6525,18637,6277,17023,4598,14553,2488,11272,305,3434,1,27,0,0,0,0,257431,267948,37.483664000000005,126.707704
2018,9,경원선,지행,37,1,4910,281,11014,3190,23041,5859,25924,13446,17261,8734,12476,7926,12409,6991,12576,8139,12387,10096,9928,9972,10264,12283,13476,14895,13662,21425,14539,20999,8364,22230,6785,16100,6117,12342,5005,12057,2870,10585,138,3218,0,18,0,0,0,0,220787,225164,37.892334000000005,127.05571599999999
2018,9,9호선,신목동,1,0,1700,365,5879,1290,17488,3256,16740,5701,8515,4052,6233,3053,5792,2905,5766,3680,5497,4705,5120,4547,4928,5005,5960,6066,7559,7348,6939,12025,3515,10894,2599,7166,2113,6615,2078,6666,876,4950,158,1711,4,19,0,0,0,0,102019,117477,37.544277,126.88308
2018,9,7호선,천왕,31,1,5586,1104,11688,5045,34441,7420,38600,12368,21689,7831,15238,6384,12409,7246,12629,9322,12344,10108,11084,10639,11797,12528,13907,14093,13252,17025,12626,26956,8163,27190,5666,16447,4661,14906,3251,14199,1465,9801,198,3067,0,52,0,9,0,0,233741,252712,37.486637,126.83871299999998
2018,9,9호선,양천향교,2,0,4108,1084,9792,8765,26157,8591,24215,23971,15019,11586,11224,6966,11315,6675,11788,7864,11521,8003,10721,8780,11334,9788,14832,11853,17005,14236,21301,20429,9464,22347,6256,15225,5631,13913,4184,13883,2056,10394,359,3556,3,41,0,0,0,0,227950,230303,37.568381,126.841333
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,5호선,김포공항,2,0,482,2361,2317,8056,6775,13055,8743,14791,8582,11604,7174,11246,9715,13496,10170,15069,12836,15258,14097,14463,17181,13713,16405,14771,20612,15443,26479,15022,19925,10062,15814,5106,14242,3214,12731,2063,4271,1006,249,410,5,6,0,2,0,0,200217,230823,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,9호선,김포공항,7,0,2090,2461,4254,14919,12040,18702,13941,21310,12636,18920,10771,19746,13364,20925,13000,24352,14764,25251,16728,24654,19643,22882,17941,25472,21848,30107,25407,32249,20895,22133,17318,10516,16630,7435,16482,5999,5805,3904,168,2418,4,241,0,2,0,0,354598,277747,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
2018,9,경의선,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,37.562434,126.80105800000001
