line,station,year,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2호선,구로디지털단지,2018.0,227.0,8.333333333333334,43444.083333333336,6314.75,57475.083333333336,22487.083333333332,153724.83333333334,73103.25,199577.58333333334,271233.75,129505.91666666667,160272.41666666666,80254.0,66099.58333333333,72362.16666666667,56325.0,77642.33333333333,56669.166666666664,79660.5,69972.58333333333,71860.58333333333,74414.0,73524.5,77821.58333333333,87659.08333333333,88071.83333333333,121287.58333333333,118644.5,245692.5,170241.66666666666,142125.66666666666,162533.0,86056.66666666667,104804.33333333333,74080.66666666667,105563.5,58582.75,109873.66666666667,30026.916666666668,69313.0,4632.833333333333,19368.583333333332,30.5,452.4166666666667,1.0833333333333333,24.666666666666668,0.5,6.25,1883618.9166666667,1891226.3333333333,37.485266,126.90140100000002
2호선,낙성대,2018.0,92.16666666666667,3.0833333333333335,12266.25,2351.6666666666665,28277.25,11675.833333333334,92982.91666666667,22827.25,139767.08333333334,49652.5,87815.75,40369.416666666664,47513.666666666664,32459.083333333332,41626.833333333336,26583.5,44924.083333333336,31379.916666666668,45483.166666666664,34235.916666666664,40180.5,34927.75,42235.5,39667.916666666664,45387.0,45915.75,52425.25,58785.583333333336,63469.166666666664,95654.75,39239.083333333336,99955.91666666667,28879.166666666668,65232.833333333336,27968.666666666668,63273.75,22452.916666666668,65800.83333333333,12850.583333333334,45548.916666666664,2161.0,14103.333333333334,14.833333333333334,346.5,1.0833333333333333,25.5,0.3333333333333333,9.75,880787.25,919940.0833333334,37.47692999999999,126.96369299999998
2호선,당산,2018.0,24.333333333333332,4.0,7560.166666666667,4275.333333333333,19163.333333333332,15231.916666666666,55069.416666666664,33105.416666666664,69285.33333333333,88038.08333333333,45359.916666666664,42606.333333333336,31679.25,23400.0,30086.416666666668,23365.0,30038.25,25313.416666666668,29694.916666666668,28194.083333333332,26812.166666666668,27717.416666666668,27395.75,30805.416666666668,31509.916666666668,36803.583333333336,45931.666666666664,47202.083333333336,70035.16666666667,74007.66666666667,38856.333333333336,64060.0,26391.583333333332,41163.166666666664,25180.25,40618.5,21188.333333333332,39958.833333333336,11240.0,26832.0,1860.0,7787.25,15.166666666666666,349.8333333333333,1.3333333333333333,20.083333333333332,0.4166666666666667,7.083333333333333,720866.5,646373.0833333334,37.534380000000034,126.90228099999992
2호선,도림천,2018.0,1.0,0.16666666666666666,391.3333333333333,359.3333333333333,1258.1666666666667,892.0,3317.5,5069.833333333333,3135.6666666666665,5881.666666666667,2077.3333333333335,2125.0,1797.5,1547.5833333333333,1475.3333333333333,1240.8333333333333,1935.5833333333333,1749.25,1639.9166666666667,1312.4166666666667,1847.0833333333333,1494.8333333333333,2243.9166666666665,1435.0,2970.6666666666665,1680.5833333333333,2621.5,1982.6666666666667,3471.75,2785.1666666666665,1982.0833333333333,2748.3333333333335,1099.8333333333333,1765.4166666666667,999.9166666666666,1571.5,488.6666666666667,1329.4166666666667,212.41666666666666,1006.5,42.25,384.5,0.6666666666666666,9.0,0.0,0.0,0.0,0.0,38371.0,37027.083333333336,37.51428700000001,126.88276799999996
2호선,동대문역사문화공원,2018.0,322.25,5.666666666666667,11444.75,1120.75,6887.833333333333,10085.75,9276.0,26256.166666666668,14639.583333333334,64811.083333333336,15880.083333333334,42886.583333333336,17534.75,38405.166666666664,21183.666666666668,36160.416666666664,25632.083333333332,37514.916666666664,28792.666666666668,42760.333333333336,33612.083333333336,39692.416666666664,41668.416666666664,36526.833333333336,49648.916666666664,34900.0,56001.75,37438.5,65162.666666666664,43368.583333333336,47526.833333333336,51238.333333333336,35631.75,35873.083333333336,33978.083333333336,27615.083333333332,31634.5,21702.333333333332,21622.833333333332,14625.833333333334,3370.3333333333335,5104.916666666667,13.25,178.25,2.1666666666666665,20.333333333333332,0.16666666666666666,5.416666666666667,648296.75,573163.1666666666,37.56513799999996,127.0078959999997
2호선,뚝섬,2018.0,25.916666666666668,3.6666666666666665,4379.666666666667,1873.6666666666667,9630.5,14788.666666666666,25233.333333333332,28568.75,34953.0,116985.0,22174.166666666668,57868.583333333336,17455.75,25118.75,17956.583333333332,20540.166666666668,19901.0,21394.5,22612.5,23169.166666666668,23000.666666666668,22066.916666666668,25577.0,23376.083333333332,30672.416666666668,25172.916666666668,41208.916666666664,29339.0,96596.58333333333,42101.916666666664,47831.666666666664,31390.583333333332,26911.5,18766.416666666668,26678.416666666668,17069.916666666668,18301.833333333332,17020.916666666668,7997.416666666667,11172.0,1238.5,4103.666666666667,8.75,113.41666666666667,0.8333333333333334,4.5,0.0,1.0833333333333333,552010.25,522339.0,37.54718400000001,127.04736699999997
2호선,문래,2018.0,9.833333333333334,1.9166666666666667,4194.166666666667,2525.0833333333335,13836.0,10876.0,45720.083333333336,31287.25,49031.5,111436.83333333333,29197.416666666668,57524.833333333336,22548.5,24035.333333333332,22801.083333333332,22515.916666666668,25208.75,23821.916666666668,26958.5,24951.0,26003.833333333332,24511.583333333332,28208.25,24182.333333333332,31352.416666666668,26472.833333333332,44649.166666666664,31377.666666666668,93776.0,48672.083333333336,42385.583333333336,43996.25,25858.916666666668,25241.0,25089.166666666668,22622.833333333332,20668.416666666668,21104.75,9375.416666666666,14686.583333333334,1556.1666666666667,4751.25,11.166666666666666,169.25,0.9166666666666666,5.333333333333333,0.08333333333333333,1.25,596771.0833333334,590449.5,37.51793299999999,126.89475999999998
2호선,방배,2018.0,18.0,1.5833333333333333,3504.6666666666665,3194.8333333333335,11127.083333333334,13790.833333333334,29335.75,29208.916666666668,42525.916666666664,83577.66666666667,32813.416666666664,59825.083333333336,24073.5,38414.25,25254.0,28438.916666666668,27867.75,29927.75,30707.25,31434.666666666668,32131.083333333332,30124.0,37098.75,28508.833333333332,44181.666666666664,30851.333333333332,52900.416666666664,37402.083333333336,80838.91666666667,46383.25,40021.916666666664,38850.916666666664,28742.416666666668,25084.0,29754.916666666668,23553.666666666668,24809.0,25293.75,10817.833333333334,15272.25,2185.0833333333335,4873.916666666667,10.333333333333334,62.75,0.6666666666666666,7.0,0.3333333333333333,2.4166666666666665,624084.6666666666,612720.6666666666,37.481426,126.99759599999999
2호선,봉천,2018.0,79.41666666666667,2.5833333333333335,17150.75,2803.8333333333335,30131.083333333332,11546.5,83048.08333333333,14215.5,117581.66666666667,28353.5,71220.91666666667,24707.166666666668,40508.916666666664,22264.583333333332,34890.166666666664,23281.666666666668,37429.583333333336,24675.583333333332,38367.5,27406.083333333332,31777.166666666668,29573.75,31548.25,36995.916666666664,35616.166666666664,42061.083333333336,37995.583333333336,52913.75,39047.583333333336,77175.75,24874.416666666668,74779.33333333333,19049.833333333332,47757.666666666664,17765.833333333332,46578.75,13504.5,46608.75,6083.166666666667,28920.666666666668,1027.0833333333333,8971.916666666666,10.416666666666666,347.5833333333333,0.75,3.5,0.0,6.0,671951.4166666666,730647.4166666666,37.48236200000001,126.94189200000004
2호선,사당,2018.0,101.25,6.833333333333333,14483.916666666666,4038.8333333333335,26979.916666666668,33193.666666666664,73435.5,56398.5,102212.5,84213.83333333333,73856.16666666667,64090.75,50637.583333333336,50739.25,48796.416666666664,60270.416666666664,56236.416666666664,61161.833333333336,63095.416666666664,60436.0,66767.0,59865.166666666664,65199.416666666664,69013.16666666667,67996.0,88799.66666666667,78315.08333333333,123545.41666666667,100515.83333333333,185347.25,76983.0,154007.5,72521.75,88445.66666666667,82197.91666666667,81560.41666666667,82746.5,83344.66666666667,48640.5,54848.75,8756.166666666666,17514.75,58.916666666666664,1196.5833333333333,8.583333333333334,37.833333333333336,0.6666666666666666,13.416666666666666,1482090.1666666667,1262459.1666666667,37.476529999999975,126.98168499999997
2호선,상왕십리,2018.0,30.166666666666668,5.833333333333333,5982.0,859.0833333333334,13944.333333333334,5361.166666666667,39806.083333333336,11520.916666666666,64505.0,39798.083333333336,34058.583333333336,21485.416666666668,22923.833333333332,14805.083333333334,21414.166666666668,13033.833333333334,22082.833333333332,14805.5,22066.666666666668,17060.75,19515.083333333332,17351.666666666668,19651.916666666668,19768.5,21567.166666666668,23432.916666666668,25275.083333333332,29856.166666666668,32370.166666666668,45824.0,21926.75,38311.5,14040.333333333334,25211.333333333332,12649.0,23964.583333333332,9646.083333333334,24595.75,4090.75,16420.833333333332,603.9166666666666,5564.333333333333,4.916666666666667,75.0,1.8333333333333333,8.25,0.0,1.75,409122.25,430144.5,37.56435399999999,127.029354
2호선,서초,2018.0,5.25,0.5,1416.75,5350.916666666667,8132.083333333333,20164.75,16643.666666666668,52270.166666666664,25495.833333333332,134884.16666666666,27503.75,99816.08333333333,21801.833333333332,47623.833333333336,31648.0,40195.583333333336,30245.166666666668,31271.416666666668,39472.833333333336,34137.166666666664,39295.166666666664,33571.5,43850.75,26270.666666666668,51524.416666666664,27916.5,65905.75,29121.583333333332,117339.0,33788.833333333336,53487.333333333336,25899.75,35237.583333333336,13327.833333333334,40608.166666666664,12222.416666666666,30058.75,12345.916666666666,10010.916666666666,7320.25,1535.75,2020.5,6.916666666666667,24.0,0.9166666666666666,3.5833333333333335,0.0,1.5833333333333333,689549.5,693239.3333333334,37.491896999999994,127.00791699999998
2호선,선릉,2018.0,132.0,4.416666666666667,6307.166666666667,6229.416666666667,13355.083333333334,41202.5,25217.0,113900.33333333333,38633.5,305209.8333333333,38143.166666666664,226181.83333333334,40646.666666666664,93052.83333333333,53453.75,66129.75,62174.333333333336,60561.583333333336,74735.33333333333,69797.58333333333,81168.0,61583.166666666664,99586.66666666667,54788.25,138418.33333333334,54358.333333333336,163678.08333333334,59519.583333333336,306905.75,68496.16666666667,163265.58333333334,49854.833333333336,100874.83333333333,28795.083333333332,107242.83333333333,24370.25,87389.75,22689.166666666668,35599.666666666664,14249.833333333334,5935.583333333333,6489.666666666667,27.166666666666668,225.41666666666666,7.833333333333333,11.416666666666666,0.9166666666666666,4.75,1427706.0,1644785.0,37.50450300000005,127.04900799999997
2호선,성수,2018.0,34.083333333333336,3.6666666666666665,6087.0,3930.0833333333335,11415.166666666666,29021.583333333332,26980.083333333332,66914.91666666667,35447.333333333336,249945.66666666666,27945.416666666668,90239.25,23895.416666666668,38786.083333333336,24584.0,31280.0,27655.333333333332,30128.166666666668,32266.5,33428.666666666664,35282.416666666664,32780.75,38710.75,34169.666666666664,46033.083333333336,35463.416666666664,72877.41666666667,40239.916666666664,177409.66666666666,48580.833333333336,88066.33333333333,38001.333333333336,46221.5,22685.666666666668,43524.416666666664,19853.083333333332,32612.333333333332,18245.083333333332,14957.583333333334,13091.333333333334,1995.0,7952.75,17.583333333333332,1299.25,3.75,41.333333333333336,0.16666666666666666,1.1666666666666667,886083.6666666666,816006.25,37.544581,127.05596100000001
2호선,시청,2018.0,66.91666666666667,1.5833333333333333,1282.3333333333333,1875.9166666666667,2429.9166666666665,17622.916666666668,5730.416666666667,72564.41666666667,9068.0,223767.41666666666,12447.083333333334,88057.66666666667,17923.5,31640.75,25383.75,29736.416666666668,26036.416666666668,28614.583333333332,31775.666666666668,33069.5,36700.583333333336,29860.916666666668,42859.0,26189.75,48096.333333333336,24103.916666666668,76589.91666666667,25218.25,179862.33333333334,26660.333333333332,76932.0,16119.0,50884.833333333336,9090.916666666666,48430.416666666664,8285.833333333334,33241.416666666664,7739.416666666667,14161.083333333334,5485.916666666667,2136.75,1701.8333333333333,236.0,114.0,257.3333333333333,7.25,0.6666666666666666,2.9166666666666665,707531.4166666666,744483.75,37.56471800000002,126.97710800000003
2호선,신답,2018.0,7.416666666666667,0.8333333333333334,1019.9166666666666,137.33333333333334,1766.6666666666667,1027.5833333333333,6346.25,1146.1666666666667,9398.0,2051.4166666666665,3604.5833333333335,1215.8333333333333,2389.25,1336.0833333333333,2085.5,1414.75,2194.8333333333335,1551.4166666666667,2189.25,1684.3333333333333,1874.6666666666667,1905.0833333333333,1838.1666666666667,2505.5833333333335,2189.9166666666665,3266.75,2391.0,3562.6666666666665,2283.3333333333335,7521.666666666667,1389.9166666666667,6793.916666666667,753.25,3411.9166666666665,613.0833333333334,3699.5833333333335,572.5,2941.9166666666665,199.58333333333334,2292.9166666666665,31.25,590.1666666666666,0.6666666666666666,6.0,0.0,0.16666666666666666,0.0,0.0,50064.083333333336,47149.583333333336,37.570040000000006,127.04648100000001
2호선,신당,2018.0,71.41666666666667,3.9166666666666665,6763.25,1437.25,12655.083333333334,10273.416666666666,29493.5,18258.583333333332,45542.666666666664,43286.0,28427.916666666668,27438.666666666668,21410.25,20899.666666666668,21379.0,21513.416666666668,23601.083333333332,22361.25,25439.5,24395.083333333332,25429.333333333332,25101.166666666668,26351.416666666668,26537.333333333332,29581.083333333332,28986.583333333332,33806.0,34857.416666666664,40528.916666666664,46197.0,26952.75,37279.75,19496.25,23474.666666666668,17616.583333333332,21671.916666666668,13159.5,21878.25,7090.916666666667,14735.166666666666,1146.9166666666667,4930.0,11.583333333333334,87.5,1.5,16.333333333333332,0.0,3.0,475623.3333333333,457903.0,37.56597200000004,127.01782000000001
2호선,신대방,2018.0,169.66666666666666,5.083333333333333,28277.916666666668,2454.75,39597.5,11770.25,101853.08333333333,20207.583333333332,141240.33333333334,37813.916666666664,91904.0,26215.5,52425.333333333336,22901.666666666668,42645.166666666664,23143.333333333332,42723.666666666664,25054.5,41883.583333333336,29283.583333333332,36174.833333333336,32614.416666666668,34443.583333333336,42107.333333333336,37591.0,49223.083333333336,40432.5,64888.0,50010.583333333336,92014.5,31399.083333333332,91512.41666666667,22696.666666666668,62870.416666666664,17843.083333333332,66076.58333333333,13469.25,72094.0,6774.583333333333,43188.25,1168.9166666666667,12542.5,12.833333333333334,258.1666666666667,0.3333333333333333,10.083333333333334,0.0,5.416666666666667,828255.3333333334,876585.8333333334,37.487462,126.91314899999999
2호선,신도림,2018.0,3072.5,18.0,41451.833333333336,6200.25,57750.5,23867.166666666668,154181.08333333334,48647.75,161089.66666666666,132200.41666666666,104772.75,88594.66666666667,74125.0,80652.5,73154.16666666667,77317.16666666667,83609.5,85975.41666666667,90842.91666666667,90180.5,89732.83333333333,84288.0,94384.58333333333,90988.25,102288.75,103679.41666666667,119716.41666666667,128443.16666666667,164010.91666666666,193067.08333333334,106307.91666666667,173429.91666666666,89329.58333333333,99320.91666666667,90646.33333333333,91633.33333333333,73578.16666666667,93903.08333333333,34075.25,71197.83333333333,3807.1666666666665,32396.916666666668,34.416666666666664,3856.4166666666665,2.1666666666666665,40.833333333333336,0.5833333333333334,17.583333333333332,1799916.5833333333,1810910.5,37.50872499999998,126.89129500000007
2호선,신림,2018.0,311.5833333333333,15.25,44335.333333333336,5457.166666666667,82900.16666666667,24085.666666666668,235983.08333333334,38257.333333333336,343478.5,68709.58333333333,203023.66666666666,59503.833333333336,112464.16666666667,53911.666666666664,96886.58333333333,60844.666666666664,102282.75,66727.75,100948.83333333333,76239.58333333333,90143.33333333333,82939.08333333333,88177.25,99097.0,94982.0,119425.33333333333,105326.83333333333,156113.66666666666,113460.33333333333,254116.41666666666,81531.58333333333,270051.1666666667,65814.16666666667,170737.75,63369.666666666664,161960.41666666666,58226.416666666664,164781.66666666666,33818.916666666664,112716.83333333333,5681.25,36238.666666666664,38.166666666666664,847.25,3.25,16.333333333333332,1.5,26.0,2082820.0833333333,2124895.75,37.48420099999999,126.92971499999999
2호선,신설동,2018.0,21.333333333333332,1.25,1153.0833333333333,430.5,1477.0833333333333,2230.9166666666665,3202.0,6189.75,5471.0,16893.75,4716.833333333333,12657.333333333334,5352.416666666667,9314.75,6851.25,9239.833333333334,8127.916666666667,8944.25,9310.5,9372.833333333334,10262.5,8497.166666666666,11456.75,7563.75,11907.833333333334,6580.75,14490.333333333334,6992.666666666667,19129.916666666668,6621.166666666667,7972.0,5129.75,4894.416666666667,3481.75,4287.333333333333,3068.25,3056.9166666666665,3132.5,1139.1666666666667,2412.75,152.58333333333334,766.0,1.0833333333333333,136.75,0.0,0.4166666666666667,0.0,0.0,129658.83333333333,136430.91666666666,37.57529699999995,127.025087
2호선,신정네거리,2018.0,34.75,0.8333333333333334,8796.833333333334,1628.3333333333333,14552.75,4202.25,45011.25,5017.333333333333,42989.833333333336,11667.583333333334,25536.166666666668,8746.583333333334,16827.25,7420.416666666667,15463.583333333334,8348.333333333334,15401.25,9790.666666666666,14375.416666666666,11610.0,12355.083333333334,12753.333333333334,11712.75,15626.333333333334,13083.0,19643.083333333332,14121.333333333334,26404.5,13642.0,39257.5,8726.166666666666,37180.666666666664,6218.0,21830.75,5323.5,19879.833333333332,4313.083333333333,19026.25,1991.6666666666667,13412.5,303.0,3847.0,4.083333333333333,246.08333333333334,0.08333333333333333,0.16666666666666666,0.0,0.0,297540.3333333333,292766.0833333333,37.52007400000001,126.85291200000005
2호선,신촌,2018.0,133.75,6.166666666666667,12548.083333333334,4052.0,17503.416666666668,18221.833333333332,41054.5,42507.166666666664,59078.0,98217.0,45135.75,124888.83333333333,44972.666666666664,87833.16666666667,54693.75,82821.08333333333,69967.0,89346.91666666667,80136.5,98954.91666666667,79565.5,88893.25,90331.25,85129.83333333333,103911.41666666667,89484.5,126185.16666666667,109206.33333333333,132112.58333333334,152032.58333333334,100499.75,123192.58333333333,103321.83333333333,65719.08333333333,113505.75,53080.25,124559.5,48176.25,67096.91666666667,35192.75,10949.416666666666,11653.083333333334,71.83333333333333,315.6666666666667,38.583333333333336,26.166666666666668,7.833333333333333,5.083333333333333,1508956.5,1479265.0,37.555134,126.93689300000004
2호선,아현,2018.0,34.083333333333336,3.4166666666666665,4987.0,1003.0,10637.166666666666,5806.75,27411.583333333332,13067.5,38849.416666666664,23476.833333333332,24526.75,14626.916666666666,18258.583333333332,12704.583333333334,17255.25,10698.75,18800.333333333332,12688.416666666666,18426.916666666668,14131.666666666666,16275.666666666666,14447.0,17229.166666666668,16149.166666666666,22405.75,18445.166666666668,21547.083333333332,22651.75,22754.583333333332,30880.916666666668,14499.333333333334,27994.916666666668,10169.083333333334,18778.75,8734.833333333334,18477.583333333332,6306.916666666667,18798.333333333332,3141.3333333333335,13404.583333333334,524.0,4133.666666666667,5.666666666666667,89.58333333333333,1.5,3.9166666666666665,0.16666666666666666,1.75,312464.9166666667,324766.0833333333,37.557345,126.95614099999996
2호선,양천구청,2018.0,23.5,0.6666666666666666,4764.166666666667,1202.4166666666667,11603.416666666666,2378.5,32427.0,5726.583333333333,30041.75,10594.083333333334,18763.833333333332,6988.583333333333,12843.916666666666,5639.166666666667,11767.166666666666,5725.833333333333,12249.833333333334,7270.916666666667,10672.583333333334,8662.083333333334,9151.833333333334,9083.166666666666,8270.083333333334,10847.75,9363.5,13366.833333333334,10592.25,16964.833333333332,9993.166666666666,25744.916666666668,5073.583333333333,26347.75,3331.25,16185.583333333334,2866.5,14759.666666666666,2745.4166666666665,14353.75,948.5,11741.25,168.08333333333334,4139.0,0.75,86.83333333333333,0.0,0.16666666666666666,0.0,0.0,217810.33333333334,209656.58333333334,37.512398000000005,126.86581900000003
