year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2018,8,2호선,신림,292,15,44351,5339,84424,24747,236496,38140,340668,68833,199665,59217,109011,52271,92933,60028,97689,63691,95190,72913,84735,79376,84597,93154,92037,114927,102952,150186,113882,259103,79718,270068,67275,168563,61445,160544,56613,162630,32994,107055,5696,34944,7,312,0,1,0,0,2046057,2084396,37.484201,126.92971499999999
2018,8,분당선,보정,12,0,1099,72,3633,1456,9571,2507,11580,6312,7382,2840,5709,1993,4630,1939,4227,2196,3932,2505,3516,2475,3986,3674,4200,4033,5919,5076,4305,6561,2267,6311,1513,4529,1417,4081,1247,4092,458,2779,44,679,0,0,0,0,0,0,66110,82653,37.312752,127.10819599999999
2018,8,9호선,신논현,29,1,6190,1531,15171,17358,34981,43788,43340,97907,29218,86933,24898,47504,28528,43908,35154,43935,41265,47485,42408,45053,47168,44271,55620,48566,73545,61894,113313,98939,79430,80852,60985,39044,65966,30733,66873,27743,35651,18172,6311,5529,0,727,0,0,0,0,931873,908033,37.504598,127.02506000000001
2018,8,경춘선,평내호평,580,1,5599,1047,9889,2539,28372,4901,19454,9114,11081,6913,9697,6261,8092,5765,8825,7002,7639,6330,7146,7641,7772,7485,7860,8304,9113,14504,9713,15781,6018,22535,5090,12534,4900,10490,4451,8321,2022,7646,60,2401,0,0,0,0,0,0,167515,174811,37.653225,127.24449299999999
2018,8,3호선,잠원,3,0,1651,690,6061,5414,18151,8498,23998,11437,14626,8486,9675,5718,9749,6047,9875,7583,9764,8116,8776,7856,9505,8504,10605,9765,12967,12315,13327,19376,7899,16176,5294,10707,4680,10024,3797,12250,1276,6091,170,1908,0,0,0,0,0,0,176961,183864,37.512759,127.01122
2018,8,9호선,선유도,0,0,2313,1009,5921,4703,19390,10103,20717,41356,10286,14892,7554,7398,8023,6495,8638,6426,8109,7117,8146,7492,9119,8178,10444,8751,16959,10080,36059,19536,13401,16863,7720,9515,6453,8436,5048,8140,2234,5159,400,1727,0,3,0,0,0,0,203379,208952,37.53802,126.893525
2018,8,경의선,곡산,0,0,268,190,733,529,1515,1400,1626,2281,1079,718,706,602,610,738,650,666,745,558,780,580,924,643,942,771,1351,836,2013,1688,882,1220,612,800,457,627,263,682,125,352,9,136,0,0,0,0,0,0,16017,18308,37.645676,126.80176200000001
2018,8,5호선,신길,4,1,2403,463,3773,2119,10637,5221,16590,16883,6057,7021,3495,2945,3382,2857,3835,2991,3981,3936,3242,3425,3395,3775,4278,4530,6441,7878,12597,13833,5092,9343,3247,6435,3149,6755,2098,6696,1247,4607,176,1030,0,0,0,0,0,0,112744,101133,37.517122,126.917169
2018,8,5호선,신길,4,1,2403,463,3773,2119,10637,5221,16590,16883,6057,7021,3495,2945,3382,2857,3835,2991,3981,3936,3242,3425,3395,3775,4278,4530,6441,7878,12597,13833,5092,9343,3247,6435,3149,6755,2098,6696,1247,4607,176,1030,0,0,0,0,0,0,112744,101133,37.517122,126.917169
2018,8,5호선,신길,4,1,2403,463,3773,2119,10637,5221,16590,16883,6057,7021,3495,2945,3382,2857,3835,2991,3981,3936,3242,3425,3395,3775,4278,4530,6441,7878,12597,13833,5092,9343,3247,6435,3149,6755,2098,6696,1247,4607,176,1030,0,0,0,0,0,0,112744,101133,37.517122,126.917169
2018,8,5호선,신길,4,1,2403,463,3773,2119,10637,5221,16590,16883,6057,7021,3495,2945,3382,2857,3835,2991,3981,3936,3242,3425,3395,3775,4278,4530,6441,7878,12597,13833,5092,9343,3247,6435,3149,6755,2098,6696,1247,4607,176,1030,0,0,0,0,0,0,112744,101133,37.517122,126.917169
2018,8,경부선,신길,956,7,13378,2584,11829,5763,26150,15143,34635,29154,20987,10882,13602,7144,11227,6774,13221,7146,12021,8030,10334,8214,11063,9399,14011,11512,17900,16436,32945,22774,13736,19106,8860,13758,8491,14338,6054,13320,2887,8415,213,2556,0,3,0,0,0,0,232458,285562,37.517122,126.917169
2018,8,경부선,신길,956,7,13378,2584,11829,5763,26150,15143,34635,29154,20987,10882,13602,7144,11227,6774,13221,7146,12021,8030,10334,8214,11063,9399,14011,11512,17900,16436,32945,22774,13736,19106,8860,13758,8491,14338,6054,13320,2887,8415,213,2556,0,3,0,0,0,0,232458,285562,37.517122,126.917169
2018,8,경부선,신길,956,7,13378,2584,11829,5763,26150,15143,34635,29154,20987,10882,13602,7144,11227,6774,13221,7146,12021,8030,10334,8214,11063,9399,14011,11512,17900,16436,32945,22774,13736,19106,8860,13758,8491,14338,6054,13320,2887,8415,213,2556,0,3,0,0,0,0,232458,285562,37.517122,126.917169
2018,8,경부선,신길,956,7,13378,2584,11829,5763,26150,15143,34635,29154,20987,10882,13602,7144,11227,6774,13221,7146,12021,8030,10334,8214,11063,9399,14011,11512,17900,16436,32945,22774,13736,19106,8860,13758,8491,14338,6054,13320,2887,8415,213,2556,0,3,0,0,0,0,232458,285562,37.517122,126.917169
2018,8,분당선,기흥,114,2,4410,755,11299,5653,33064,9352,34088,12733,19868,7638,13892,6059,13125,6858,12989,7449,12868,8786,10879,9134,11599,10907,13767,12234,16306,17833,17364,28034,10010,29177,7169,21719,6530,17786,5575,16975,2540,13707,284,2951,0,0,0,0,0,0,245742,259644,37.275619,127.115936
2018,8,분당선,기흥,114,2,4410,755,11299,5653,33064,9352,34088,12733,19868,7638,13892,6059,13125,6858,12989,7449,12868,8786,10879,9134,11599,10907,13767,12234,16306,17833,17364,28034,10010,29177,7169,21719,6530,17786,5575,16975,2540,13707,284,2951,0,0,0,0,0,0,245742,259644,37.275619,127.115936
2018,8,분당선,기흥,114,2,4410,755,11299,5653,33064,9352,34088,12733,19868,7638,13892,6059,13125,6858,12989,7449,12868,8786,10879,9134,11599,10907,13767,12234,16306,17833,17364,28034,10010,29177,7169,21719,6530,17786,5575,16975,2540,13707,284,2951,0,0,0,0,0,0,245742,259644,37.275619,127.115936
