year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2018,2,2호선,신림,200,10,35565,4319,66345,19416,192625,29829,297893,59431,172216,52155,96650,47507,85098,52907,91342,61598,92612,70186,83017,79260,81410,91496,85105,108585,94682,135001,101216,216777,76112,241919,59892,152063,58079,140837,53996,144729,31697,97774,5354,32110,86,911,0,0,0,0,1838820,1863010,37.484201,126.92971499999999
2018,2,분당선,보정,25,0,797,35,2833,941,8271,2153,10012,3759,6960,1995,5312,1348,4751,1814,4093,2180,3882,2381,3502,2690,3656,3897,3389,4171,3699,4609,3293,5559,1989,5729,1340,3982,1240,3868,1091,3703,466,2680,34,584,0,1,0,0,0,0,58079,72628,37.312752,127.10819599999999
2018,2,9호선,신논현,45,0,5149,1275,11975,14868,28463,35885,34921,78736,24802,74141,21099,40446,24974,38749,31347,38037,36688,44731,40060,43270,43914,41667,50653,45133,64458,54528,92868,81677,69727,77448,53019,33020,59413,25751,60223,21576,33356,13697,6091,4299,36,429,0,0,0,0,809363,795254,37.504598,127.02506000000001
2018,2,경춘선,평내호평,388,0,4270,697,7007,1602,20852,3363,15665,7010,9849,5859,8397,4622,8209,5012,8652,5441,7547,6261,7324,7285,6930,7236,7661,8079,7736,11285,8175,14878,4934,16369,4100,10650,3580,9754,3367,6001,1913,7644,38,1934,0,0,0,0,0,0,140982,148224,37.653225,127.24449299999999
2018,2,3호선,잠원,5,0,1306,758,4824,5008,14294,6334,20171,8648,12057,6738,8649,5283,8701,5382,9134,6496,9113,7560,8309,7312,8374,7842,9167,8474,11313,10572,11063,15175,7339,14065,4584,8726,3869,8927,3112,10369,1115,5681,148,1672,1,22,0,0,0,0,151044,158661,37.512759,127.01122
2018,2,9호선,선유도,0,0,1816,748,5038,3510,15186,7619,17172,35526,8455,13872,6415,6571,6613,5477,7000,5723,7260,6274,7487,6851,8446,7195,8286,7468,12643,8450,29411,14770,13055,13286,6950,8511,5914,7290,4354,7271,2047,4636,305,1649,2,19,0,1,0,0,172717,175873,37.53802,126.893525
2018,2,경의선,곡산,0,0,133,108,504,287,1378,871,1231,1817,761,600,708,449,644,586,610,498,709,636,744,541,753,752,909,671,1053,871,1506,1021,594,1139,355,617,370,547,256,401,78,378,9,136,1,0,0,0,0,0,12926,15324,37.645676,126.80176200000001
2018,2,5호선,신길,5,0,1503,334,2816,1624,8447,4223,12951,14488,4654,5984,3135,3074,2882,2869,3427,2823,3772,3897,3116,3394,3332,3611,3917,4032,5474,6645,10420,10911,4434,8030,2843,5416,2959,5647,1941,5596,1137,3912,174,1045,2,6,0,0,0,0,97561,85354,37.517122,126.917169
2018,2,5호선,신길,5,0,1503,334,2816,1624,8447,4223,12951,14488,4654,5984,3135,3074,2882,2869,3427,2823,3772,3897,3116,3394,3332,3611,3917,4032,5474,6645,10420,10911,4434,8030,2843,5416,2959,5647,1941,5596,1137,3912,174,1045,2,6,0,0,0,0,97561,85354,37.517122,126.917169
2018,2,5호선,신길,5,0,1503,334,2816,1624,8447,4223,12951,14488,4654,5984,3135,3074,2882,2869,3427,2823,3772,3897,3116,3394,3332,3611,3917,4032,5474,6645,10420,10911,4434,8030,2843,5416,2959,5647,1941,5596,1137,3912,174,1045,2,6,0,0,0,0,97561,85354,37.517122,126.917169
