year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2018,5,2호선,건대입구,444,11,24320,2333,30099,17952,67047,31782,115500,82754,78810,63943,49198,63011,48370,64620,58109,76819,66447,85771,68534,84526,74210,89779,84891,104149,98920,137999,116069,203102,96131,173460,96345,103026,111300,88742,117998,82400,76345,52308,13594,19298,7,1526,0,0,0,0,1629311,1494262
2018,5,2호선,구의(광진구청),42,1,14615,1584,28820,12567,77734,16866,123102,42852,72133,28040,39183,22784,34547,21687,35498,24714,36501,27654,31489,30107,30646,37058,34255,43185,38809,54854,48169,86125,29054,77679,22561,53209,20949,51172,17901,51896,10974,31717,1736,10627,2,218,0,0,0,0,726596,750696
2018,5,2호선,강변(동서울터미널),26,1,10973,4935,34267,39901,105976,46718,149281,65364,116829,60265,95853,56565,89216,55495,84908,63852,83560,73954,78448,80769,77104,94255,81410,102580,93535,116665,101563,159091,89174,134147,69891,95553,59518,84730,47560,80925,19544,44207,2454,11632,7,152,0,1,0,0,1471757,1493089
2018,5,2호선,잠실나루,18,1,3402,1815,16294,11152,54466,25506,64361,44310,40175,31652,31530,24023,30904,21579,30756,24979,28117,27639,27925,25794,29830,26027,34443,27228,37671,31900,40695,48421,23831,43350,18158,28869,14002,27037,9222,27824,4407,17989,720,6162,0,136,0,0,0,0,523393,542927
2018,5,2호선,잠실(송파구청),73,5,15705,6427,58869,47951,146713,100666,212613,192917,152880,190981,107364,129529,106744,136411,119809,136554,134498,142648,138409,141066,157756,152635,176438,161583,219877,186613,285198,259195,212133,207661,202321,128856,170911,118026,136767,120531,46805,74246,5632,18888,3,491,0,0,0,0,2653880,2809463
2018,5,2호선,잠실새내,64,0,7254,938,22172,11669,72818,21335,100204,32123,61616,37655,42153,29256,39942,31389,40996,37530,41133,42527,36995,45111,38729,50851,45367,58681,50821,74317,55913,103354,44052,91485,37358,56289,39480,48665,39491,48053,25928,27668,4325,9714,5,281,0,0,0,0,858891,848770
2018,5,2호선,종합운동장,35,1,3200,1637,9713,17576,25613,33883,34875,45790,26112,28172,19234,21406,19320,19535,20136,29590,20140,53492,20522,35789,25061,41156,34752,58635,60794,81583,37079,114807,27747,51988,40787,22952,81192,20674,96407,22184,23778,13408,726,4208,1,212,1,1,0,0,718679,629208
2018,5,2호선,삼성(무역센터),226,3,5597,5568,9646,41462,22053,129837,29995,340693,30421,262244,31109,129644,44650,110169,58058,105827,78113,115612,94321,103860,117922,89005,137966,80171,189719,82566,316572,91029,209403,62445,151378,32396,134571,23324,104678,22241,31352,12029,4574,6512,2,2449,0,0,0,0,1849086,1804118
2018,5,2호선,선릉,142,6,6686,6311,14148,43704,27463,121685,41254,299505,40515,226359,42515,91624,55234,65596,64166,58947,75919,67111,82502,61615,98498,54106,140900,55081,160585,61157,305891,68108,164153,49361,101888,30190,111731,25199,89255,24674,37152,14958,6328,7120,3,204,0,0,0,0,1432621,1668804
2018,5,2호선,역삼,40,1,4547,7917,10622,38514,17843,123142,29330,356902,28312,266371,29818,108940,39107,70478,45969,59466,56922,70623,62411,62412,78680,55453,94925,50341,148806,55006,288634,65902,150570,51590,91493,29153,98191,22972,71212,20601,30462,13711,5610,4625,6,64,1,1,0,0,1534185,1385489
2018,5,2호선,강남,253,8,16278,12275,25615,59410,49170,188532,78236,362600,67318,355088,66524,184944,88056,153514,113913,155004,149729,185213,153251,163207,180605,156527,202389,160504,258545,194735,397615,270962,277934,212492,227130,103058,277500,78755,302013,70017,136524,42681,24210,12996,12,195,0,0,0,0,3122717,3094585
2018,5,2호선,교대(법원.검찰청),19,1,3265,7312,15283,32426,31399,75449,45149,171000,37599,158512,36553,81549,43683,67817,46029,64092,56703,71330,63133,66256,68946,60950,71396,60510,95656,70535,163927,91265,89181,65062,67825,37171,76699,32667,75136,33160,29114,19014,5722,5970,3,53,0,0,0,0,1272101,1124419
2018,5,2호선,서초,3,0,1429,5438,7482,21110,17477,54418,26651,135641,28195,98980,22424,49211,31731,38706,31178,31535,40213,33956,39789,32971,45463,26203,51099,28384,65096,30324,117856,34250,52761,26408,35228,14042,40839,12928,31845,13213,10521,7839,1542,2230,0,20,0,0,0,0,697807,700837
2018,5,2호선,방배,21,1,3774,3507,12477,15585,32223,30776,45181,89553,35227,67091,25398,47266,26579,31644,29356,34798,32040,33782,34625,32830,40728,30508,49915,33126,58346,41199,85416,48316,43962,40401,32812,26915,34040,25349,28674,27549,12789,16813,2546,5570,4,43,0,0,0,0,682622,668130
2018,5,2호선,사당,91,2,14881,4470,29019,36457,75142,62106,104903,92918,75880,69499,53424,53796,49795,61315,57823,62402,66024,64141,67031,62253,65142,71256,69417,89252,80661,123203,101888,186113,80235,156081,73133,93141,82759,87615,82988,92203,48743,60602,8825,19529,7,1282,0,0,0,0,1549636,1289738
2018,5,2호선,낙성대,95,3,13335,2475,30197,12696,98136,25179,141636,51988,89947,44007,49393,36262,42517,27649,46901,33281,47373,35922,42381,35957,43853,40778,48557,47989,54418,61327,65281,98958,42531,102296,31964,68015,32756,66424,25021,70648,14289,48894,2410,15365,2,181,0,0,0,0,926294,964916
2018,5,2호선,서울대입구(관악구청),4258,21,34224,3375,52411,20396,147368,38688,205741,82593,134701,85951,82031,73244,74479,60597,79965,66162,87718,73241,81053,71879,85453,78277,91544,89997,106373,112864,119115,172709,80449,174369,66411,111791,67090,107932,62122,114015,35259,76658,6206,27059,1,5517,0,0,0,0,1647335,1701732
2018,5,2호선,봉천,79,2,18471,2974,32700,11995,86767,15499,119892,28777,74293,25551,42611,22886,36378,23682,38642,24647,38602,27834,31777,30101,31959,38453,35655,43058,38227,54909,39389,80363,26348,75442,20337,49901,18791,48721,14258,49120,6402,30634,1075,9328,2,343,0,0,0,0,694220,754594
2018,5,2호선,신림,351,13,48178,5962,89171,26305,246416,40449,350126,70799,214472,62972,119646,56772,102026,62997,107482,68450,106021,78623,93239,84714,90732,101998,97798,122234,106940,159449,115681,258624,85062,273866,68196,179344,66034,169790,60265,177710,35396,121303,5946,38999,4,935,0,0,0,0,2162308,2210849
2018,5,2호선,신대방,148,3,31593,2633,42757,13179,107597,21292,146276,39242,97471,27846,56888,24150,46452,24474,45536,26358,43776,31320,38279,34957,36293,44348,39155,51307,41814,68154,51186,95927,33349,94645,24314,67373,19618,69530,14485,77934,7229,47009,1211,13815,0,181,0,1,0,0,875678,927297
2018,5,2호선,구로디지털단지,208,9,48248,6758,61752,23919,160321,76583,205023,271176,136701,158837,85279,66919,76492,57639,80624,58764,82688,71195,73641,76719,73392,80927,88126,90679,121790,120609,246393,174412,141955,165889,87940,109543,76419,111123,59913,116813,30677,74383,4738,20833,2,400,2,0,0,0,1934129,1944134
2018,5,2호선,대림(구로구청),472,21,44061,4480,38557,14939,82763,26399,113885,69555,84512,47711,52439,40237,44154,43505,45538,40782,47194,44255,41853,44381,42138,50779,46121,56740,52905,78312,72538,92569,44729,77236,32895,55897,26807,66355,19349,71455,10352,37478,1431,9999,4,348,0,0,0,0,973433,946243
2018,5,2호선,신도림,3210,22,44427,6554,62929,27065,160899,51921,166354,133068,112176,91305,79811,82236,77391,78265,86702,87538,93734,89672,91083,83483,93833,92207,100226,104647,116541,129298,161786,196679,109041,177567,92518,105705,92265,97035,75053,100695,34831,77522,4033,34807,11,4441,0,0,0,0,1851732,1857662
2018,5,2호선,문래,7,1,4563,2453,15075,11427,47298,32324,50849,110230,31274,57832,23940,24776,23746,23681,25643,24981,27905,25718,26579,25479,28629,24847,31518,26978,43576,31429,92137,49844,43697,44303,26424,26315,25650,23644,21149,22679,9525,15768,1560,5052,3,185,1,1,0,0,609947,602759
2018,5,2호선,영등포구청,82,1,7737,3643,15464,15815,46363,38592,51305,119659,35907,56714,27756,29187,28883,26122,30094,28022,31026,29119,30861,29302,33171,29190,38024,32536,47776,36936,103775,55043,44404,46468,31955,29071,30575,26966,25351,26016,10975,18450,1802,6760,5,201,0,0,0,0,683813,675227
2018,5,2호선,당산,28,3,7867,4525,20197,16517,55772,35343,70469,90898,47830,47048,34239,25882,31957,24904,31644,26202,30967,29613,27398,29618,28063,32704,32323,38396,47158,48521,71293,74664,41254,64520,27509,43220,26644,42850,22018,42583,11597,29102,2102,8545,5,332,0,0,0,0,755990,670324
2018,5,2호선,합정,109,7,11211,4341,20915,22011,51549,39880,63452,101988,43536,83238,34437,51997,35294,48640,39572,53606,44439,61706,44489,58414,48945,58409,54707,64037,72835,79452,115989,116030,81315,101795,65862,55509,76460,43987,78679,38968,44998,29240,7312,10146,7,225,0,0,0,0,1123626,1038021
2018,5,2호선,홍대입구,2125,14,49918,5100,44703,22880,78881,43096,97234,125366,76211,151606,68284,117358,74232,128740,87820,161121,101020,184515,112735,183647,135910,180665,162012,193572,195050,220841,231667,284984,191981,244173,186198,147942,227729,114876,254037,98434,149856,75038,19835,28509,8,2657,0,0,0,0,2715134,2547339
2018,5,2호선,신촌,218,5,15987,4473,19808,19950,42899,47744,60426,107933,47654,132858,47134,97052,55141,87779,70579,92905,81281,101489,81294,90023,92715,88762,105977,92407,130791,113132,138434,160385,106043,130313,109428,72398,122297,58072,143087,53211,82069,39853,13321,14079,4,236,0,0,0,0,1605059,1568387
2018,5,2호선,이대,28,1,3834,1844,7698,11615,19790,24088,27911,51837,21363,83392,18616,63954,24009,47188,37880,53854,41929,51491,40937,40750,51201,39768,61216,39379,74092,41858,68730,48433,47080,38182,40895,22927,45372,21189,33593,21421,12982,16871,1590,5841,0,102,0,0,0,0,725985,682736
2018,5,2호선,아현,31,2,5387,932,11964,5347,29516,15006,40221,26182,25960,15796,19111,14863,17711,12032,19714,13785,19284,14879,16710,15057,17880,16763,23877,18719,22265,23357,24451,31571,16048,29504,11480,20008,10253,19966,7999,20313,4026,15050,718,4799,0,83,0,0,0,0,334014,346593
2018,5,2호선,충정로(경기대입구),32,14,4241,1189,8744,7515,19932,23769,27385,72472,18445,38744,14518,15029,15663,14291,15886,13980,16773,16020,16292,15089,17183,14815,20524,15999,25011,20043,60712,25527,24376,21314,14401,15003,13313,14375,10542,14327,4733,10224,849,3438,0,91,0,0,0,0,373268,351541
2018,5,2호선,용답,20,0,2559,238,3884,1229,9570,1691,14589,4498,6816,5910,4932,3825,4309,2739,4733,3146,4654,3710,4245,3459,4409,4610,5598,6269,5468,6644,4587,10317,3180,8717,2304,5762,1669,6684,1402,6623,630,4512,123,1299,0,8,0,0,0,0,91890,91679
2018,5,2호선,신답,7,0,1025,137,1797,1489,6116,1299,9085,2081,3426,1235,2386,1294,2055,1401,2222,1508,2132,1817,1902,1892,1806,2539,2248,3240,2496,3416,2275,7086,1399,6451,774,3425,652,3501,582,3014,218,2415,34,577,0,1,0,0,0,0,49818,46648
2018,5,2호선,신설동,17,1,1283,408,1579,2405,3246,6416,5678,17437,5109,12923,5680,9508,7315,9560,8710,8830,9642,9184,10761,8644,11507,7594,11507,6674,14260,6948,18670,6761,8420,5190,5233,3769,4218,3205,3269,3402,1186,2683,161,935,0,166,0,0,0,0,132643,139452
2018,5,2호선,도림천,1,1,442,365,1281,928,3356,5974,2853,5853,2004,1910,1856,1572,1546,1164,1934,1673,1595,1291,1802,1505,2035,1376,3109,1627,2494,1874,3335,2698,2091,2816,1053,1737,1054,1625,545,1400,241,1141,47,432,1,7,0,0,0,0,38969,36692
2018,5,2호선,양천구청,23,0,5134,1267,12765,2637,35087,6218,32001,11030,20847,7388,14151,5649,12709,6056,12754,7595,11341,9242,9408,9893,8546,11584,9481,14406,10793,17803,10470,26664,5546,27458,3669,17274,3136,16005,3194,15618,985,13067,173,4731,1,149,0,0,0,0,231734,224209
2018,5,2호선,신정네거리,44,1,9541,2102,16164,4533,48357,5464,46334,11870,28028,9032,18150,7741,16163,8635,16090,10740,14820,12212,12866,13920,11980,16938,13790,20048,14691,28065,13934,40739,9247,38774,6719,23432,5853,21884,4580,20445,2131,14586,320,4353,2,319,0,1,0,0,315834,311778
2018,5,2호선,용두(동대문구청),8,1,1076,135,1769,1071,5364,2602,8105,6505,4156,3518,3511,3459,3849,3916,4292,4125,4538,4662,4831,4596,5198,4825,5170,4951,5275,5056,6557,6918,3548,5933,2464,3651,1872,3579,1421,3059,536,2198,106,589,0,6,0,0,0,0,75355,75656
2018,5,3호선,지축,1,1,332,574,1736,2757,5670,1924,5959,2299,3873,2001,2721,1755,2152,1834,2248,1598,2178,1905,2136,1939,2290,2456,2873,3107,3224,3411,2496,5141,1298,4831,649,3448,380,2634,199,2198,108,1224,24,133,0,1,0,0,0,0,47171,44564
2018,5,3호선,구파발,136,8,10754,1938,33997,19125,97382,19732,91433,29602,51419,29702,34298,27361,30247,23504,30207,25176,31029,26118,28656,26586,30440,28953,40110,36833,42428,41617,35113,65257,24158,67421,19438,40169,16304,37985,14177,36423,4337,26666,577,9313,0,295,0,0,0,0,619784,668522
2018,5,3호선,연신내,255,10,31502,2271,62124,16275,163075,34447,192956,42443,113258,46000,77145,40691,70113,40782,73945,45448,70804,51814,62788,56367,63896,66092,73820,82448,70488,98301,65855,151354,48916,152222,37827,99058,34084,90147,31019,86295,15927,60540,2686,20880,0,11,0,0,0,0,1283896,1364246
2018,5,3호선,불광,27,1,11632,1610,24358,8787,65962,12578,77927,37020,46118,40292,32892,32965,30224,30498,30841,32672,34005,38404,32097,36303,33593,38428,37051,44002,38182,49015,40813,71806,25870,65486,20232,40735,18398,36457,13343,35279,5918,22735,958,7053,0,0,0,0,0,0,682126,622432
2018,5,3호선,녹번,39,2,8522,1924,21101,14621,58192,8587,66181,17726,40139,12989,25378,10084,21633,9477,21170,10877,19719,12550,17384,13474,16577,16730,19655,22154,24707,26424,21696,39756,11436,42147,7976,27550,6594,26230,4932,25498,2261,16908,272,4969,1,0,1,0,0,0,360677,417545
2018,5,3호선,홍제,58,4,10972,1692,27258,11117,73046,15122,84920,34583,55326,29451,38897,25962,35604,22831,36070,24565,34515,27235,31518,29083,32239,33654,35118,40019,37821,46229,39077,63247,22019,62414,17342,39824,14446,37957,11393,36686,5252,23909,718,6862,1,0,0,1,0,0,612447,645570
2018,5,3호선,무악재,24,1,2325,186,5793,2220,16734,3355,18901,6357,12009,4758,8289,4517,7481,4222,6937,4389,6486,5072,5396,5879,5322,6924,5474,8553,6988,10041,7264,14373,3967,14241,2896,9869,2463,9237,1741,9408,736,6556,108,1930,0,3,0,0,0,0,132091,129328
2018,5,3호선,독립문,137,4,5665,651,8180,6859,19701,18001,25085,22973,18337,24204,15887,22386,16152,15437,17597,14008,17971,15919,19067,15979,20039,15294,21814,16244,19725,18636,20146,20518,10808,18234,8088,12469,6738,11124,4883,10534,1624,7393,224,3624,1,1243,0,0,0,0,291734,279750
2018,5,3호선,경복궁(정부서울청사),65,0,3357,1835,6887,15490,17250,52677,27002,142375,25919,101206,22771,72756,30191,63058,37715,57778,47271,58849,56624,51087,67099,44606,81327,39685,90895,42314,127940,47505,59801,35514,48214,17353,52128,14923,36838,14150,13877,8842,1953,2864,3,40,3,2,0,0,884909,857083
2018,5,3호선,안국,34,1,2193,2152,3955,22589,7853,112146,11644,127705,13005,96711,15126,78504,26809,76174,39707,65238,48147,62234,59230,58228,69301,46571,83544,40164,105866,36585,145269,36092,69599,20410,53826,10334,54400,7831,34030,7148,10765,4662,1306,1480,0,0,0,0,0,0,912959,857593
2018,5,3호선,종로3가,46,0,821,1015,1436,6072,1810,14499,3126,51350,4844,53025,7399,37439,9834,30732,11801,29770,14009,29835,16077,28268,21559,26971,20384,22371,27014,22587,46378,24158,43835,16089,20755,7852,22271,5918,15802,4526,7320,3189,876,1119,1,23,0,0,0,0,416808,299370
2018,5,3호선,을지로3가,7,1,709,990,1276,8723,2267,32636,4489,77988,7793,41254,9617,20990,11236,18185,11761,16301,15222,16652,17576,14456,18482,14259,19623,13667,29678,13894,63025,15830,35866,10363,20805,5132,19113,4139,14352,3367,7561,2381,1355,672,0,10,0,0,0,0,331890,313824
2018,5,3호선,충무로,0,0,0,0,0,0,0,0,1,0,2,0,2,0,6,0,7,0,3,0,1,0,4,0,7,0,7,0,9,0,7,0,7,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,2091
2018,5,3호선,동대입구,52,11,2473,1331,3495,11815,6493,23850,9277,77253,8772,47111,9458,48168,15006,37848,17369,29571,22579,30657,22454,24605,27804,21534,32110,21881,48256,24164,53685,28079,32304,17417,34231,9915,31025,8271,22867,6624,12549,4846,1970,1692,1,122,0,0,0,0,476765,416196
2018,5,3호선,약수,158,4,7319,1358,12871,6476,32277,19134,48289,39886,33107,25831,23328,18093,22406,17384,23514,17472,25069,19579,23113,21204,22846,22826,26032,27200,29055,32308,38572,44665,25261,35665,19562,23929,18880,22812,15186,21729,7083,14440,1178,5933,3,830,0,0,0,0,438758,456969
2018,5,3호선,금호,33,4,5211,595,12162,3385,30980,5396,45351,8740,29621,8197,18519,7460,16059,7649,14796,9292,14466,10988,12478,12553,11766,14689,12106,17800,13433,21305,13882,31832,9403,27412,7090,18977,5835,17792,4179,18010,2022,10921,340,3261,0,0,0,0,0,0,256258,281717
2018,5,3호선,옥수,202,8,3564,955,11123,5290,29970,8737,39216,17756,26875,14059,19377,10915,18522,12310,17049,13630,18774,15876,16305,17106,15929,20297,18172,22824,20314,25651,20525,36599,14813,32861,10659,22576,9974,21060,7388,21470,3340,12308,515,3544,0,0,0,0,0,0,335832,324422
2018,5,3호선,압구정,54,3,3852,2140,10071,26786,20013,56787,34116,156860,25834,165940,29390,83198,37020,71964,43420,56969,51375,62400,58872,59148,66759,56390,75651,54700,89156,61234,141276,71812,113740,49188,88226,24532,62447,18700,50310,17128,17629,10539,2072,4325,5,486,0,0,0,0,1111229,1023252
2018,5,3호선,신사,107,10,7149,1606,9848,21589,16265,43816,24250,116403,21647,135280,21261,74514,26745,56001,32069,58039,39227,63612,46769,60257,55080,56637,63771,55815,82311,63439,141414,85357,109998,61971,75565,29757,82663,20654,75869,18941,33577,15731,4452,6318,2,45,0,0,0,0,1045792,971950
2018,5,3호선,잠원,4,0,1706,908,6540,6617,20265,8258,26369,11220,16508,8400,11410,6766,11333,6581,10300,8022,10508,8895,9673,9204,9497,9906,11334,11506,13897,13193,12685,18962,8785,16801,6083,11436,5042,10647,4106,13035,1383,7053,175,2149,0,9,0,0,0,0,189568,199617
2018,5,3호선,고속터미널,197,3,7837,5230,9795,49507,34691,63471,62147,93233,68049,120893,73132,108869,87859,125068,103978,121609,116595,127500,125758,133690,140738,141786,155530,141429,176660,150257,179599,169085,167704,123915,178555,74695,140367,54597,98365,42277,41547,22767,4120,4523,2,3,0,0,0,0,1874407,1975046
2018,5,3호선,교대(법원.검찰청),10,1,1373,791,3692,8080,10401,27291,13509,56475,12236,38650,14142,20932,17419,13905,19225,13946,24215,14812,27256,13769,29219,12598,30618,12737,41568,16633,70494,22459,34349,14690,28340,7265,30795,5844,36881,5590,11622,3599,1753,1298,1,3,0,0,0,0,311368,461126
2018,5,3호선,남부터미널(예술의전당),43,0,3203,1821,10117,30027,32487,66503,51757,192207,47588,95722,47893,59943,52843,48940,53711,49674,58123,57425,56656,59953,60173,60415,69791,66514,92667,70655,168757,82296,88647,65913,64535,38006,58646,32217,52229,26426,17782,14134,2121,3825,0,3,0,1,0,0,1122620,1091744
2018,5,3호선,양재(서초구청),165,6,5811,2533,17621,41086,41911,108711,54351,265150,42062,141453,39443,72352,42381,61633,48820,55036,57504,61810,60230,55774,69174,53901,81193,54554,118211,68721,218667,89893,117459,71141,80190,42586,79169,36767,63200,35452,23558,21045,2625,6358,0,95,2,0,0,0,1346057,1265600
2018,5,3호선,매봉,33,1,1866,598,6953,9405,18359,20675,22832,70656,16362,34439,13650,15046,14224,13736,13669,12486,15377,12810,16361,12974,18009,13067,20045,14010,29346,17056,58928,22303,27606,18473,16461,11369,17707,9631,12123,10507,4416,6909,478,2088,0,104,0,0,0,0,328343,346790
2018,5,3호선,도곡,47,1,1368,316,4565,5301,12281,13900,16511,24532,11486,19362,9052,8620,8828,8881,9419,8428,9940,8878,9919,8404,10645,9163,15048,9320,18236,10379,22402,12523,12739,11827,8027,7626,7776,7242,6000,7824,1915,4976,327,3244,3,715,0,0,0,0,191462,198505
2018,5,3호선,대치,13,0,2715,764,13916,8325,31693,21636,34274,27450,22061,20227,16873,15487,16337,13110,18362,18441,18899,21652,16711,19394,18806,21796,20579,28653,28395,33415,29849,33104,22942,28336,15564,16588,21437,16762,36957,17680,5163,11022,688,3889,0,1,0,0,0,0,377732,394239
2018,5,3호선,학여울,18,1,659,273,1783,2200,4804,5128,5640,10890,4107,11207,3309,8343,4370,6676,6496,6423,7430,6897,8338,5770,9513,4835,9887,3945,9338,3871,9225,4762,3738,4354,2323,2973,2377,2736,1722,2832,483,2020,58,673,1,0,0,1,0,0,96810,97619
2018,5,3호선,대청,59,2,3961,1385,11057,9944,30766,19085,35507,25887,20657,11728,15778,8926,14933,9317,14628,9760,16454,10897,13841,12020,16308,14874,24851,16582,25101,18114,29263,25008,14491,24217,10547,16773,8829,15690,7155,18239,2595,11211,392,3910,0,0,0,0,0,0,283569,319132
