year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2018,11,2호선,교대(법원.검찰청),22,0,3029,7125,14933,28947,30708,60892,47393,171957,38995,162209,35717,82836,43451,72740,44122,66344,57150,72556,65071,67540,71217,62325,73262,63572,105840,78525,170838,101047,85209,67633,67809,35935,75432,31669,66858,30548,28342,17504,5621,5766,8,71,0,0,0,0,1287741,1133023
2018,11,우이신설선,신설동,13,0,694,699,766,1736,1323,5585,2377,14324,1918,7362,1851,4086,2199,2976,2375,2963,2519,3270,2911,2550,3819,2273,4359,2403,6563,2381,10318,2160,5131,1249,3039,922,2804,931,2342,895,956,729,231,592,1,91,0,0,0,0,60177,60514
2018,11,경원선,신이문,1455,3,9702,1789,16191,4623,46309,5252,50987,10076,29055,6214,18786,6406,15342,6922,15192,8863,14587,10565,12198,11464,11400,15232,11865,19271,12461,23651,11531,33780,7795,31271,5065,19713,3945,17082,2981,18488,1287,12386,73,3074,0,0,0,0,0,0,266125,298770
2018,11,일산선,마두,15,0,3422,1720,10812,5775,19556,8850,20101,23411,15586,17934,15789,13996,16016,14817,15314,13458,16090,16911,15961,16943,17615,16880,18860,17038,19991,18268,23712,22622,12309,21166,7787,13187,7208,10412,6077,10452,1884,7496,299,3012,0,1,0,0,0,0,274349,266407
2018,11,7호선,천왕,30,0,6737,1074,13342,5170,41457,8081,49017,14507,25711,8301,15913,6760,12884,6898,13253,9511,13238,10978,11251,11126,12052,13538,15099,15695,14433,19527,13752,32986,8436,32732,5515,18302,4557,16867,3614,15985,1581,10736,239,3790,0,139,0,0,0,0,262703,284099
2018,11,경부선,천안,1797,2,3060,789,5899,3602,11715,8670,11622,14825,12630,17464,11761,15507,13518,17361,13557,15146,13213,12364,19319,16104,21460,13805,28192,16068,24095,17731,21501,18371,13679,13237,11078,10985,8788,7456,5904,7332,2692,4215,517,2485,0,0,0,0,0,0,233519,256218
2018,11,일산선,원당,140,1,10615,1112,23287,6736,53850,9635,57553,14676,33512,12372,24172,10315,20958,11798,21040,12807,20225,13484,16786,16207,16727,19292,17506,24449,19285,32329,18969,41276,10076,41152,6763,28749,5789,23503,4068,25509,1553,15303,239,4320,0,0,0,0,0,0,365025,384991
2018,11,경부선,관악,172,5,6983,2238,14767,5362,40308,7026,41176,12457,21048,12575,13651,12303,11994,9300,14514,9172,13576,9216,12115,9845,12109,11595,14734,13997,16733,18842,14160,32150,8426,27765,5973,17045,5986,16566,3981,14752,1458,11079,63,1189,1,0,0,0,0,0,254479,275774
2018,11,5호선,송정,8,0,4872,2131,11403,7447,33973,11509,37030,19365,22428,12761,16752,9301,14938,9407,14120,10573,13658,11301,13138,12119,13948,14215,16002,17370,18708,20742,22530,31464,13094,28837,8185,18018,7569,15518,6455,14896,3412,9443,561,2932,0,1,0,0,0,0,279350,294794
2018,11,3호선,경복궁(정부서울청사),56,1,2893,1758,6177,14658,16953,49551,26655,148274,26114,105944,23222,71665,29785,60596,37063,54503,45370,56483,54443,47762,67188,40768,85303,36444,95703,40872,132103,46074,55268,31426,42768,16030,46508,13968,34387,13145,13163,8456,2072,2632,0,49,0,0,0,0,861059,845156
2018,11,7호선,장암,5,0,1518,177,7091,1432,19716,1451,13334,2102,4949,1905,3093,2006,2231,1206,2094,1270,2112,1040,2230,1151,2856,1048,3375,1045,4100,1478,3496,2633,1864,3316,1214,1901,854,1128,461,1136,184,913,20,331,0,0,0,0,0,0,28669,78810
2018,11,경부선,지제,2,1,570,2427,2103,4563,5911,9442,4636,7384,3967,3695,2754,1920,2645,2562,3671,2812,2866,2765,3116,2598,4440,3476,5761,3953,10674,4010,9142,6491,4877,4527,3313,3459,3141,2825,2013,2064,864,1235,3,293,0,0,0,0,0,0,72502,78485
2018,11,7호선,용마산,12,0,5449,557,11126,2618,28887,4110,38433,10536,19990,6556,11116,5789,9262,5038,9418,5948,8689,7219,7638,7371,7733,9741,8601,11693,9106,14653,8950,22446,5948,22224,3442,13446,3204,12744,2367,13706,1236,8710,233,3226,0,0,0,0,0,0,188331,202846
2018,11,2호선,상왕십리,33,3,6169,836,13878,5699,42637,11599,73252,41630,38060,23458,24386,15454,22255,13831,22508,15753,22524,18104,19976,18441,20473,20755,23075,25371,27653,33750,34418,51653,22235,39809,14269,25834,13064,24695,9915,25578,4137,17023,605,6163,4,127,1,1,0,0,435567,457512
2018,11,5호선,행당,2,0,4661,838,12200,2381,37925,5439,54618,10054,26773,7949,16298,6408,14556,6578,13260,8484,12359,9714,10454,10835,9913,13052,10572,16378,11647,20535,12070,33664,7758,26866,5521,16087,4497,15330,4242,15494,1493,9353,234,2966,0,0,0,0,0,0,238405,273069
2018,11,수인선,인하대,4,0,2928,525,8537,2337,22041,4793,21441,17203,9800,10473,7500,12342,7727,8296,8848,8845,9325,9553,9517,8310,11390,9101,14860,11875,15828,15725,14967,22722,8847,12419,6723,8875,7486,8985,6524,8856,4102,4670,93,1430,0,0,0,0,0,0,187335,200502
2018,11,6호선,동묘앞,52,1,4580,739,5744,4578,10809,11151,14823,32207,13437,25633,12431,18614,14020,19356,18957,20010,19647,22855,22485,21856,26112,20708,31625,19088,31243,17641,30461,19129,16095,15611,10512,10330,8530,9926,6680,10374,3237,10759,548,2799,0,110,0,0,0,0,313475,303994
2018,11,6호선,망원,7,0,6061,1096,11336,5266,31138,8941,47470,35313,28697,29487,20262,19606,18961,19952,20805,24952,22585,25962,21312,27936,22737,28844,25021,34025,28880,37215,40167,50586,24887,42309,19063,22635,19192,18090,16845,18678,8518,12288,1326,3615,0,0,0,0,0,0,466796,437281
2018,11,9호선2단계,종합운동장,12,0,2394,467,8229,2599,24693,5076,25692,10803,15559,9772,9206,5435,8870,5616,9168,5997,8905,6582,8306,7630,8693,7865,10326,9517,14239,13284,16908,21935,10953,21236,7684,12217,9817,11770,7930,11014,3948,8543,711,2381,0,13,0,0,0,0,179752,214249
2018,11,7호선,수락산,13,0,9697,632,24386,6047,61309,9459,57241,18421,36135,18586,24989,17098,22225,15032,22116,16802,22904,15757,21382,16875,21770,19740,22378,24921,23262,30420,23512,45078,14661,52546,9618,31826,8143,27285,6181,25987,2940,19070,403,7541,0,346,0,0,0,0,419469,437270
2018,11,5호선,목동,4,0,8257,1446,22065,7781,71963,14992,89339,31956,43580,25431,30213,19110,28365,17717,28360,20177,26352,24569,24735,27760,24844,31033,28565,37188,32833,48311,36026,89460,21118,73593,16738,41467,16408,37222,17505,35084,6545,23306,964,7441,0,0,0,0,0,0,615044,576793
2018,11,경춘선,남춘천,445,2,1356,14,4559,915,4389,2832,5531,6457,6193,7054,5392,5255,5080,8752,5203,9499,6649,5516,7971,5627,7596,5494,8517,5169,8595,8226,6907,4809,4367,9319,3342,4349,3113,3479,2107,4920,604,2569,8,1598,0,0,0,0,0,0,101855,99497
2018,11,4호선,남태령,7,0,596,68,1235,1435,4887,4498,7326,7667,4790,2438,3557,1482,3359,1234,3359,1526,3655,1570,2838,1534,2648,1583,4364,1750,5114,2238,5537,2579,2614,2695,1317,1430,962,1192,522,1155,209,790,33,352,0,17,0,0,0,0,39233,60940
2018,11,5호선,상일동,4,0,6261,3782,21149,30329,82082,13281,69261,17025,32679,8339,21092,7143,17565,7909,17126,9132,15360,10490,13229,11928,14820,13967,27849,18392,37165,23811,22030,38220,8791,45556,5345,25949,4029,21629,2466,20339,920,15603,104,3649,1,1312,0,0,0,0,347785,421342
2018,11,안산선,중앙,265,30,8518,917,24329,11094,55780,17386,48499,37176,27458,33076,23540,22108,24136,21660,27322,25636,27558,28660,25963,28890,29197,29444,36088,34727,41918,46262,41700,70865,27970,61586,26233,37873,27434,31405,25894,25666,11085,20168,2139,9496,1,42,0,0,0,0,594167,564780
2018,11,중앙선,구리,782,28,9005,2115,21201,7098,69783,13037,57335,23840,31355,21152,23916,16809,23215,15991,23091,16623,22506,20982,20535,20793,21183,22992,25209,29870,27040,40065,27277,51598,16416,55190,15285,32470,10247,24413,8611,26675,3321,19046,286,4161,0,0,0,0,0,0,464948,458835
2018,11,분당선,기흥,130,0,5243,914,12694,4583,39411,10385,43553,26543,23961,11790,16426,8617,15588,11262,15363,9951,14382,11593,14043,12680,14019,13347,18608,15323,23830,22887,21078,35015,12499,34695,9716,24191,8496,18959,8099,18013,3342,15650,360,3256,0,0,0,0,0,0,309654,322729
2018,11,9호선,공항시장,7,0,2878,400,5097,1203,9647,1949,10408,3921,6602,3481,4807,3137,4427,3410,5007,3424,4899,4121,4114,4801,4690,5252,4349,7131,4837,7875,4650,10250,2868,11269,2538,6994,2028,6214,1770,6337,948,4920,165,1661,0,89,0,0,0,0,97839,88747
2018,11,경인선,송내,1358,13,18636,11004,45759,24013,141145,43981,122814,108190,71689,54674,50198,32688,46400,29191,50389,31430,44020,37166,39282,36832,42697,42515,49490,54043,65067,73281,99629,110479,48969,112323,35119,68753,30228,58578,26149,58339,12917,39298,1805,8017,0,6,0,0,0,0,1034814,1044420
2018,11,경원선,월계,878,44,5159,1697,7618,5286,19970,8673,21965,13961,14924,19263,11594,11177,11543,6867,12980,8880,14987,11027,11179,9705,11973,9864,19254,12640,20882,15392,13827,18134,7868,15753,6046,9983,5791,8169,5688,8251,1475,5702,126,1555,0,0,0,0,0,0,202023,226867
2018,11,2호선,구로디지털단지,230,4,46140,6080,58528,23745,163904,73234,216005,282086,139678,173623,83699,67827,73019,56896,78053,56925,80285,71891,72133,75338,73816,79143,91364,91220,129090,129214,260569,180099,141481,170863,85646,106433,72194,107240,58258,111895,30176,70755,4881,20327,8,468,0,2,0,0,1955308,1960945
2018,11,경원선,녹천,1165,6,5134,1096,9380,1843,25711,4771,24752,5738,15224,3591,10271,3652,8690,3498,9062,4266,7458,4960,6538,5246,5829,7047,7671,9021,7108,10753,6611,16112,3770,15860,2462,9547,2267,8255,1659,8497,729,6138,82,1641,0,0,0,0,0,0,131538,162426
2018,11,6호선,청구,1,0,1929,464,3117,2676,8577,6591,11846,26618,7377,14074,5106,5824,5607,4313,5123,4942,5265,5226,5142,4898,5416,5498,6223,6196,8077,7843,13689,9250,10393,6687,5744,4625,5043,4306,3564,4314,1796,2919,348,1146,0,0,0,0,0,0,128410,121400
2018,11,경부선,구로,11580,49,29426,5389,22443,12881,44639,35030,47973,96512,33375,54735,27583,32839,26726,28928,28954,28272,30966,30506,30051,30085,32832,31645,37961,35167,52907,47412,87655,58758,38782,43609,32258,26691,22514,26897,17417,24828,8096,17778,147,17246,5,11,0,0,0,0,685268,654728
2018,11,경부선,성환,23,0,1876,652,3364,2474,7172,11007,8603,21508,6328,24401,6844,11920,7219,7059,10316,8782,10167,7942,10084,5822,14495,6128,23760,7956,19940,8232,17024,8892,7472,7884,7009,6873,4726,6509,3034,5128,1131,4317,74,738,0,0,0,0,0,0,164224,172656
