year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),Total(on),Total(off),X(WGS),Y(WGS)
2015,3,1호선,시청,48,1,2236,4750,3768,25295,8054,85093,10874,183839,13402,77537,16861,43308,22670,42046,24997,39022,31177,41362,37487,36307,46228,31369,52764,27820,68465,27397,132409,29503,83717,18889,63599,9761,64494,8380,45012,6911,15818,4087,1226,1238,0,27,1,0,0,0,743942,747274,37.564718,126.977108
2015,3,1호선,시청,48,1,2236,4750,3768,25295,8054,85093,10874,183839,13402,77537,16861,43308,22670,42046,24997,39022,31177,41362,37487,36307,46228,31369,52764,27820,68465,27397,132409,29503,83717,18889,63599,9761,64494,8380,45012,6911,15818,4087,1226,1238,0,27,1,0,0,0,743942,747274,37.564718,126.977108
2015,3,1호선,시청,48,1,2236,4750,3768,25295,8054,85093,10874,183839,13402,77537,16861,43308,22670,42046,24997,39022,31177,41362,37487,36307,46228,31369,52764,27820,68465,27397,132409,29503,83717,18889,63599,9761,64494,8380,45012,6911,15818,4087,1226,1238,0,27,1,0,0,0,743942,747274,37.564718,126.977108
2015,3,1호선,시청,48,1,2236,4750,3768,25295,8054,85093,10874,183839,13402,77537,16861,43308,22670,42046,24997,39022,31177,41362,37487,36307,46228,31369,52764,27820,68465,27397,132409,29503,83717,18889,63599,9761,64494,8380,45012,6911,15818,4087,1226,1238,0,27,1,0,0,0,743942,747274,37.564718,126.977108
2015,3,2호선,시청,54,1,1375,1923,3256,22330,6162,114055,10736,225924,14267,83828,19374,34507,26662,32811,26649,30946,33797,35755,37788,32314,43676,29173,49178,27621,75085,27733,164881,29474,101659,19409,62819,10310,62165,8540,43035,7811,18142,5283,2399,1821,2,96,0,0,0,0,781665,805122,37.564718,126.977108
2015,3,2호선,시청,54,1,1375,1923,3256,22330,6162,114055,10736,225924,14267,83828,19374,34507,26662,32811,26649,30946,33797,35755,37788,32314,43676,29173,49178,27621,75085,27733,164881,29474,101659,19409,62819,10310,62165,8540,43035,7811,18142,5283,2399,1821,2,96,0,0,0,0,781665,805122,37.564718,126.977108
2015,3,2호선,시청,54,1,1375,1923,3256,22330,6162,114055,10736,225924,14267,83828,19374,34507,26662,32811,26649,30946,33797,35755,37788,32314,43676,29173,49178,27621,75085,27733,164881,29474,101659,19409,62819,10310,62165,8540,43035,7811,18142,5283,2399,1821,2,96,0,0,0,0,781665,805122,37.564718,126.977108
2015,3,2호선,시청,54,1,1375,1923,3256,22330,6162,114055,10736,225924,14267,83828,19374,34507,26662,32811,26649,30946,33797,35755,37788,32314,43676,29173,49178,27621,75085,27733,164881,29474,101659,19409,62819,10310,62165,8540,43035,7811,18142,5283,2399,1821,2,96,0,0,0,0,781665,805122,37.564718,126.977108
2015,3,1호선,종각,164,8,4637,5266,5810,29625,10438,130647,17182,286568,20058,160780,27180,81069,39101,78696,48741,73835,66483,79671,73272,69404,84493,61631,95246,59329,122395,71156,239127,97988,159876,76029,128127,29134,153318,16711,137200,10837,62716,6342,4912,1658,0,1,0,0,0,0,1426385,1502327,37.570161,126.982923
2015,3,1호선,종로3가,166,10,4849,2040,4700,13077,8374,33653,14243,97959,18965,107949,28844,87707,43867,90152,56735,93572,74659,98648,84973,89869,95475,74613,105863,64534,109906,61870,134885,74371,113327,53190,80543,20535,91423,13735,78673,10624,32848,6793,3349,3103,0,25,0,0,0,0,1098029,1188516,37.571607,126.99180600000001
