year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2016,3,분당선,수원,573,1,5003,704,9414,3602,33939,7962,40647,16760,19974,11758,11669,6979,12073,6516,12133,8564,13407,8815,12501,8025,14484,8457,18081,12308,21635,16250,24697,25595,20676,22714,19277,13771,18698,11128,16494,10023,7571,5735,183,3064,0,0,0,0,0,0,208731,334572,37.265974,126.999874
2016,3,분당선,수원,573,1,5003,704,9414,3602,33939,7962,40647,16760,19974,11758,11669,6979,12073,6516,12133,8564,13407,8815,12501,8025,14484,8457,18081,12308,21635,16250,24697,25595,20676,22714,19277,13771,18698,11128,16494,10023,7571,5735,183,3064,0,0,0,0,0,0,208731,334572,37.265974,126.999874
2016,3,분당선,수원,573,1,5003,704,9414,3602,33939,7962,40647,16760,19974,11758,11669,6979,12073,6516,12133,8564,13407,8815,12501,8025,14484,8457,18081,12308,21635,16250,24697,25595,20676,22714,19277,13771,18698,11128,16494,10023,7571,5735,183,3064,0,0,0,0,0,0,208731,334572,37.265974,126.999874
2016,3,분당선,서울숲,33,2,2116,301,5824,5233,19017,7954,25934,18913,16063,11189,8563,6715,7511,6477,7396,7216,8350,9643,8282,10072,9078,10216,12387,10092,15664,11740,19284,17837,11139,17018,6802,11331,5933,10255,3940,11395,1573,5847,18,1294,0,0,0,0,0,0,190740,196890,37.543617,127.044707
2016,3,과천선,인덕원,65,4,8799,1535,29598,11298,98959,33179,93522,105226,57433,49895,41052,27250,36795,24127,37003,27066,37379,27448,32717,29351,33349,31912,38127,38891,48549,48207,80186,78109,43403,83787,30621,51527,31343,45273,23037,46206,9222,33872,1310,12616,0,0,0,0,0,0,806779,814420,37.401553,126.97671499999998
2016,3,분당선,구룡,5,1,859,369,1861,1684,6855,10991,8184,5901,6368,2634,4552,1893,4608,2274,4116,2555,3817,2812,3408,2930,3487,3557,6770,4180,5056,4857,5783,5969,3034,5353,1634,3702,2699,3421,911,3555,347,3063,59,396,0,0,0,0,0,0,72097,76424,37.486839,127.058856
2016,3,분당선,대모산입구,10,0,2343,442,6379,1885,18580,4091,20113,9470,10769,5463,7122,4263,6729,4054,6581,4129,6506,4589,5564,5087,5569,6022,5999,7159,6287,7740,8397,11256,4879,10962,3181,7899,2669,8050,1691,9507,692,5327,58,1047,0,0,0,0,0,0,118442,132124,37.491372999999996,127.07271999999999
2016,3,분당선,개포동,3,0,1315,394,4403,1919,13336,5623,15225,7913,9342,6807,6853,5899,6114,3837,7161,4455,6577,5285,5363,5453,6113,6003,6721,6929,7887,8782,7803,12089,5298,11822,4299,8670,4091,7730,3476,8965,1298,5616,52,805,0,0,0,0,0,0,124996,124743,37.489115999999996,127.06613999999999
2016,3,분당선,한티,14,3,1977,725,7419,8125,24949,27388,30232,48151,22163,51550,17375,23204,19061,20626,21101,23225,21038,27440,19840,23049,25111,24612,30402,27414,35556,35352,44496,38016,32535,32199,37279,19473,26244,16312,32255,16977,6471,10351,235,1125,0,0,0,0,0,0,475317,457755,37.496237,127.05287299999999
2016,3,과천선,범계,122,3,7966,3105,37804,11824,119546,34034,101635,82007,62639,60396,44399,36557,43088,38683,45988,44313,45598,43035,43383,47374,45792,46354,50810,58136,59596,76460,77526,108256,56949,112633,56082,63804,49668,50708,43382,47763,17313,33346,2490,11658,3,2,0,0,0,0,1010451,1013673,37.389793,126.950806
2016,3,경춘선,백양리,0,0,34,27,35,24,95,261,151,297,191,214,475,414,570,500,423,341,243,603,353,389,437,256,413,201,412,196,379,165,222,102,111,122,73,121,42,119,24,110,2,12,0,0,0,0,0,0,4474,6701,37.830779,127.58933
2016,3,과천선,선바위,2,0,1146,1442,7071,12262,22341,28344,29698,33238,19425,18241,13467,8940,11732,7645,11404,7938,11727,8853,10866,8729,11127,9058,13389,10642,23410,14461,43238,18486,25830,17937,14360,11624,12865,11410,7820,11985,3035,7329,299,2149,0,0,0,0,0,0,250713,296266,37.451673,127.002303
2016,3,과천선,경마공원,1,1,354,499,769,4907,1779,7852,3402,20670,2568,31685,2317,44175,3136,30051,4618,25850,6653,24277,9619,17930,14935,11294,24365,6331,43837,3268,94041,2421,16520,1982,3877,1346,1786,1287,708,1276,265,927,51,251,0,0,0,0,0,0,238280,237616,37.443884999999995,127.007888
2016,3,과천선,과천,2,0,2022,201,7829,1759,25628,3412,25140,8096,16413,6542,10826,5627,9741,4990,10087,5097,9904,6125,8655,6516,8303,8050,9406,9255,9425,11294,9294,15080,5079,17160,3363,11018,2751,10951,2098,11761,611,8022,116,2575,0,0,0,0,0,0,153531,178707,37.433021000000004,126.996568
2016,3,공항철도 1호선,인천국제공항,0,0,9430,4735,11354,21259,13431,35113,13738,29964,17280,18244,14259,20655,14426,26716,16672,25586,20675,25205,22422,18485,27191,19608,30294,19466,33040,19298,39055,17043,25909,12119,23387,10800,20942,7032,23640,3709,10005,3828,0,3081,0,0,0,0,0,0,341946,389166,37.447464000000004,126.45250800000001
2016,3,공항철도 1호선,운서,2,0,5013,319,9820,5309,17220,7488,14394,14007,10621,8278,9800,5542,9487,5520,9171,5280,7927,6402,7384,7291,7744,6949,9642,10874,13138,11066,14314,16134,8228,16000,6919,12679,7039,12285,5745,12522,2525,10922,199,3699,0,0,0,0,0,0,178566,178346,37.492903999999996,126.49378999999999
2016,3,공항철도 1호선,공항화물청사,1,0,689,611,1061,6056,2005,17280,2657,27071,2328,5913,1183,1772,994,3900,1308,5147,2077,2121,2509,1501,3181,1194,4407,1350,8764,1495,21434,1022,8053,1996,4362,2576,4469,1766,4390,526,1054,290,12,114,0,0,0,0,0,0,83701,78953,37.458366,126.47624099999999
2016,3,경춘선,강촌,0,0,210,20,277,80,431,578,463,4519,701,2589,835,3276,1932,2480,2526,1390,2151,1719,2392,970,3638,1066,4765,947,3239,768,1872,804,912,522,516,550,310,464,210,439,62,324,12,78,0,0,0,0,0,0,23583,29470,37.805723,127.634146
2016,3,공항철도 1호선,청라국제도시,11,0,3217,154,15354,3626,31403,4917,17955,6907,10332,3773,8234,2671,7382,2648,6890,2849,5739,3850,4727,4024,4522,5531,6249,7458,7787,8775,8297,12574,3752,19640,2702,15380,2600,12894,1753,13550,860,8722,73,1838,0,0,0,0,0,0,141781,151844,37.555878,126.625327
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,경의선,디지털미디어시티,3,0,984,218,2477,917,8550,2507,7865,5610,4163,4899,3680,3011,3526,2646,3821,2716,3575,3065,3460,2835,3660,3147,4195,3617,5245,5118,6149,7464,4060,6658,2834,4192,2993,4051,2789,3931,1363,2749,129,585,0,0,0,0,0,0,69936,77534,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,공항철도 1호선,디지털미디어시티,43,0,3086,841,5683,5275,17880,22458,18211,92582,11005,30802,8029,13320,8604,10857,9596,11458,11213,11661,11727,10988,13021,10091,15331,10705,23142,12300,84757,16909,38430,15078,23790,9199,22693,7687,16934,7049,7791,5257,857,2014,0,1,0,0,0,0,306532,353796,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,6호선,디지털미디어시티,47,4,6621,2432,18726,10640,59867,36897,64428,95706,34136,33209,22016,15490,18848,13556,19148,15267,18177,17352,16372,16919,16831,19265,19384,24376,26873,30270,58880,43930,32593,45588,17008,27799,14282,27152,11674,26196,5534,17491,1042,5687,5,501,0,0,0,0,525727,484461,37.576646000000004,126.90098400000001
2016,3,경춘선,남춘천,200,1,1582,2,2786,597,4733,3310,6016,10313,6069,8051,5443,6939,5625,8162,5617,11408,7429,5769,8371,6282,8962,5506,9611,5205,8975,8776,9300,6340,4882,6986,4433,5256,4794,3359,3671,4713,906,3285,13,1571,0,0,0,0,0,0,111831,111234,37.864007,127.72379199999999
2016,3,경춘선,춘천,237,0,666,5,1155,247,2384,966,2827,10609,3298,6802,3137,5777,3129,6959,3680,5478,4753,5627,6294,3148,8988,4062,9315,2978,8213,4526,8432,2934,4107,2863,3177,2377,2683,2085,1688,2057,295,963,14,1129,0,0,0,0,0,0,71592,80251,37.885054,127.717023
2016,3,경춘선,금곡,2,0,1130,276,2566,800,7125,2322,6753,5030,4056,1861,3052,1753,2936,1703,2902,2213,2468,2129,1945,2136,2543,2156,2434,3654,2735,3763,3264,4647,1793,4747,1150,2815,949,2056,545,1809,261,2377,14,403,0,0,0,0,0,0,48650,52637,37.637382,127.207853
2016,3,경춘선,상천,0,0,89,28,546,218,850,259,1075,675,778,1072,799,1692,979,1251,838,728,934,531,1263,833,1567,646,1667,752,1390,846,786,855,366,768,188,489,93,516,74,378,26,253,0,19,0,0,0,0,0,0,12809,16324,37.770246,127.454821
2016,3,경춘선,청평,0,0,977,160,2521,599,5416,2179,6491,4653,4513,3470,4976,3255,5781,3247,4652,3609,3379,3589,3637,4738,3588,4391,5031,6204,5324,5957,5424,5637,3944,4945,2270,2738,1543,2897,1088,2614,543,1424,130,48,0,0,0,0,0,0,66354,73244,37.735488000000004,127.42661000000001
2016,3,경춘선,천마산,23,3,733,169,2117,510,7399,1273,5901,1115,3975,1125,3048,1377,2471,998,2185,1602,1836,1229,1778,1738,1542,2325,1435,2213,1385,4110,1599,3814,950,3721,661,3330,472,2075,267,2573,146,1963,4,384,0,0,0,0,0,0,37647,41920,37.658978000000005,127.285379
2016,3,경춘선,대성리,1,0,824,56,7468,433,3225,663,2898,1348,3887,901,5994,1008,9160,1633,4153,2303,1472,5140,1168,6111,1481,5863,1756,3787,1593,4250,1405,4966,813,4990,667,3253,408,958,279,903,156,459,5,23,0,0,0,0,0,0,49048,50828,37.684071,127.379319
2016,3,경춘선,퇴계원,2,0,2304,436,5168,1664,22555,3097,16610,6243,10105,2740,6647,2446,5732,2796,5593,2932,4732,3721,3835,3846,3953,5592,4123,6285,5294,6805,5943,13767,3710,12567,2729,8761,2169,5590,1434,7387,760,4465,71,751,0,0,0,0,0,0,101891,115483,37.648311,127.143952
2016,3,경춘선,갈매,5,0,75,326,143,3103,585,2166,468,2013,461,1032,412,389,354,364,434,434,485,443,559,300,696,384,1761,412,3082,435,2122,395,571,281,330,166,149,180,114,142,54,101,1,20,0,0,0,0,0,0,13086,14872,37.634118,127.11475700000001
2016,3,경인선,도화,188,19,3362,802,6361,2214,16560,4803,15615,12544,7923,3808,6821,3633,6070,3534,5897,4422,6205,4697,4828,5024,5736,5946,9717,7827,8443,7919,7718,8935,4528,8781,3010,7180,2354,6470,1456,6094,678,4655,37,1753,0,1,0,0,0,0,111061,125335,37.46607,126.668672
