year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off)
2016,7,5호선,장한평,8,0,6754,1247,17716,12685,51937,26456,65168,79267,33924,34890,25646,22560,22388,22296,23122,23977,23381,27230,23072,24985,25009,23838,31135,26595,40666,32248,67839,51103,44160,49709,25076,30061,17742,26317,13862,25623,6074,17593,749,5562,1,109,0,0,0,0,564351,567437
2016,7,5호선,군자,17,0,6480,889,12856,6386,38619,9300,49161,25413,22065,17254,14096,11562,12594,11869,13732,13434,14221,15124,13215,16324,12946,17967,14907,20279,18688,27410,24658,43222,17492,41672,12901,23697,12891,21877,12084,22088,6375,14947,1006,7097,0,1415,0,0,0,0,369226,333003
2016,7,5호선,아차산,1,0,8158,1632,16576,6777,47806,14339,64550,32320,33619,19667,22233,17373,21807,15105,23684,16860,24610,17564,21636,17134,21994,20231,22054,23889,25594,29642,28052,42889,20251,42990,13579,27271,12166,25163,9983,24359,4299,16087,559,4814,0,1,0,0,0,0,416107,445226
2016,7,5호선,천호,16,0,8197,1580,13702,13314,31574,22330,39281,40654,26763,41299,26840,32787,29635,33940,33790,35549,36298,40631,37630,36820,41260,39860,45797,40529,49555,48828,58593,64979,45613,62282,42142,35916,35336,30624,27736,28892,13111,18626,1924,6524,0,8,0,0,0,0,675972,646793
2016,7,5호선,강동,16,0,10792,1276,25160,19408,68294,20446,82069,36252,43460,23545,30431,17863,28221,16379,28091,18334,27109,19407,23821,19694,24171,22340,26912,25412,37124,31126,43150,45874,26788,48443,18056,32231,15018,30509,10748,30727,5146,21119,744,8940,0,0,0,0,0,0,489325,577321
2016,7,5호선,길동,6,0,4821,514,10151,3792,27869,6221,30740,16513,16823,11554,12716,9641,11630,8396,12217,10025,12396,9478,12072,10512,10113,12120,10870,15499,12937,16539,16576,24958,9930,29369,7764,16456,6350,14376,5140,12280,1917,8731,260,3176,0,3,0,0,0,0,240153,235308
2016,7,5호선,광나루,1,0,5419,2107,16079,9248,44669,17335,54527,36001,29241,21327,20767,17318,19562,14988,20280,16447,21685,17272,19636,16485,20861,17662,23075,20598,26302,24226,33779,36124,20701,33989,14623,21722,14387,20382,12337,21208,4542,13110,604,3325,0,0,0,0,0,0,380874,425092
2016,7,5호선,명일,10,0,4257,788,14549,3551,34355,6309,31040,12009,18236,10299,14842,9566,14485,9426,16054,10108,15702,12328,12276,10817,12725,11895,12544,15738,13630,17819,13098,27138,8055,30831,6184,17689,5978,15111,4207,16859,1338,10121,258,3429,0,80,0,0,0,0,251911,255829
2016,7,5호선,굽은다리,1,0,6067,576,13867,2921,43484,7836,41130,13929,21858,13617,16033,9856,15205,10210,17617,12501,16794,13114,14195,12516,13785,13858,16577,19429,15883,19649,17184,30669,10960,36540,8511,19763,9233,18716,8336,19803,2744,12795,355,4533,0,49,0,0,0,0,292880,311834
2016,7,5호선,고덕,1,0,3155,1744,11395,8240,27003,16883,21806,19073,13337,12379,12945,12361,14862,10543,15991,9837,14462,13680,13503,11792,16460,11107,18406,12358,21484,15879,17894,20511,9473,22858,7791,14340,6514,12210,5508,13598,1915,8318,456,2645,0,272,0,0,0,0,250628,256376
2016,7,5호선,상일동,0,0,5857,1272,20772,8812,63649,10021,50085,12785,23560,6734,16456,7045,14413,6998,14946,7565,13139,8232,11475,10427,10849,10400,13316,13220,18211,18864,17968,24957,8365,36253,5125,22188,3857,19863,2331,20376,852,14084,115,3429,2,1040,0,0,0,0,264565,317359
2016,7,5호선,둔촌동,0,0,5652,808,17669,7436,48681,15513,52536,28377,26547,19227,19987,14268,18654,13109,19986,14176,19913,16086,19172,18050,19409,18212,19860,21145,21876,28285,27432,40420,17268,42682,11995,26752,11794,22519,10607,23969,4020,16513,402,3600,0,0,0,0,0,0,391147,395476
2016,7,5호선,올림픽공원,1,0,1305,1147,6888,6676,13855,10974,14109,18282,8850,13491,8726,12885,9894,14674,10835,14522,11160,17341,10959,17814,13456,17838,14617,16484,15423,18166,16522,18067,13325,17706,18843,7778,15899,6356,23027,6010,11042,5277,2361,1470,1,0,0,0,0,0,242958,243113
2016,7,5호선,방이,0,0,2405,837,7579,4415,19884,10122,17686,27336,11277,13355,9556,9255,8954,8488,10185,9203,10758,10287,10044,10456,11087,11550,11821,11916,13738,14825,21210,18417,14123,19682,10000,11091,10821,9671,11631,8264,3207,6935,430,2120,0,0,0,0,0,0,218225,218412
2016,7,5호선,오금,7,0,1312,473,3672,2621,10788,9186,9461,21839,6148,7899,5259,4551,4921,3854,6066,4519,6171,4524,5193,4112,6181,4626,6934,4978,7022,5559,14547,6748,6981,7890,4802,4720,4151,4665,3160,4819,1151,3818,143,1541,0,0,0,0,0,0,112942,116079
2016,7,5호선,마천,9,0,5600,230,9089,2471,26718,3900,23989,8609,12570,7885,9051,7448,7943,5390,8788,5985,8139,7317,6947,6561,6554,8546,7079,10568,7297,12448,7946,15285,4773,18026,3446,11546,2757,10274,1824,10919,703,6827,94,3280,0,0,0,0,0,0,163515,163323
2016,7,5호선,개롱,11,0,3396,831,9802,3831,27690,10669,22344,19077,13178,10881,10750,7113,10806,6652,12498,8310,10832,8511,8979,8748,10250,9434,11162,12842,13745,13391,16747,18371,9158,20556,6676,13468,6172,11977,5559,12927,1474,8282,163,3306,0,0,0,0,0,0,209177,213397
2016,7,5호선,거여,1,0,5536,374,11493,2877,30843,6386,28187,16356,15795,8032,12071,6624,10604,5917,11340,7500,10417,8200,9056,7470,9572,9658,9821,13588,10848,13520,12636,19319,6995,20869,5278,13955,4802,12441,3450,12914,1411,7932,171,3343,0,0,0,0,0,0,197275,212342
2016,7,6호선,응암,0,0,11649,1599,26946,7311,78464,11547,87213,18266,45108,14641,29539,13914,27392,14700,27164,17242,26858,18796,22422,20643,21960,24336,23110,30570,25039,36437,25821,60102,17627,65262,13466,43241,11449,39391,9210,41126,4486,27996,690,9403,0,2,0,0,0,0,516525,537629
2016,7,6호선,역촌,1,0,2155,279,5893,2220,17274,3721,17058,8703,9163,5158,6714,4497,5878,5171,6703,5369,6897,5847,5916,5518,5662,6653,5647,7735,6125,9825,6540,14887,4227,16025,2988,9978,2496,9095,2132,8710,883,7116,114,2206,0,0,0,0,0,0,138713,122481
2016,7,6호선,불광,8,0,1969,283,4211,1996,14452,4721,14611,8835,7644,9352,7239,7412,8027,7223,9904,9914,11666,8818,11242,9468,12209,8940,13747,11434,14305,11948,14981,17788,11097,17669,8862,10287,8176,8417,6677,8478,2184,6297,317,1969,0,0,0,0,0,0,171249,185536
2016,7,6호선,독바위,3,0,2301,162,5335,1254,15181,2214,14201,3812,7634,4936,5037,4291,4312,3296,4409,3294,4362,3777,3927,3836,3775,4575,4218,5380,4221,6346,4019,9576,2475,11312,1641,7265,1159,7097,899,6835,450,4948,91,2014,0,0,0,0,0,0,96220,91663
2016,7,6호선,연신내,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,3,0,2,0,2,0,5,0,3,0,2,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2045
2016,7,6호선,새절,0,0,9863,853,20184,6644,57505,12142,63625,16825,33088,11911,22186,11001,20368,9798,21013,13731,19809,14125,17255,16154,16751,16940,20542,24068,20103,26208,19554,42418,13106,42031,9523,31095,8210,25856,6317,28802,2944,19223,441,5673,4,1712,0,0,0,0,377210,404407
2016,7,6호선,구산,5,1,5423,140,12808,2635,33353,9813,36271,8949,20327,6771,15313,6452,13266,6879,14908,7662,13005,8241,11215,9029,12169,9743,12853,12454,13210,13245,12413,19017,7638,21190,5923,13079,5499,10538,5360,10448,1835,7986,308,2683,0,0,0,0,0,0,186955,255113
2016,7,6호선,증산,48,2,8764,687,16835,4403,45772,5642,51057,11551,27380,8436,18216,8172,15433,7992,15847,10099,15805,11099,12831,12427,12339,14716,13089,19655,14285,23197,15340,33670,10401,35971,7908,23598,6913,21428,5264,23189,2644,15249,449,4460,1,641,0,0,0,0,296284,318589
