year,month,line,station,04-05 (on),04-05 (off),05-06 (on),05-06 (off),06-07 (on),06-07 (off),07-08 (on),07-08 (off),08-09 (on),08-09 (off),09-10 (on),09-10 (off),10-11 (on),10-11 (off),11-12 (on),11-12 (off),12-13 (on),12-13 (off),13-14 (on),13-14 (off),14-15 (on),14-15 (off),15-16 (on),15-16 (off),16-17 (on),16-17 (off),17-18 (on),17-18 (off),18-19 (on),18-19 (off),19-20 (on),19-20 (off),20-21 (on),20-21 (off),21-22 (on),21-22 (off),22-23 (on),22-23 (off),23-24 (on),23-24 (off),00-01 (on),00-01 (off),01-02 (on),01-02 (off),02-03 (on),02-03 (off),03-04 (on),03-04 (off),total(on),total(off),X(WGS),Y(WGS)
2016,12,경춘선,가평,0,0,455,86,1209,698,2755,1843,3974,6131,3256,4118,3336,5485,7108,5046,4717,9444,4082,5517,4430,6105,5654,5341,7413,3879,7571,3674,6188,3685,2115,3489,1506,2086,1080,1936,677,1758,361,1181,11,546,0,0,0,0,0,0,72048,69914,37.814536,127.51073899999999
2016,12,과천선,정부과천청사,28,1,1898,1808,6273,7060,20951,23110,22386,74343,17566,28437,16024,22159,17721,17458,20266,14201,23951,16487,26321,16567,22868,14671,24859,14836,34545,18282,62002,26987,23636,25742,16228,13220,21477,12346,12698,11339,4238,8326,460,2382,0,1,0,0,0,0,369763,398384,37.426513,126.98978000000001
2016,12,분당선,수서,31,0,3112,2239,6557,9308,19744,18142,27914,37777,19674,20188,16825,14220,15388,12222,17314,13771,17216,14879,15316,15661,17986,17050,21805,18797,27202,22644,38203,29476,17165,25723,15778,17601,11932,15832,10893,14873,6209,9601,186,1705,0,0,0,0,0,0,331709,328435,37.487371,127.10188000000001
2016,12,분당선,수서,31,0,3112,2239,6557,9308,19744,18142,27914,37777,19674,20188,16825,14220,15388,12222,17314,13771,17216,14879,15316,15661,17986,17050,21805,18797,27202,22644,38203,29476,17165,25723,15778,17601,11932,15832,10893,14873,6209,9601,186,1705,0,0,0,0,0,0,331709,328435,37.487371,127.10188000000001
2016,12,분당선,수서,31,0,3112,2239,6557,9308,19744,18142,27914,37777,19674,20188,16825,14220,15388,12222,17314,13771,17216,14879,15316,15661,17986,17050,21805,18797,27202,22644,38203,29476,17165,25723,15778,17601,11932,15832,10893,14873,6209,9601,186,1705,0,0,0,0,0,0,331709,328435,37.487371,127.10188000000001
2016,12,분당선,수서,31,0,3112,2239,6557,9308,19744,18142,27914,37777,19674,20188,16825,14220,15388,12222,17314,13771,17216,14879,15316,15661,17986,17050,21805,18797,27202,22644,38203,29476,17165,25723,15778,17601,11932,15832,10893,14873,6209,9601,186,1705,0,0,0,0,0,0,331709,328435,37.487371,127.10188000000001
2016,12,3호선,수서,130,9,4847,1371,13554,12604,37630,26940,43822,55266,30079,28895,28919,20883,25097,17490,28723,20274,27981,20276,25525,23210,29654,24868,35454,28728,42725,33876,52673,41766,25733,39997,21860,28263,16285,24901,13941,26066,6820,15138,777,7865,22,754,0,4,0,0,499444,514137,37.487371,127.10188000000001
2016,12,3호선,수서,130,9,4847,1371,13554,12604,37630,26940,43822,55266,30079,28895,28919,20883,25097,17490,28723,20274,27981,20276,25525,23210,29654,24868,35454,28728,42725,33876,52673,41766,25733,39997,21860,28263,16285,24901,13941,26066,6820,15138,777,7865,22,754,0,4,0,0,499444,514137,37.487371,127.10188000000001
2016,12,3호선,수서,130,9,4847,1371,13554,12604,37630,26940,43822,55266,30079,28895,28919,20883,25097,17490,28723,20274,27981,20276,25525,23210,29654,24868,35454,28728,42725,33876,52673,41766,25733,39997,21860,28263,16285,24901,13941,26066,6820,15138,777,7865,22,754,0,4,0,0,499444,514137,37.487371,127.10188000000001
2016,12,3호선,수서,130,9,4847,1371,13554,12604,37630,26940,43822,55266,30079,28895,28919,20883,25097,17490,28723,20274,27981,20276,25525,23210,29654,24868,35454,28728,42725,33876,52673,41766,25733,39997,21860,28263,16285,24901,13941,26066,6820,15138,777,7865,22,754,0,4,0,0,499444,514137,37.487371,127.10188000000001
2016,12,분당선,강남구청,24,1,1340,697,2775,4260,7402,13100,11524,50816,9405,39116,8786,18949,10347,14933,10682,14462,13296,15882,14498,16243,15631,15861,16614,16367,22626,18159,48614,22173,26324,17039,15516,9603,13973,7759,11025,7886,5051,5484,157,1340,0,0,0,0,0,0,310130,267602,37.517185999999995,127.04128
2016,12,분당선,강남구청,24,1,1340,697,2775,4260,7402,13100,11524,50816,9405,39116,8786,18949,10347,14933,10682,14462,13296,15882,14498,16243,15631,15861,16614,16367,22626,18159,48614,22173,26324,17039,15516,9603,13973,7759,11025,7886,5051,5484,157,1340,0,0,0,0,0,0,310130,267602,37.517185999999995,127.04128
2016,12,분당선,강남구청,24,1,1340,697,2775,4260,7402,13100,11524,50816,9405,39116,8786,18949,10347,14933,10682,14462,13296,15882,14498,16243,15631,15861,16614,16367,22626,18159,48614,22173,26324,17039,15516,9603,13973,7759,11025,7886,5051,5484,157,1340,0,0,0,0,0,0,310130,267602,37.517185999999995,127.04128
2016,12,분당선,강남구청,24,1,1340,697,2775,4260,7402,13100,11524,50816,9405,39116,8786,18949,10347,14933,10682,14462,13296,15882,14498,16243,15631,15861,16614,16367,22626,18159,48614,22173,26324,17039,15516,9603,13973,7759,11025,7886,5051,5484,157,1340,0,0,0,0,0,0,310130,267602,37.517185999999995,127.04128
2016,12,7호선,강남구청,8,0,1943,1498,4539,12471,8412,31103,12210,112733,10765,90600,10791,39089,13451,25361,15783,22697,20210,24380,23279,21308,27963,20206,28922,20764,38475,21776,84179,23806,55302,18761,35843,10752,34773,9083,29791,7792,14067,5917,2357,2743,24,98,0,10,0,0,522948,475095,37.517185999999995,127.04128
2016,12,7호선,강남구청,8,0,1943,1498,4539,12471,8412,31103,12210,112733,10765,90600,10791,39089,13451,25361,15783,22697,20210,24380,23279,21308,27963,20206,28922,20764,38475,21776,84179,23806,55302,18761,35843,10752,34773,9083,29791,7792,14067,5917,2357,2743,24,98,0,10,0,0,522948,475095,37.517185999999995,127.04128
2016,12,7호선,강남구청,8,0,1943,1498,4539,12471,8412,31103,12210,112733,10765,90600,10791,39089,13451,25361,15783,22697,20210,24380,23279,21308,27963,20206,28922,20764,38475,21776,84179,23806,55302,18761,35843,10752,34773,9083,29791,7792,14067,5917,2357,2743,24,98,0,10,0,0,522948,475095,37.517185999999995,127.04128
2016,12,7호선,강남구청,8,0,1943,1498,4539,12471,8412,31103,12210,112733,10765,90600,10791,39089,13451,25361,15783,22697,20210,24380,23279,21308,27963,20206,28922,20764,38475,21776,84179,23806,55302,18761,35843,10752,34773,9083,29791,7792,14067,5917,2357,2743,24,98,0,10,0,0,522948,475095,37.517185999999995,127.04128
2016,12,분당선,수원,579,15,4763,566,8777,3100,30429,7409,38084,13207,19850,9438,11929,6444,11953,6824,12361,9220,12961,9844,12960,9302,14634,9284,17143,13853,20531,16489,24303,26042,18901,22224,17239,12498,15267,10790,13661,9112,7174,5398,141,3381,0,0,0,0,0,0,204440,315077,37.265974,126.999874
2016,12,분당선,수원,579,15,4763,566,8777,3100,30429,7409,38084,13207,19850,9438,11929,6444,11953,6824,12361,9220,12961,9844,12960,9302,14634,9284,17143,13853,20531,16489,24303,26042,18901,22224,17239,12498,15267,10790,13661,9112,7174,5398,141,3381,0,0,0,0,0,0,204440,315077,37.265974,126.999874
2016,12,분당선,수원,579,15,4763,566,8777,3100,30429,7409,38084,13207,19850,9438,11929,6444,11953,6824,12361,9220,12961,9844,12960,9302,14634,9284,17143,13853,20531,16489,24303,26042,18901,22224,17239,12498,15267,10790,13661,9112,7174,5398,141,3381,0,0,0,0,0,0,204440,315077,37.265974,126.999874
2016,12,분당선,수원,579,15,4763,566,8777,3100,30429,7409,38084,13207,19850,9438,11929,6444,11953,6824,12361,9220,12961,9844,12960,9302,14634,9284,17143,13853,20531,16489,24303,26042,18901,22224,17239,12498,15267,10790,13661,9112,7174,5398,141,3381,0,0,0,0,0,0,204440,315077,37.265974,126.999874
2016,12,경부선,수원,1295,20,20481,7350,40590,32116,77093,51681,81895,84370,54950,74676,57077,64122,58659,77122,63303,85881,65728,87804,69088,86710,83217,86739,95246,101904,108140,115336,106679,130407,92674,129720,93595,73901,78498,60624,70172,52382,32298,33994,898,12432,0,0,0,0,0,0,1449291,1352297,37.265974,126.999874
2016,12,경부선,수원,1295,20,20481,7350,40590,32116,77093,51681,81895,84370,54950,74676,57077,64122,58659,77122,63303,85881,65728,87804,69088,86710,83217,86739,95246,101904,108140,115336,106679,130407,92674,129720,93595,73901,78498,60624,70172,52382,32298,33994,898,12432,0,0,0,0,0,0,1449291,1352297,37.265974,126.999874
2016,12,경부선,수원,1295,20,20481,7350,40590,32116,77093,51681,81895,84370,54950,74676,57077,64122,58659,77122,63303,85881,65728,87804,69088,86710,83217,86739,95246,101904,108140,115336,106679,130407,92674,129720,93595,73901,78498,60624,70172,52382,32298,33994,898,12432,0,0,0,0,0,0,1449291,1352297,37.265974,126.999874
2016,12,경부선,수원,1295,20,20481,7350,40590,32116,77093,51681,81895,84370,54950,74676,57077,64122,58659,77122,63303,85881,65728,87804,69088,86710,83217,86739,95246,101904,108140,115336,106679,130407,92674,129720,93595,73901,78498,60624,70172,52382,32298,33994,898,12432,0,0,0,0,0,0,1449291,1352297,37.265974,126.999874
